repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type,p_active_nlrp3,nlrp3_percentile,nlrp3_pred_active,max_tanimoto_nlrp3_train,scaffold,rank_nlrp3,dock_score,glide_score_xp,docking_status,pdb_id,nlrp3_dock_score,nlrp3_glide_score_xp,nlrp3_docking_status,nlrp3_pdb_id,s_u_percentile,s_n_ml_percentile,s_n_dock_percentile,s_n_percentile,pareto_front
REP_01346,CHEMBL1093059,BARDOXOLONE,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,TXGZJQLMVSIZEI-UQMAOPSPSA-N,491.67,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C1C=CC2C3=CC(=O)C4C5CCCCC5CCC4C3CCC2C1,895,-7.329,-7.329,docked,9DKB,-6.43,-6.43,docked,7ALV,49.27215189873417,49.68354430379747,41.86708860759494,49.68354430379747,False
REP_05785,CHEMBL363648,TAK-715,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,HEKAIDKUDLCBRU-UHFFFAOYSA-N,399.52,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.66791046,82.40173097728092,True,,O=C(Nc1cc(-c2scnc2-c2ccccc2)ccn1)c1ccccc1,1465,-7.329,-7.329,docked,9DKB,-6.385,-6.385,docked,7ALV,49.27215189873417,7.848101265822785,38.82911392405063,38.82911392405063,False
REP_00580,CHEMBL1922235,DAREXABAN,COc1ccc(C(=O)Nc2cccc(O)c2NC(=O)c2ccc(N3CCCN(C)CC3)cc2)cc1,IJNIQYINMSGIPS-UHFFFAOYSA-N,474.56,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccccc1NC(=O)c1ccc(N2CCCNCC2)cc1)c1ccccc1,243,-7.327,-7.327,docked,9DKB,-6.43,-6.43,docked,7ALV,49.177215189873415,91.36075949367088,41.86708860759494,91.36075949367088,False
REP_05478,CHEMBL3137304,DAGROCORAT,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,QJJBNCHSWFGXML-KEKPKEOLSA-N,494.56,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1cccnc1)c1ccc2c(c1)CCC1CCCCC21Cc1ccccc1,772,-7.326,-7.326,docked,9DKB,-6.621,-6.621,docked,7ALV,49.0506329113924,49.68354430379747,54.493670886075954,54.493670886075954,False
REP_06094,CHEMBL3989818,DOCONAZOLE,Clc1ccc(C2(Cn3ccnc3)OCC(COc3ccc(-c4ccccc4)cc3)O2)c(Cl)c1,GNZHVEIGGFMLSP-UHFFFAOYSA-N,481.38,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(-c2ccc(OCC3COC(Cn4ccnc4)(c4ccccc4)O3)cc2)cc1,708,-7.326,-7.326,docked,9DKB,-4.919,-4.919,docked,7ALV,49.0506329113924,49.68354430379747,1.8354430379746822,49.68354430379747,False
REP_06342,CHEMBL4297388,GW-870086,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1C(C)(C)C1(C)C)C(=O)OCC#N,WUBKGTSFJSEIEM-NSHBDUGJSA-N,559.65,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C1C=CC2C(=C1)CCC1C2CCC2C(OC(=O)C3CC3)CCC21,1251,-7.326,-7.326,docked,9DKB,-6.311,-6.311,docked,7ALV,49.0506329113924,23.734177215189874,35.63291139240506,35.63291139240506,False
REP_05416,CHEMBL3039517,RABUSERTIB,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1,SYYBDNPGDKKJDU-ZDUSSCGKSA-N,436.31,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1cnccn1)Nc1ccccc1OCC1CNCCO1,163,-7.325,-7.325,docked,9DKB,-5.857,-5.857,docked,7ALV,48.89240506329114,91.36075949367088,16.518987341772153,91.36075949367088,False
REP_03233,CHEMBL2104968,FOSDEVIRINE,CO[P@](=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,CGBYTKOSZYQOPV-ASSBYYIWSA-N,413.8,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.54802006,81.34391152782786,True,,O=[PH](c1ccccc1)c1c[nH]c2ccccc12,1553,-7.325,-7.325,docked,9DKB,-5.783,-5.783,docked,7ALV,48.89240506329114,2.278481012658228,14.462025316455696,14.462025316455696,False
REP_02022,CHEMBL1651649,RAMNODIGIN,C[C@@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)CC[C@H]1O,LDZRENBZALBYIS-XZUAUHNRSA-N,488.67,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.71561396,82.72628921745402,True,,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCCCO5)CC4CCC23)CO1,1438,-7.324,-7.324,docked,9DKB,-6.923,-6.923,docked,7ALV,48.73417721518988,9.556962025316455,74.08227848101265,74.08227848101265,False
REP_04689,CHEMBL2110625,CEFOVECIN,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C([C@@H]3CCCO3)CS[C@H]12)c1csc(N)n1,ZJGQFXVQDVCVOK-MSUXKOGISA-N,453.5,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.83119416,83.56773650679168,True,,N=C(C(=O)NC1C(=O)N2C=C(C3CCCO3)CSC12)c1cscn1,1368,-7.324,-7.324,docked,9DKB,-6.705,-6.705,docked,7ALV,48.73417721518988,13.987341772151899,60.189873417721515,60.189873417721515,False
REP_03091,CHEMBL2104731,TIOMERGINE,CN1C[C@H](CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,VCRAKEDGLIINLR-AUUYWEPGSA-N,347.49,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.8907737,83.83219136915496,True,,C1=C2c3cccc4[nH]cc(c34)CC2NCC1CSc1ccccn1,1346,-7.324,-7.324,docked,9DKB,-6.393,-6.393,docked,7ALV,48.73417721518988,15.379746835443036,39.55696202531646,39.55696202531646,False
REP_00823,CHEMBL3264002,AVUTOMETINIB,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,LMMJFBMMJUMSJS-UHFFFAOYSA-N,471.47,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.6333204,82.06515206154586,True,,O=c1oc2cc(Oc3ncccn3)ccc2cc1Cc1ccncc1,1493,-7.323,-7.323,docked,9DKB,-7.321,-7.321,docked,7ALV,48.54430379746836,6.075949367088607,91.61392405063292,91.61392405063292,False
REP_00600,CHEMBL2035874,EPROTIROME,CC(C)c1cc(Oc2c(Br)cc(NC(=O)CC(=O)O)cc2Br)ccc1O,VPCSYAVXDAUHLT-UHFFFAOYSA-N,487.14,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(Oc2ccccc2)cc1,252,-7.323,-7.323,docked,9DKB,-6.123,-6.123,docked,7ALV,48.54430379746836,91.36075949367088,27.27848101265823,91.36075949367088,False
REP_06872,CHEMBL5095097,EDECESERTIB,C[C@H](C#N)Nc1cc(-c2ccc3cc(C#N)cnn23)ncc1C(=O)NC[C@@H](F)C(C)(C)O,HORBHQPSWJRDSV-ZUOKHONESA-N,435.46,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(-c2ccc3cccnn23)nc1,853,-7.323,-7.323,docked,9DKB,-6.951,-6.951,docked,7ALV,48.54430379746836,49.68354430379747,75.82278481012659,75.82278481012659,False
REP_07055,CHEMBL5314493,ZATONACAFTOR,CCc1cnc(OC(C)C)c(C2(C(=O)NS(=O)(=O)c3cccc4nc(C)ccc34)CC2)c1,GTTUAFLREAIAHI-UHFFFAOYSA-N,453.56,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(NS(=O)(=O)c1cccc2ncccc12)C1(c2cccnc2)CC1,1273,-7.322,-7.322,docked,9DKB,-6.989,-6.989,docked,7ALV,48.41772151898734,23.734177215189874,77.81645569620254,77.81645569620254,False
REP_04983,CHEMBL2179105,EDELINONTRINE,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,IWXUVYOOUMLUTQ-CZUORRHYSA-N,395.47,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=c1[nH]c(C2CCN(Cc3ncccn3)C2)nc2c1cnn2C1CCOCC1,492,-7.32,-7.32,docked,9DKB,-6.264,-6.264,docked,7ALV,48.35443037974684,75.31645569620254,33.67088607594937,75.31645569620254,False
REP_05836,CHEMBL3704901,ZUNSEMETINIB,Cc1cnc(-c2ccnc(C(C)(C)O)n2)cc1-n1c(C)cc(OCc2ncc(F)cc2F)c(Cl)c1=O,FQPQMJULRZINPV-UHFFFAOYSA-N,513.93,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=c1cc(OCc2ccccn2)ccn1-c1ccnc(-c2ccncn2)c1,600,-7.318,-7.318,docked,9DKB,-7.312,-7.312,docked,7ALV,48.25949367088608,49.68354430379747,91.26582278481013,91.26582278481013,False
REP_06121,CHEMBL3989916,TIGILANOL TIGLATE,C/C=C(\C)C(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@H]([C@@H]3C(C)(C)[C@]13OC(=O)[C@@H](C)CC)[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)=C[C@H]12,YLQZMOUMDYVSQR-FOWZUWBHSA-N,562.66,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.8695384,83.72400528909725,True,,O=C1C=CC2C1CC1OC1C1C3CC3CCC21,1355,-7.318,-7.318,docked,9DKB,-6.13,-6.13,docked,7ALV,48.25949367088608,14.810126582278482,27.500000000000004,27.500000000000004,False
REP_06816,CHEMBL506678,SITOGLUSIDE,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,NPJICTMALKLTFW-OFUAXYCQSA-N,576.86,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,C1=C2CC(OC3CCCCO3)CCC2C2CCC3CCCC3C2C1,430,-7.317,-7.317,docked,9DKB,-6.796,-6.796,docked,7ALV,48.164556962025316,75.31645569620254,66.23417721518987,75.31645569620254,False
REP_08211,CHEMBL5316215,LOTIGLIPRON TROMETHAMINE,C[C@]1(c2ccc(Cl)cn2)Oc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)c2O1.NC(CO)(CO)CO,UEEOYBOWXLQOLU-ZKXIHYOGSA-N,696.2,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(C2Oc3cccc(C4CCN(Cc5nc6ccccc6n5CC5CCO5)CC4)c3O2)nc1,1093,-7.315,-7.315,docked,9DKB,-6.794,-6.794,docked,7ALV,48.037974683544306,49.68354430379747,66.07594936708861,66.07594936708861,False
REP_08145,CHEMBL5095231,TULMIMETOSTAT,COC1CN([C@H]2CC[C@H]([C@@]3(C)Oc4c(Cl)cc(C(=O)NCc5c(SC)cc(C)[nH]c5=O)c(C)c4O3)CC2)C1,CAAWBLRXQXMGHV-JAGNJQOISA-N,562.13,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NCc1ccc[nH]c1=O)c1ccc2c(c1)OC(C1CCC(N3CCC3)CC1)O2,1024,-7.315,-7.315,docked,9DKB,-6.396,-6.396,docked,7ALV,48.037974683544306,49.68354430379747,39.71518987341772,49.68354430379747,False
REP_07659,CHEMBL2035185,CT-1578,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,NNXDIGHYPZHXTR-ONEGZZNKSA-N,462.55,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.6813748,82.47385503065271,True,,C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC1,1459,-7.315,-7.315,docked,9DKB,-5.425,-5.425,docked,7ALV,48.037974683544306,8.227848101265822,7.24683544303798,8.227848101265822,False
REP_08200,CHEMBL5314948,AUT-00206,Cc1ccc(Oc2ncc(N3C(=O)NC(C)(C)C3=O)cn2)c2c1OCC21CC1,JYHHQTRVJFMEGR-UHFFFAOYSA-N,380.4,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C1CNC(=O)N1c1cnc(Oc2cccc3c2C2(CC2)CO3)nc1,294,-7.314,-7.314,docked,9DKB,-6.471,-6.471,docked,7ALV,47.91139240506329,75.31645569620254,44.4620253164557,75.31645569620254,False
REP_01153,CHEMBL5095079,POVORCITINIB,Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)N[C@@H](C)C(F)(F)F)cc3F)C2)c1,MSGYSFWCPOBHEV-AWEZNQCLSA-N,507.47,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc(N2CC(n3cc(-c4cn[nH]c4)cn3)C2)cc1,1323,-7.312,-7.312,docked,9DKB,-7.678,-7.678,docked,7ALV,47.78481012658228,23.734177215189874,97.59493670886076,97.59493670886076,False
REP_03715,CHEMBL2105770,SAPERCONAZOLE,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(F)cc6F)O5)cc4)CC3)cc2)c1=O,HUADITLKOCMHSB-ZPGVKDDISA-N,672.74,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=c1[nH]ncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccccc5)O4)cc3)CC2)cc1,472,-7.312,-7.312,docked,9DKB,-6.574,-6.574,docked,7ALV,47.78481012658228,75.31645569620254,51.86708860759494,75.31645569620254,False
REP_04976,CHEMBL2165615,NERIGLIATIN,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)nc3)c3cc(C)oc3c2)cn1,MASKQITXHVYVFL-UHFFFAOYSA-N,432.44,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1cnccn1)c1cc(Oc2cncnc2)c2ccoc2c1,1011,-7.312,-7.312,docked,9DKB,-6.305,-6.305,docked,7ALV,47.78481012658228,49.68354430379747,35.41139240506329,49.68354430379747,False
REP_06251,CHEMBL426161,AZM-475271,COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,WPOXAFXHRJYEIC-UHFFFAOYSA-N,442.95,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(Nc2ncnc3cc(OCC4CCNCC4)ccc23)cc1,319,-7.311,-7.311,docked,9DKB,-6.603,-6.603,docked,7ALV,47.65822784810126,75.31645569620254,53.70253164556962,75.31645569620254,False
REP_07149,CHEMBL5404296,LAROPROVSTAT,O=c1ccccn1-c1ccc(N[C@H]2CC[C@H](Nc3ncc(OC(F)F)cn3)C2)nc1,NCHUWRLOTSAFFN-KBPBESRZSA-N,414.42,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=c1ccccn1-c1ccc(NC2CCC(Nc3ncccn3)C2)nc1,559,-7.31,-7.31,docked,9DKB,-6.122,-6.122,docked,7ALV,47.59493670886076,49.68354430379747,27.21518987341772,49.68354430379747,False
REP_02547,CHEMBL2103838,DILMAPIMOD,Cc1cc(F)ccc1-c1nc(NC(CO)CO)nc2c1ccc(=O)n2-c1c(F)cccc1F,ORVNHOYNEHYKJG-UHFFFAOYSA-N,456.42,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=c1ccc2c(-c3ccccc3)ncnc2n1-c1ccccc1,98,-7.309,-7.309,docked,9DKB,-7.262,-7.262,docked,7ALV,47.53164556962025,91.36075949367088,90.03164556962025,91.36075949367088,False
REP_06515,CHEMBL4470585,GSK2798745,CC(C)(O)c1cnc(N2C[C@@]3(CCC[C@](C)(Cn4cnc5ccc(C#N)cc54)C3)OC2=O)cn1,URCMKDJBULWNAI-DQEYMECFSA-N,460.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C1OC2(CCCC(Cn3cnc4ccccc43)C2)CN1c1cnccn1,292,-7.308,-7.308,docked,9DKB,-7.491,-7.491,docked,7ALV,47.46835443037975,75.31645569620254,95.37974683544303,95.37974683544303,False
REP_06503,CHEMBL4457723,BMS-741672,CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](Nc3ncnc4ccc(C(F)(F)F)cc34)C2=O)[C@H](NS(C)(=O)=O)C1,PJTGSIKANITYOO-RCOXNQKVSA-N,542.63,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C1C(Nc2ncnc3ccccc23)CCN1C1CCCCC1,453,-7.304,-7.304,docked,9DKB,-7.498,-7.498,docked,7ALV,47.31012658227848,75.31645569620254,95.56962025316456,95.56962025316456,False
REP_06607,CHEMBL4594444,PECAVAPTAN,C[C@H](O)c1nc(Cn2nc(-c3ccc(Cl)cc3)n(C[C@H](O)C(F)(F)F)c2=O)nn1-c1cccc(Cl)c1,AZXOTZCWQDJCLY-SJCJKPOMSA-N,543.33,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=c1[nH]c(-c2ccccc2)nn1Cc1ncn(-c2ccccc2)n1,1044,-7.304,-7.304,docked,9DKB,-7.48,-7.48,docked,7ALV,47.31012658227848,49.68354430379747,95.18987341772151,95.18987341772151,False
REP_01157,CHEMBL5095183,IMLUNESTRANT,Oc1ccc2c3c(cnc2c1)-c1ccc(C(F)(F)F)cc1O[C@@H]3c1ccc(OCCN2CC(CF)C2)cc1,UVBQMXOKKDCBJN-MUUNZHRXSA-N,524.51,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc2c(c1)OC(c1ccc(OCCN3CCC3)cc1)c1c-2cnc2ccccc12,255,-7.304,-7.304,docked,9DKB,-6.234,-6.234,docked,7ALV,47.31012658227848,91.36075949367088,32.24683544303798,91.36075949367088,False
REP_06452,CHEMBL4303241,BAY-1161909,COc1cc(S(C)(=O)=O)ccc1Nc1nc2ccc(-c3ccc(NC(=O)[C@H](C)c4ccc(F)cc4)cc3)cn2n1,NRJKIOCCERLIDG-GOSISDBHSA-N,559.62,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Cc1ccccc1)Nc1ccc(-c2ccc3nc(Nc4ccccc4)nn3c2)cc1,968,-7.304,-7.304,docked,9DKB,-6.855,-6.855,docked,7ALV,47.31012658227848,49.68354430379747,69.9367088607595,69.9367088607595,False
REP_05741,CHEMBL35493,ADOZELESIN,Cc1c[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(NC(=O)c5cc6ccccc6o5)ccc4[nH]1)C3=CC2=O,BYRVKDUQDLJUBX-JJCDCTGGSA-N,502.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(Nc1ccc2[nH]c(C(=O)N3CC4CC45C3=CC(=O)c3[nH]ccc35)cc2c1)c1cc2ccccc2o1,1106,-7.301,-7.301,docked,9DKB,-6.57,-6.57,docked,7ALV,47.088607594936704,23.734177215189874,51.74050632911392,51.74050632911392,False
REP_06667,CHEMBL4650989,TALETRECTINIB,C[C@@H](N)COc1ccc(-c2cnc3ccc(N[C@H](C)c4cccc(F)c4)nn23)cc1,HEVHTYMYEMEBPX-HZPDHXFCSA-N,405.48,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(CNc2ccc3ncc(-c4ccccc4)n3n2)cc1,543,-7.301,-7.301,docked,9DKB,-4.972,-4.972,docked,7ALV,47.088607594936704,49.68354430379747,2.215189873417722,49.68354430379747,False
REP_07338,CHEMBL6068505,ACT-774312,CN(c1ncc(Cl)cn1)[C@H]1CCc2c(c3nc(F)ccc3n2CC(=O)O)C1,IKOFSSXNZQZRTE-NSHDSACASA-N,389.82,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.7413202,82.90659935088351,True,,c1cnc(NC2CCc3[nH]c4cccnc4c3C2)nc1,1423,-7.301,-7.301,docked,9DKB,-6.012,-6.012,docked,7ALV,47.088607594936704,10.506329113924052,22.78481012658228,22.78481012658228,False
REP_06012,CHEMBL3989541,METHOSERPIDINE,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccc(OC)cc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,ULBNWNUHGJLQHO-VKMIBBQISA-N,608.69,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.86484045,83.69996393797331,True,,O=C(OC1CCC2CC3c4[nH]c5ccccc5c4CCN3CC2C1)c1ccccc1,1357,-7.299,-7.299,docked,9DKB,-7.63,-7.63,docked,7ALV,46.89873417721518,14.683544303797468,97.21518987341771,97.21518987341771,False
REP_03241,CHEMBL2104989,TISOCALCITATE,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C(C)(C)C(=O)OC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,AUMBXYDXKLLKEK-BGMQPCSBSA-N,500.72,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.6656261,82.377689626157,True,,C=C1CCCCC1=CC=C1CCCC2CCCC12,1467,-7.299,-7.299,docked,9DKB,-7.604,-7.604,docked,7ALV,46.89873417721518,7.721518987341772,96.80379746835443,96.80379746835443,False
REP_05922,CHEMBL3912251,ONO-8539,Cc1cc(C(=O)O)ccc1COc1cc2c(cc1N(CC(C)C)S(=O)(=O)c1nccs1)CCC2,ALLLQQUASFFEKP-UHFFFAOYSA-N,500.64,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=S(=O)(Nc1cc2c(cc1OCc1ccccc1)CCC2)c1nccs1,17,-7.299,-7.299,docked,9DKB,-6.543,-6.543,docked,7ALV,46.89873417721518,91.36075949367088,50.25316455696203,91.36075949367088,False
REP_03473,CHEMBL2105298,ROCEPAFANT,COc1ccc(NC(=S)N2CCc3c(sc4c3C(c3ccccc3Cl)=NCc3nnc(C)n3-4)C2)cc1,WBGAFGNZNGJVNW-UHFFFAOYSA-N,535.1,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,S=C(Nc1ccccc1)N1CCc2c(sc3c2C(c2ccccc2)=NCc2nncn2-3)C1,741,-7.298,-7.298,docked,9DKB,-7.007,-7.007,docked,7ALV,46.77215189873418,49.68354430379747,78.79746835443038,78.79746835443038,False
REP_02461,CHEMBL2010872,CEP-11981,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,AEULIVPVIDOLIN-UHFFFAOYSA-N,477.57,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C1NCc2c1c1c(c3[nH]c4ccc(Nc5ncccn5)cc4c23)CCc2n[nH]cc2-1,1097,-7.297,-7.297,docked,9DKB,-7.119,-7.119,docked,7ALV,46.708860759493675,49.68354430379747,84.55696202531647,84.55696202531647,False
REP_05697,CHEMBL3545027,XL-281,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)ccc2[nH]1,MMNNTJYFHUDSKL-UHFFFAOYSA-N,462.89,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C1c2ccccc2C(c2ccc3[nH]cnc3c2)N1c1ccccc1,1158,-7.292,-7.292,docked,9DKB,-6.928,-6.928,docked,7ALV,46.64556962025317,23.734177215189874,74.5253164556962,74.5253164556962,False
REP_06992,CHEMBL5314395,GW493838,CC(C)(C)c1nnc([C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)ncnc43)[C@H](O)[C@@H]2O)o1,ZQYJPMPXQLNTPQ-QCUYGVNKSA-N,489.9,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(Nc2ncnc3c2ncn3C2CCC(c3nnco3)O2)cc1,200,-7.291,-7.291,docked,9DKB,-6.982,-6.982,docked,7ALV,46.51898734177215,91.36075949367088,77.40506329113924,91.36075949367088,False
REP_08067,CHEMBL4650361,TALETRECTINIB ADIPATE,C[C@@H](N)COc1ccc(-c2cnc3ccc(N[C@H](C)c4cccc(F)c4)nn23)cc1.O=C(O)CCCCC(=O)O,DORJQZDOULKINH-QNBGGDODSA-N,551.62,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc(CNc2ccc3ncc(-c4ccccc4)n3n2)cc1,1286,-7.291,-7.291,docked,9DKB,-4.728,-4.728,docked,7ALV,46.51898734177215,23.734177215189874,1.044303797468349,23.734177215189874,False
REP_08074,CHEMBL474635,AMXT-1501,CCCCCCCCCCCCCCCC(=O)NCCCC[C@@H](N)C(=O)NCCCNCCCCNCCCN,USNCWPSRPOWEBG-SSEXGKCCSA-N,568.94,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,,1293,-7.291,-7.291,docked,9DKB,-5.427,-5.427,docked,7ALV,46.51898734177215,23.734177215189874,7.341772151898729,23.734177215189874,False
REP_02246,CHEMBL1823518,RABACFOSADINE,CCOC(=O)[C@H](C)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)N[C@@H](C)C(=O)OCC,ANSPEDQTHURSFQ-KBPBESRZSA-N,526.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1nc(NC2CC2)c2nc[nH]c2n1,745,-7.29,-7.29,docked,9DKB,-6.407,-6.407,docked,7ALV,46.39240506329114,49.68354430379747,40.18987341772152,49.68354430379747,False
REP_06176,CHEMBL4080062,BFH-772,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(Oc3cc(CO)ncn3)ccc12,JNLSTLQFDDAULK-UHFFFAOYSA-N,439.39,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C(Nc1ccccc1)c1cccc2cc(Oc3ccncn3)ccc12,379,-7.288,-7.288,docked,9DKB,-6.58,-6.58,docked,7ALV,46.29746835443038,75.31645569620254,52.120253164556964,75.31645569620254,False
