canonical_smiles,name,chembl_id,in_production_1588,q_ge_0.5_top1,q_ge_0.5_top3,q_ge_0.5_top5
CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,IDOXIFENE,CHEMBL6318,False,False,False,False
COc1ccccc1N1CCN(CCc2oc(=O)[nH]c2-c2ccc(F)cc2)CC1,ZOLOPERONE,CHEMBL72400,False,False,False,False
[O-][S+](Cc1ccccn1)c1nc2ccccc2[nH]1,TIMOPRAZOLE,CHEMBL9861,False,False,False,False
N=C(N)NCCCCCCNC(=O)COC(=O)NCCCCNCCCN,TRESPERIMUS,CHEMBL98034,False,False,False,False
O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,PYRROLNITRIN,CHEMBL97972,False,False,False,False
Cc1cnc2c(c1)CCCC2C(N)=S,TIQUINAMIDE,CHEMBL97138,False,False,False,False
N=C(N/N=C/c1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,ROBENIDINE,CHEMBL97137,False,False,False,False
CCC1(CC)COC(=O)NC1=O,DIETHADIONE,CHEMBL96868,False,False,False,False
CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,IMPROSULFAN,CHEMBL96292,False,False,False,False
N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21,EGLUMETAD,CHEMBL8759,False,False,False,False
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,LORCAINIDE,CHEMBL87543,False,False,False,False
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,CLORGILINE,CHEMBL8706,False,False,False,False
CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1,TREFENTANIL,CHEMBL84617,False,False,False,False
CCNCC(O)c1cccc(O)c1,ETILEFRINE,CHEMBL86882,False,False,False,False
Oc1c(I)cc(I)c2cccnc12,IODOQUINOL,CHEMBL86754,False,False,False,False
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,MABUTEROL,CHEMBL86749,False,False,False,False
CCCCCCCC/C=C\CCCCCCCC(=O)O,OLEIC ACID,CHEMBL8659,False,False,False,False
CCn1c(=O)c2ccccc2n(-c2cccc([N+](=O)[O-])c2)c1=O,NITRAQUAZONE,CHEMBL88990,False,False,False,False
CCOC(=O)c1nc(=O)c2cc3cc(OC)c(OC)cc3nc2[nH]1,PIROLATE,CHEMBL88691,False,False,False,False
CC(C)(C)c1cc(C(=O)c2cccs2)cc(C(C)(C)C)c1O,PRIFELONE,CHEMBL8846,False,False,False,False
c1ccc2c(c1)CC[C@H](CNCCCNC1=NCCCN1)O2,ALNIDITAN,CHEMBL88240,False,False,False,False
CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,RACLOPRIDE,CHEMBL8809,False,False,False,False
Oc1ccc(C(O)C2CCCCN2)cc1O,RIMITEROL,CHEMBL88055,False,False,False,False
O=C(O)C[C@H](NC(=O)[C@@H]1CCCN(C(=O)CCC2CCNCC2)C1)c1cccnc1,ELAROFIBAN,CHEMBL87728,False,False,False,False
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,CIFENLINE,CHEMBL87045,False,False,False,False
CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,METITEPINE,CHEMBL93240,False,False,False,False
CCNC(=O)/C=C/c1cccc(Br)c1,CINROMIDE,CHEMBL93233,False,False,False,False
CCC1(CC)C(=O)NC(=O)N(c2ccccc2)C1=O,PHETHARBITAL,CHEMBL93218,False,False,False,False
CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,PITTSBURGH COMPOUND B UNLABELLED,CHEMBL93124,False,False,False,False
O=C(C[S+]([O-])C(c1ccccc1)c1ccccc1)NO,ADRAFINIL,CHEMBL93077,False,False,False,False
C=CCN1C(=O)OC(C)C1=O,ALLOMETHADIONE,CHEMBL93070,False,False,False,False
Nc1ccc(OCCCCCN2C(=O)c3ccccc3C2=O)cc1,AMPHOTALIDE,CHEMBL94192,False,False,False,False
CC(=O)Nc1cccc(O)c1,METACETAMOL,CHEMBL9419,False,False,False,False
CCC1(c2ccccc2)C(=O)NC(=O)N1C,METHETOIN,CHEMBL94127,False,False,False,False
CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,GLYBUTHIAZOL,CHEMBL94087,False,False,False,False
CNC(=S)C1(c2cccc(C)n2)CCCS1,LUCARTAMIDE,CHEMBL98664,False,False,False,False
Cc1cc(Cl)ccc1N=C1SCS1,NIMIDANE,CHEMBL93885,False,False,False,False
O=C1NC(=O)C(Cc2ccc3cc(OCc4ccccc4F)ccc3c2)S1,NETOGLITAZONE,CHEMBL93747,False,False,False,False
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,ACECLOFENAC,CHEMBL93645,False,False,False,False
COc1ccc(C2CCN(CC[C@H]3CCOc4ccccc43)CC2)cc1OC,TERIKALANT,CHEMBL96153,False,False,False,False
CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,SEMATILIDE,CHEMBL95804,False,False,False,False
OCCN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,TEFLUDAZINE,CHEMBL95636,False,False,False,False
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,NOCODAZOLE,CHEMBL9514,False,False,False,False
CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,DISULERGINE,CHEMBL95067,False,False,False,False
CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21,DEVAZEPIDE,CHEMBL9506,False,False,False,False
COc1ccc(OC[C@H]2CN(C)CC[C@@H]2c2ccccc2)cc1,FEMOXETINE,CHEMBL94739,False,False,False,False
CN(Cc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc2c3c(cccc13)C(=N)N2,METESIND,CHEMBL9440,False,False,False,False
CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,ETHACRIDINE,CHEMBL94007,False,False,False,False
O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,TETRAXETAN,CHEMBL1721515,False,False,False,False
O=C(O)COc1ccc(CCNS(=O)(=O)c2ccccc2)cc1,SULOTROBAN,CHEMBL8273,False,False,False,False
c1ccc2c(c1)ncc1ncnnc12,STRINOLINE,CHEMBL82700,False,False,False,False
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,SIBENADET,CHEMBL82663,False,False,False,False
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,BAICALEIN,CHEMBL8260,False,False,False,False
O=C(CCCN1CCCCC1)c1ccc(F)cc1,PRIMAPERONE,CHEMBL82519,False,False,False,False
CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC,CARTAZOLATE,CHEMBL8184,False,False,False,False
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,DAIDZEIN,CHEMBL8145,False,False,False,False
CN1C[C@H](CC#N)C[C@@H]2c3cccc4[nH]c(Cl)c(c34)C[C@H]21,LERGOTRILE,CHEMBL80937,False,False,False,False
CC1=NN(CCOc2ccc3ccccc3c2)C(=O)C1,NAFAZATROM,CHEMBL8425,False,False,False,False
N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc1ccc(O)cc1,EPANOLOL,CHEMBL87697,False,False,False,False
O=CNNc1nc(-c2ccc([N+](=O)[O-])o2)cs1,NIFURTHIAZOLE,CHEMBL84011,False,False,False,False
O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1,IODOALPHIONIC ACID,CHEMBL83906,False,False,False,False
O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,FANANSERIN,CHEMBL83894,False,False,False,False
O=C(O)c1cc(=O)c2ccccc2o1,CHROMOCARB,CHEMBL83628,False,False,False,False
COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,PTEROSTILBENE,CHEMBL83527,False,False,False,False
c1ccc2c(c1)Nc1ccccc1S2,PHENOTHIAZINE,CHEMBL828,False,False,False,False
Cc1nc(NCCCCCCc2ccccc2)nc(C)c1O,ENAZADREM,CHEMBL85959,False,False,False,False
Oc1nc(O)c2cn[nH]c2n1,OXYPURINOL,CHEMBL859,False,False,False,False
CC(O)Cn1c(=O)c2c(ncn2C)n(C)c1=O,PROTHEOBROMINE,CHEMBL85140,False,False,False,False
CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,BUTACLAMOL,CHEMBL8514,False,False,False,False
CC1CC(=O)NN=C1c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,MERIBENDAN,CHEMBL85074,False,False,False,False
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,IPSAPIRONE,CHEMBL8412,False,False,False,False
CCCCCCCCCCOc1c(OC)cc(C(N)=O)cc1OC,DECIMEMIDE,CHEMBL91688,False,False,False,False
CC(C)NNC(=O)COc1ccc(Cl)cc1,IPROCLOZIDE,CHEMBL91238,False,False,False,False
CNC(=O)ON(C(C)=O)C(=O)NC,CARACEMIDE,CHEMBL9116,False,False,False,False
COc1ccc(C[C@@H](C)[C@@H](C)Cc2ccc(OC)c(OC)c2)cc1OC,TERAMEPROCOL,CHEMBL90983,False,False,False,False
O=C(O)[C@H]1CN(C/C=C/P(=O)(O)O)CCN1,MIDAFOTEL,CHEMBL90564,False,False,False,False
O=C(O)/C=C/c1nc(CSc2c(Cl)cccc2Cl)ccc1OCCc1ccccc1,TICOLUBANT,CHEMBL90214,False,False,False,False
CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,ETICLOPRIDE,CHEMBL8946,False,False,False,False
COc1ccc2[nH]c(SCc3ncc(C)c(OC)c3C)nc2c1,UFIPRAZOLE,CHEMBL892,False,False,False,False
N#Cc1ccc(C2CCCc3cncn32)cc1,FADROZOLE,CHEMBL9298,False,False,False,False
O=C1NCNC1(c1ccccc1)c1ccccc1,DOXENITOIN,CHEMBL92974,False,False,False,False
C[N+](C)(C)CC(O)CC(=O)[O-],CARNITINE,CHEMBL172513,False,False,False,False
CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1,ACETAMINOSALOL,CHEMBL92590,False,False,False,False
CN(C)CCOC(c1ccccc1)c1ccnn1C,CIZOLIRTINE,CHEMBL92501,False,False,False,False
CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,APTIGANEL,CHEMBL92484,False,False,False,False
NC(=O)N(CCO)/N=C/c1ccc([N+](=O)[O-])o1,NIDROXYZONE,CHEMBL92444,False,False,False,False
CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,FLUACIZINE,CHEMBL92281,False,False,False,False
Cc1cccc(Oc2cnc(=O)[nH]c2)c1,TOLIMIDONE,CHEMBL8030,False,False,False,False
COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,BARDOXOLONE METHYL,CHEMBL1762621,False,False,False,False
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,BEKANAMYCIN,CHEMBL176,False,False,False,False
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CC[Si](C)(C)C)cccc3nc2-1,KARENITECIN,CHEMBL1743260,False,False,False,False
O=C(C[S+]([O-])Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1,LAFUTIDINE,CHEMBL1742461,False,False,False,False
c1ccc2c(c1)OC[C@H](CNCCCOc1ccc3c(c1)OCO3)O2,OSEMOZOTAN,CHEMBL1742408,False,False,False,False
CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C,AMINOPENTAMIDE SULFATE,CHEMBL92915,False,False,False,False
O=C(O)CCc1nc2ccccc2[nH]1,PROCODAZOLE,CHEMBL596009,False,False,False,False
COc1cc2c(-c3cnn4cc(N5CCC(N6CCN(C)CC6)CC5)cnc34)ccnc2cc1F,KER-047,CHEMBL5956963,False,False,False,False
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,DINACICLIB,CHEMBL2103840,False,False,False,False
CN1CCN(c2cccc3[nH]c(=O)oc23)CC1,PARDOPRUNOX,CHEMBL2103832,False,False,False,False
COc1ccc2cc([C@H](C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1,NAPROXCINOD,CHEMBL2103831,False,False,False,False
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,SAXAGLIPTIN,CHEMBL2103745,False,False,False,False
CCCCCCCC/C=C\CCCCCCCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,OLEOYLESTRONE,CHEMBL6067649,False,False,False,False
C=C1C[C@H](C)[C@H]2[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CCC2)C1,XORPHANOL,CHEMBL606566,False,False,False,False
CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,OLEANDOMYCIN,CHEMBL606258,False,False,False,False
CCCOc1cc(-c2cncc([C@@H]3COB(O)C3)c2)ccc1OC,IDREBORMILAST,CHEMBL6056273,False,False,False,False
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,CLOFIBRIC ACID,CHEMBL683,False,False,False,False
CN(CCOP(=O)(O)O)C(=N)N,CREATINOLFOSFATE,CHEMBL2104114,False,False,False,False
CC(C)OC(=O)OC1CCCCC1,CILEXETIL,CHEMBL2104038,False,False,False,False
Cn1c(COc2ccc(CC3SC(=O)NC3=O)cc2)nc2ccccc2c1=O,BALAGLITAZONE,CHEMBL2103991,False,False,False,False
O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,TIVANTINIB,CHEMBL2103882,False,False,False,False
CN[C@@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,DEXMECAMYLAMINE,CHEMBL2103881,False,False,False,False
CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12,ABEXINOSTAT,CHEMBL2103863,False,False,False,False
COc1ccc(F)cc1C[C@@](O)(C1CCOCC1)[C@@H]1CNCCO1,EDIVOXETINE,CHEMBL2103857,False,False,False,False
COc1ccc(OCCCN(C)CCOc2ccc3c(c2)OCO3)c([C@H]2Sc3ccccc3N(C)C2=O)c1,SEMOTIADIL,CHEMBL57684,False,False,False,False
O=C(Oc1ccc2c(c1)CCCN2C(=O)C(Cl)Cl)c1ccco1,QUINFAMIDE,CHEMBL2107014,False,False,False,False
CC1(C)CC(C)(C)CC(C)(N)C1,NERAMEXANE MESYLATE,CHEMBL2106798,False,False,False,False
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C,ANECORTAVE ACETATE,CHEMBL2106613,False,False,False,False
C=C(C#N)C(=O)OCCCC,ENBUCRILATE,CHEMBL2104251,False,False,False,False
O=C(NCc1cccc(S(F)(F)(F)(F)F)c1)[C@H]1C[C@@H]2CC[C@H]1C2,BIMOKALNER,CHEMBL6068009,False,False,False,False
CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,ELESCLOMOL,CHEMBL1972860,False,False,False,False
COc1cccc(-c2ccc(NC(=O)C3=C(C(=O)O)CCC3)c(F)c2)c1,VIDOFLUDIMUS,CHEMBL197194,False,False,False,False
Oc1ccc(C2=COc3cc(O)ccc3C2)cc1,ISOPHENOXODIOL,CHEMBL195560,False,False,False,False
CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,FIMASARTAN,CHEMBL1951143,False,False,False,False
OCCc1ccc(O)c(O)c1,HYDROXYTYROSOL,CHEMBL1950045,False,False,False,False
Nc1nc(C(=O)N[C@H](CO)C(=O)O)c(N)nc1C(=O)N[C@H](CO)C(=O)O,RELMAPIRAZIN,CHEMBL1949708,False,False,False,False
CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,PSILOCYBIN,CHEMBL194378,False,False,False,False
CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)[O-])c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1,FIBOFLAPON SODIUM,CHEMBL1922673,False,False,False,False
CCCCC[C@H](O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O,ICOMUCRET,CHEMBL594621,False,False,False,False
C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,ALTHIAZIDE,CHEMBL599870,False,False,False,False
C[C@H]1CC(CN)(CC(=O)O)C[C@@H]1C,ATAGABALIN,CHEMBL593430,False,False,False,False
NC(=O)NC1NC(=O)NC1=O,ALLANTOIN,CHEMBL593429,False,False,False,False
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2nccs2)cc1,PARA-NITROSULFATHIAZOLE,CHEMBL593262,False,False,False,False
Cc1ncc(CO)c(CN)c1O,PYRIDOXAMINE,CHEMBL593019,False,False,False,False
N#Cc1ccc(-c2cnccc2SCC2(CC(=O)O)CC2)cc1,DARBINURAD,CHEMBL5927870,False,False,False,False
Cc1ccc2c(c1)c1c(n2CCc2ccccc2)CCN(C)C1,MARITUPIRDINE,CHEMBL592752,False,False,False,False
C=C1[C@H](O)CC(=C/C=C2\CCC[C@]3(C)[C@@H]([C@@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@H]1O,DP001,CHEMBL605525,False,False,False,False
O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,Z160,CHEMBL604710,False,False,False,False
CCCOc1cc([C@]2(C)CNC(=O)O2)ccc1OC,DAXALIPRAM,CHEMBL603830,False,False,False,False
Cc1cnccc1CN1C[C@@H](c2cc(F)c(F)c(F)c2)CC1=O,APP-311,CHEMBL5999955,False,False,False,False
O=P1(N(CCCl)CCCl)NC(SCCS(=O)(=O)O)CCO1,MAFOSFAMIDE,CHEMBL59990,False,False,False,False
C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O,ATRELEUTON,CHEMBL59356,False,False,False,False
COc1ccc(/C(C)=N/OC(N)=O)cc1OC1CCCC1,FILAMINAST,CHEMBL590754,False,False,False,False
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,FENTIAZAC,CHEMBL589092,False,False,False,False
COc1cc(Nc2ccc3ncc(N4CCOCC4)nc3c2C#N)ccc1OCc1ccc(C)nc1,ENRUPATINIB,CHEMBL5882296,False,False,False,False
COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,FLUANISONE,CHEMBL58792,False,False,False,False
CCCNCC(O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,FLAVODILOL,CHEMBL57185,False,False,False,False
Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21,INDOXIMOD,CHEMBL571209,False,False,False,False
CCN(CC)CCCCCCNc1cc(OC)cc2c(C)ccnc12,SITAMAQUINE,CHEMBL57004,False,False,False,False
Cc1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1,PALOSURAN,CHEMBL567303,False,False,False,False
O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,DAPORINAD,CHEMBL566757,False,False,False,False
C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1,CYCLAZOCINE,CHEMBL56585,False,False,False,False
O=P([O-])([O-])[O-].O=P([O-])([O-])[O-],"CALCIUM PHOSPHATE, TRIBASIC",CHEMBL2106566,False,False,False,False
CC(C)(C)c1ccc(CN(Cc2cccc(OCC(=O)O)c2)S(=O)(=O)c2cccnc2)cc1,EVATANEPAG,CHEMBL563646,False,False,False,False
CCCCOCCOC(=O)c1cccnc1,NICOBOXIL,CHEMBL2105161,False,False,False,False
CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C,GEFARNATE,CHEMBL2105085,False,False,False,False
CC(C)(C)c1ccc(CCC(O)COc2ccc(C(=O)O)cc2)cc1,LIFIBROL,CHEMBL2105019,False,False,False,False
Ic1[nH]c(I)c(I)c1I,IODOL,CHEMBL2105006,False,False,False,False
COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1C,SULMEPRIDE,CHEMBL573843,False,False,False,False
Cc1cc(/C=C/c2ccc(F)cc2)cc(C)c1O,ENOFELAST,CHEMBL57358,False,False,False,False
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc(N)nc2=O)[C@@H]1O,TAS-106,CHEMBL573352,False,False,False,False
OC(CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1,FLUTROLINE,CHEMBL57241,False,False,False,False
COCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,TELAPRISTONE ACETATE,CHEMBL2105694,False,False,False,False
CCCN[C@@H]1CCc2nc(N)sc2C1,DEXPRAMIPEXOLE DIHYDROCHLORIDE,CHEMBL2105687,False,False,False,False
CCCCOC(=O)C(=O)Nc1cccc(-c2nnn[nH]2)c1,TAZANOLAST,CHEMBL564109,False,False,False,False
Nc1ccn([C@H]2CO[C@@H](CO)S2)c(=O)n1,APRICITABINE,CHEMBL210651,False,False,False,False
COc1ccnc(C[S+]([O-])c2nc3cc(-n4cccc4)ccc3[nH]2)c1C,ILAPRAZOLE,CHEMBL2106370,False,False,False,False
CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,ETIFOXINE,CHEMBL2106227,False,False,False,False
CC(CCCNCCO)Nc1ccnc2cc(Cl)ccc12,CLETOQUINE,CHEMBL580132,False,False,False,False
Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCCC2,T-62,CHEMBL57997,False,False,False,False
COc1cc2c(cc1OCCCF)CCN1C[C@@H](CC(C)C)[C@H](O)C[C@H]21,FLORBENAZINE,CHEMBL579217,False,False,False,False
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,SPIRAPRILAT,CHEMBL579,False,False,False,False
CCC1(C2=NCCN2)Cc2ccccc2O1,EFAROXAN,CHEMBL57895,False,False,False,False
CCCCCCCCC/C(=C\C1=C(C)C(=O)C(OC)=C(OC)C1=O)C(=O)O,APX-3330,CHEMBL578390,False,False,False,False
CN1C(=O)CC[C@H]1c1cccnc1,COTININE,CHEMBL578211,False,False,False,False
COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](CF)CC3=O)CN1CC2,CARMEGLIPTIN,CHEMBL591118,False,False,False,False
CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,AEE-788,CHEMBL587723,False,False,False,False
O=[N+]([O-])c1nccn1CC(O)CN1CCCCC1,PIMONIDAZOLE,CHEMBL58752,False,False,False,False
FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,ZSTK-474,CHEMBL586702,False,False,False,False
CNC[C@H](O)CC12CCC(c3ccccc31)c1ccccc12,LEVOPROTILINE,CHEMBL584059,False,False,False,False
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,(-)-EPICATECHIN,CHEMBL583912,False,False,False,False
CCc1[nH]c(=O)[nH]c1C(=O)c1ccncc1,PIROXIMONE,CHEMBL58355,False,False,False,False
COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,NELIVAPTAN,CHEMBL582857,False,False,False,False
O=C(O)[C@@H]1C[C@@H](C2CCCCC2)CN1C(=O)CP(=O)(O)CCCCc1ccccc1,FOSINOPRILAT,CHEMBL581,False,False,False,False
OC1CCC(Nc2nc(-c3ccccc3)nc3[nH]ccc23)CC1,DERENOFYLLINE,CHEMBL592435,False,False,False,False
[N-]=[N+]=N[C@H]1C[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1CO,NAVURIDINE,CHEMBL591804,False,False,False,False
CCCOCCn1c(=O)c(N2CCN(CCO)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,PF-03049423,CHEMBL591501,False,False,False,False
CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21,ALAZANINE,CHEMBL578063,False,False,False,False
NC(=O)Oc1ccc(Cc2ccccc2)cc1,DIPHENAN,CHEMBL608856,False,False,False,False
COCC[C@H]1CC2CN3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@H]13,18-METHOXYCORONARIDINE,CHEMBL607048,False,False,False,False
CC1(C)CC(O)CC(C)(C)N1[O],TEMPOL,CHEMBL607023,False,False,False,False
CCOc1ccc(C[C@@H](CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1,CALOXETIC ACID FREE BASE,CHEMBL6069486,False,False,False,False
C[C@H](CO)NC(=O)c1cccc(/C=C\CCCC(=O)N(C)C)c1,VSN-16R,CHEMBL6068565,False,False,False,False
CC1(C)[C@@H]2CC[C@]1(C)c1nnc(C3CC3)cc12,RO-5027838,CHEMBL6068559,False,False,False,False
C[C@H](O)C(=O)[O-].C[C@H](O)C(=O)[O-],"MAGNESIUM LACTATE DIHYDRATE, L-",CHEMBL6068557,False,False,False,False
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,ELLAGIC ACID,CHEMBL6246,False,False,False,False
CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,AMIFLOXACIN,CHEMBL6231,False,False,False,False
CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1,CARAMIPHEN,CHEMBL61946,False,False,False,False
CCCCC/C=C\C/C=C\CCCCCCC(O)C(=O)O,IBRILATAZAR,CHEMBL6068016,False,False,False,False
O=P1(N(CCCl)CCCl)NC(OO)CCO1,PERFOSFAMIDE,CHEMBL61511,False,False,False,False
CC(CO)(CO)NCc1cc2c3ccccc3ccc2c2ccccc12,CRISNATOL,CHEMBL61495,False,False,False,False
Fc1ccc(-n2cc(CCCCN3CCC4(CC3)OCc3ccccc34)c3ccccc32)cc1,SIRAMESINE,CHEMBL61479,False,False,False,False
Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc32)cc1,TECASTEMIZOLE,CHEMBL61301,False,False,False,False
CC(=O)OC1CN2CCC1CC2,ACECLIDINE,CHEMBL20835,False,False,False,False
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,LEVOSIMENDAN,CHEMBL2051955,False,False,False,False
