target_A_chembl,target_B_chembl,uniprot_A,uniprot_B,gene_A,gene_B,pref_A,pref_B,class_A,class_B,n_A,n_B,n_both_measured,theta_dual,theta_A_only,theta_B_only,theta_neither,strict_dual,strict_A_only,strict_B_only,strict_neither,strict_gray,min_strict_hardneg,directional_n10,formulation_n10,supports_strict_panel,supports_thin_panel,metal_either,metal_both,same_class
CHEMBL1804,CHEMBL1853,P30874,P31391,SSTR2,SSTR4,Somatostatin receptor type 2,Somatostatin receptor type 4,Somatostatin receptor,Somatostatin receptor,942,1167,428,305,22,62,39,166,7,40,20,195,7,1,1,0,0,0,0,1
CHEMBL5330,CHEMBL6166,Q12851,O95819,MAP4K2,MAP4K4,Mitogen-activated protein kinase kinase kinase kinase 2,Mitogen-activated protein kinase kinase kinase kinase 4,STE protein kinase KHS subfamily,STE protein kinase MSN subfamily,609,1278,416,184,53,71,108,112,7,14,48,235,7,1,1,0,0,0,0,0
CHEMBL2903,CHEMBL3397,P16050,P11712,ALOX15,CYP2C9,Polyunsaturated fatty acid lipoxygenase ALOX15,Cytochrome P450 2C9,Oxidoreductase,Cytochrome P450 2C9,5708,5867,415,13,40,96,266,3,7,33,196,176,7,1,1,0,0,0,0,0
CHEMBL5103,CHEMBL1937,Q969S8,Q92769,HDAC10,HDAC2,Polyamine deacetylase HDAC10,Histone deacetylase 2,HDAC class IIb,HDAC class I,454,2866,380,227,36,27,90,181,7,8,52,132,7,1,1,0,0,1,1,0
CHEMBL3230,CHEMBL4333,O95977,P21453,S1PR4,S1PR1,Sphingosine 1-phosphate receptor 4,Sphingosine 1-phosphate receptor 1,EDG receptor,EDG receptor,579,3424,364,170,47,52,95,122,7,17,27,191,7,1,1,0,0,0,0,1
CHEMBL1853,CHEMBL1792,P31391,P35346,SSTR4,SSTR5,Somatostatin receptor type 4,Somatostatin receptor type 5,Somatostatin receptor,Somatostatin receptor,1167,911,360,264,32,18,46,157,15,7,20,161,7,1,1,0,0,0,0,1
CHEMBL1951,CHEMBL6136,P21397,O60341,MAOA,KDM1A,Amine oxidase [flavin-containing] A,Lysine-specific histone demethylase 1A,Oxidoreductase,Lysine-specific demethylase,3193,3950,344,47,15,216,66,24,7,137,41,135,7,1,1,0,0,0,0,0
CHEMBL262,CHEMBL4101,P49841,P17612,GSK3B,PRKACA,Glycogen synthase kinase-3 beta,cAMP-dependent protein kinase catalytic subunit alpha,CMGC protein kinase GSK family,AGC protein kinase PKA family,5464,563,334,162,56,52,64,86,24,7,30,187,7,1,1,0,0,0,0,0
CHEMBL2595,CHEMBL5330,O94806,Q12851,PRKD3,MAP4K2,Serine/threonine-protein kinase D3,Mitogen-activated protein kinase kinase kinase kinase 2,CAMK protein kinase PKD family,STE protein kinase KHS subfamily,516,609,317,118,32,71,96,59,7,19,40,192,7,1,1,0,0,0,0,0
CHEMBL279,CHEMBL3788,P35968,O00444,KDR,PLK4,Vascular endothelial growth factor receptor 2,Serine/threonine-protein kinase PLK4,Tyrosine protein kinase VEGFR family,Other protein kinase PLK family,10627,770,294,162,33,50,49,104,7,14,20,149,7,1,1,0,0,0,0,0
CHEMBL3105,CHEMBL6154,P09874,Q9H2K2,PARP1,TNKS2,Poly [ADP-ribose] polymerase 1,Poly [ADP-ribose] polymerase tankyrase-2,Transferase,Transferase,4576,887,294,114,14,155,11,60,7,98,3,126,7,1,1,0,0,0,0,1
CHEMBL2292,CHEMBL5330,Q13627,Q12851,DYRK1A,MAP4K2,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Mitogen-activated protein kinase kinase kinase kinase 2,CMGC protein kinase Dyrk1 subfamily,STE protein kinase KHS subfamily,4088,609,292,116,72,40,64,69,13,7,34,169,7,1,1,0,0,0,0,0
CHEMBL267,CHEMBL1974,P12931,P36888,SRC,FLT3,Proto-oncogene tyrosine-protein kinase Src,Receptor-type tyrosine-protein kinase FLT3,Tyrosine protein kinase Src family,Tyrosine protein kinase PDGFR family,4027,4435,291,169,21,66,35,93,7,19,13,159,7,1,1,0,0,0,0,0
CHEMBL2434,CHEMBL4029,P25025,P25024,CXCR2,CXCR1,C-X-C chemokine receptor type 2,C-X-C chemokine receptor type 1,CXC chemokine receptor,CXC chemokine receptor,1092,324,290,167,96,14,13,121,47,7,4,111,7,1,1,0,0,0,0,1
CHEMBL4036,CHEMBL4225,Q00535,P49760,CDK5,CLK2,Cyclin-dependent kinase 5,Dual specificity protein kinase CLK2,CMGC protein kinase CDK5 subfamily,CMGC protein kinase CLK family,720,1660,286,138,36,53,59,85,7,10,29,155,7,1,1,0,0,0,0,0
CHEMBL4708,CHEMBL2185,Q13188,Q96GD4,STK3,AURKB,Serine/threonine-protein kinase 3,Aurora kinase B,STE protein kinase MST subfamily,Other protein kinase AUR family,525,2665,277,119,24,83,51,52,7,28,13,177,7,1,1,0,0,0,0,0
CHEMBL2595,CHEMBL2345,O94806,P51812,PRKD3,RPS6KA3,Serine/threonine-protein kinase D3,Ribosomal protein S6 kinase alpha-3,CAMK protein kinase PKD family,AGC protein kinase RSK subfamily,516,868,272,89,41,48,94,41,7,12,49,163,7,1,1,0,0,0,0,0
CHEMBL4204,CHEMBL6166,Q9HBH9,O95819,MKNK2,MAP4K4,MAP kinase-interacting serine/threonine-protein kinase 2,Mitogen-activated protein kinase kinase kinase kinase 4,CAMK protein kinase MNK subfamily,STE protein kinase MSN subfamily,1711,1278,270,103,40,73,54,45,7,19,18,181,7,1,1,0,0,0,0,0
CHEMBL260,CHEMBL279,Q16539,P35968,MAPK14,KDR,Mitogen-activated protein kinase 14,Vascular endothelial growth factor receptor 2,CMGC protein kinase p38 subfamily,Tyrosine protein kinase VEGFR family,5096,10627,267,144,29,48,46,79,9,7,28,144,7,1,1,0,0,0,0,0
CHEMBL2185,CHEMBL4900,Q96GD4,Q9BZL6,AURKB,PRKD2,Aurora kinase B,Serine/threonine-protein kinase D2,Other protein kinase AUR family,CAMK protein kinase PKD family,2665,478,262,87,88,27,60,33,35,7,17,170,7,1,1,0,0,0,0,0
CHEMBL4101,CHEMBL2292,P17612,Q13627,PRKACA,DYRK1A,cAMP-dependent protein kinase catalytic subunit alpha,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,AGC protein kinase PKA family,CMGC protein kinase Dyrk1 subfamily,563,4088,261,130,33,54,44,87,7,19,24,124,7,1,1,0,0,0,0,0
CHEMBL2185,CHEMBL4202,Q96GD4,Q9H2G2,AURKB,SLK,Aurora kinase B,STE20-like serine/threonine-protein kinase,Other protein kinase AUR family,STE protein kinase SLK subfamily,2665,468,258,129,72,26,31,64,16,7,6,165,7,1,1,0,0,0,0,0
CHEMBL2793,CHEMBL6166,P48729,O95819,CSNK1A1,MAP4K4,Casein kinase I isoform alpha,Mitogen-activated protein kinase kinase kinase kinase 4,CK1 protein kinase CK1 family,STE protein kinase MSN subfamily,450,1278,257,71,40,69,77,24,7,15,46,165,7,1,1,0,0,0,0,0
CHEMBL2595,CHEMBL4036,O94806,Q00535,PRKD3,CDK5,Serine/threonine-protein kinase D3,Cyclin-dependent kinase 5,CAMK protein kinase PKD family,CMGC protein kinase CDK5 subfamily,516,720,251,104,41,44,62,57,7,10,34,143,7,1,1,0,0,0,0,0
CHEMBL301,CHEMBL4722,P24941,O14965,CDK2,AURKA,Cyclin-dependent kinase 2,Aurora kinase A,CMGC protein kinase CDC2 subfamily,Other protein kinase AUR family,2646,3462,248,127,46,49,26,64,7,17,15,145,7,1,1,0,0,0,0,0
CHEMBL279,CHEMBL4202,P35968,Q9H2G2,KDR,SLK,Vascular endothelial growth factor receptor 2,STE20-like serine/threonine-protein kinase,Tyrosine protein kinase VEGFR family,STE protein kinase SLK subfamily,10627,468,241,133,42,28,38,77,13,7,15,129,7,1,1,0,0,0,0,0
CHEMBL4722,CHEMBL4203,O14965,Q9HAZ1,AURKA,CLK4,Aurora kinase A,Dual specificity protein kinase CLK4,Other protein kinase AUR family,CMGC protein kinase CLK family,3462,1972,236,138,36,38,24,67,16,7,12,134,7,1,1,0,0,0,0,0
CHEMBL3251,CHEMBL4261,P19838,Q16665,NFKB1,HIF1A,Nuclear factor NF-kappa-B p105 subunit,Hypoxia-inducible factor 1-alpha,Other cytosolic protein,Transcription factor,603,2893,234,16,33,17,168,11,17,7,125,74,7,1,1,0,0,0,0,0
CHEMBL2148,CHEMBL2973,P52333,O75116,JAK3,ROCK2,Tyrosine-protein kinase JAK3,Rho-associated protein kinase 2,Tyrosine protein kinase JakA family,AGC protein kinase ROCK subfamily,7463,5407,232,157,35,32,8,97,7,9,3,116,7,1,0,0,0,0,0,0
CHEMBL1844,CHEMBL4203,P07333,Q9HAZ1,CSF1R,CLK4,Macrophage colony-stimulating factor 1 receptor,Dual specificity protein kinase CLK4,Tyrosine protein kinase PDGFR family,CMGC protein kinase CLK family,2639,1972,228,113,47,44,24,53,17,7,12,139,7,1,1,0,0,0,0,0
CHEMBL3788,CHEMBL4203,O00444,Q9HAZ1,PLK4,CLK4,Serine/threonine-protein kinase PLK4,Dual specificity protein kinase CLK4,Other protein kinase PLK family,CMGC protein kinase CLK family,770,1972,228,115,33,51,29,52,14,7,4,151,7,1,1,0,0,0,0,0
CHEMBL258,CHEMBL2971,P06239,O60674,LCK,JAK2,Tyrosine-protein kinase Lck,Tyrosine-protein kinase JAK2,Tyrosine protein kinase Src family,Tyrosine protein kinase JakA family,2380,12711,227,116,31,42,38,65,7,10,16,129,7,1,1,0,0,0,0,0
CHEMBL2971,CHEMBL2973,O60674,O75116,JAK2,ROCK2,Tyrosine-protein kinase JAK2,Rho-associated protein kinase 2,Tyrosine protein kinase JakA family,AGC protein kinase ROCK subfamily,12711,5407,227,157,35,25,10,103,8,7,2,107,7,1,1,0,0,0,0,0
CHEMBL2595,CHEMBL2793,O94806,P48729,PRKD3,CSNK1A1,Serine/threonine-protein kinase D3,Casein kinase I isoform alpha,CAMK protein kinase PKD family,CK1 protein kinase CK1 family,516,450,226,80,51,29,66,32,9,7,39,139,7,1,1,0,0,0,0,0
CHEMBL5330,CHEMBL1075167,Q12851,Q8NE63,MAP4K2,HIPK4,Mitogen-activated protein kinase kinase kinase kinase 2,Homeodomain-interacting protein kinase 4,STE protein kinase KHS subfamily,CMGC protein kinase HIPK subfamily,609,338,225,99,35,39,52,43,7,7,13,155,7,1,1,0,0,0,0,0
CHEMBL4708,CHEMBL1955,Q13188,P35916,STK3,FLT4,Serine/threonine-protein kinase 3,Vascular endothelial growth factor receptor 3,STE protein kinase MST subfamily,Tyrosine protein kinase VEGFR family,525,813,222,99,25,53,45,47,7,17,13,138,7,1,1,0,0,0,0,0
CHEMBL2595,CHEMBL2850,O94806,P49840,PRKD3,GSK3A,Serine/threonine-protein kinase D3,Glycogen synthase kinase-3 alpha,CAMK protein kinase PKD family,CMGC protein kinase GSK family,516,1617,219,83,37,42,57,36,7,16,28,132,7,1,1,0,0,0,0,0
CHEMBL3836,CHEMBL6166,P53667,O95819,LIMK1,MAP4K4,LIM domain kinase 1,Mitogen-activated protein kinase kinase kinase kinase 4,TKL protein kinase LIMK subfamily,STE protein kinase MSN subfamily,723,1278,219,58,26,60,75,16,7,12,34,150,7,1,1,0,0,0,0,0
CHEMBL4202,CHEMBL1075167,Q9H2G2,Q8NE63,SLK,HIPK4,STE20-like serine/threonine-protein kinase,Homeodomain-interacting protein kinase 4,STE protein kinase SLK subfamily,CMGC protein kinase HIPK subfamily,468,338,218,107,36,34,41,45,8,7,10,148,7,1,1,0,0,0,0,0
CHEMBL1862,CHEMBL2971,P00519,O60674,ABL1,JAK2,Tyrosine-protein kinase ABL1,Tyrosine-protein kinase JAK2,Tyrosine protein kinase Abl family,Tyrosine protein kinase JakA family,3125,12711,217,120,25,26,46,71,7,10,23,106,7,1,1,0,0,0,0,0
CHEMBL279,CHEMBL5518,P35968,Q8N4C8,KDR,MINK1,Vascular endothelial growth factor receptor 2,Misshapen-like kinase 1,Tyrosine protein kinase VEGFR family,STE protein kinase MSN subfamily,10627,418,217,94,62,21,40,53,20,7,14,123,7,1,1,0,0,0,0,0
CHEMBL1981,CHEMBL258,P06213,P06239,INSR,LCK,Insulin receptor,Tyrosine-protein kinase Lck,Tyrosine protein kinase InsR family,Tyrosine protein kinase Src family,948,2380,216,90,19,81,26,47,7,24,7,131,7,1,1,0,0,0,0,0
CHEMBL2016,CHEMBL2820,P00740,P03951,F9,F11,Coagulation factor IX,Coagulation factor XI,Serine protease S1A subfamily,Serine protease S1A subfamily,938,3020,216,187,11,13,5,184,7,11,2,12,7,1,0,0,0,0,0,1
CHEMBL4501,CHEMBL4225,P23443,P49760,RPS6KB1,CLK2,Ribosomal protein S6 kinase beta-1,Dual specificity protein kinase CLK2,AGC protein kinase p70 subfamily,CMGC protein kinase CLK family,1918,1660,216,83,56,44,33,31,16,7,12,150,7,1,1,0,0,0,0,0
CHEMBL4501,CHEMBL1075167,P23443,Q8NE63,RPS6KB1,HIPK4,Ribosomal protein S6 kinase beta-1,Homeodomain-interacting protein kinase 4,AGC protein kinase p70 subfamily,CMGC protein kinase HIPK subfamily,1918,338,215,103,48,30,34,51,9,7,8,140,7,1,1,0,0,0,0,0
CHEMBL3032,CHEMBL5330,Q16513,Q12851,PKN2,MAP4K2,Serine/threonine-protein kinase N2,Mitogen-activated protein kinase kinase kinase kinase 2,AGC protein kinase PKN family,STE protein kinase KHS subfamily,375,609,212,97,36,44,35,58,7,11,6,130,7,1,1,0,0,0,0,0
CHEMBL4900,CHEMBL5518,Q9BZL6,Q8N4C8,PRKD2,MINK1,Serine/threonine-protein kinase D2,Misshapen-like kinase 1,CAMK protein kinase PKD family,STE protein kinase MSN subfamily,478,418,210,64,36,47,63,31,7,9,17,146,7,1,1,0,0,0,0,0
CHEMBL4045,CHEMBL4036,Q13131,Q00535,PRKAA1,CDK5,5'-AMP-activated protein kinase catalytic subunit alpha-1,Cyclin-dependent kinase 5,CAMK protein kinase AMPK subfamily,CMGC protein kinase CDK5 subfamily,410,720,209,93,34,38,44,43,7,8,18,133,7,1,1,0,0,0,0,0
CHEMBL3721,CHEMBL3622,P10632,P33261,CYP2C8,CYP2C19,Cytochrome P450 2C8,Cytochrome P450 2C19,Cytochrome P450 2C8,Cytochrome P450 2C19,467,5165,208,13,18,31,146,6,7,14,106,75,7,1,1,0,0,0,0,0
CHEMBL3231,CHEMBL1075167,Q13464,Q8NE63,ROCK1,HIPK4,Rho-associated protein kinase 1,Homeodomain-interacting protein kinase 4,AGC protein kinase ROCK subfamily,CMGC protein kinase HIPK subfamily,2776,338,207,102,46,32,27,35,15,7,9,141,7,1,1,0,0,0,0,0
CHEMBL2185,CHEMBL4630,Q96GD4,O14757,AURKB,CHEK1,Aurora kinase B,Serine/threonine-protein kinase Chk1,Other protein kinase AUR family,CAMK protein kinase CHK1 subfamily,2665,2819,206,77,57,28,44,34,26,7,26,113,7,1,1,0,0,0,0,0
CHEMBL2468,CHEMBL279,O43293,P35968,DAPK3,KDR,Death-associated protein kinase 3,Vascular endothelial growth factor receptor 2,CAMK protein kinase DAPK family,Tyrosine protein kinase VEGFR family,411,10627,205,81,51,35,38,42,18,7,24,114,7,1,1,0,0,0,0,0
CHEMBL2599,CHEMBL279,P43405,P35968,SYK,KDR,Tyrosine-protein kinase SYK,Vascular endothelial growth factor receptor 2,Tyrosine protein kinase Syk family,Tyrosine protein kinase VEGFR family,5292,10627,204,119,35,34,16,61,10,7,7,119,7,1,1,0,0,0,0,0
CHEMBL4852,CHEMBL1075167,Q9Y4K4,Q8NE63,MAP4K5,HIPK4,Mitogen-activated protein kinase kinase kinase kinase 5,Homeodomain-interacting protein kinase 4,STE protein kinase KHS subfamily,CMGC protein kinase HIPK subfamily,467,338,202,104,41,20,37,50,10,7,10,125,7,1,1,0,0,0,0,0
CHEMBL3231,CHEMBL1955,Q13464,P35916,ROCK1,FLT4,Rho-associated protein kinase 1,Vascular endothelial growth factor receptor 3,AGC protein kinase ROCK subfamily,Tyrosine protein kinase VEGFR family,2776,813,201,90,43,41,27,40,16,7,4,134,7,1,1,0,0,0,0,0
CHEMBL4203,CHEMBL5608,Q9HAZ1,Q16288,CLK4,NTRK3,Dual specificity protein kinase CLK4,NT-3 growth factor receptor,CMGC protein kinase CLK family,Tyrosine protein kinase Trk family,1972,648,201,104,32,41,24,46,7,11,14,123,7,1,1,0,0,0,0,0
CHEMBL2973,CHEMBL4576,O75116,Q9H2X6,ROCK2,HIPK2,Rho-associated protein kinase 2,Homeodomain-interacting protein kinase 2,AGC protein kinase ROCK subfamily,CMGC protein kinase HIPK subfamily,5407,373,200,128,30,30,12,73,7,8,1,111,7,1,1,0,0,0,0,0
CHEMBL3032,CHEMBL301,Q16513,P24941,PKN2,CDK2,Serine/threonine-protein kinase N2,Cyclin-dependent kinase 2,AGC protein kinase PKN family,CMGC protein kinase CDC2 subfamily,375,2646,199,109,34,29,27,61,8,7,7,116,7,1,1,0,0,0,0,0
CHEMBL1790,CHEMBL1921,P30518,P47901,AVPR2,AVPR1B,Vasopressin V2 receptor,Vasopressin V1b receptor,Vasopressin and oxytocin receptor,Vasopressin and oxytocin receptor,902,698,196,124,16,32,24,74,7,13,19,83,7,1,1,0,0,0,0,1
CHEMBL2147,CHEMBL4501,P11309,P23443,PIM1,RPS6KB1,Serine/threonine-protein kinase pim-1,Ribosomal protein S6 kinase beta-1,CAMK protein kinase PIM family,AGC protein kinase p70 subfamily,4999,1918,195,61,32,57,45,28,7,25,13,122,7,1,1,0,0,0,0,0
CHEMBL2973,CHEMBL1955,O75116,P35916,ROCK2,FLT4,Rho-associated protein kinase 2,Vascular endothelial growth factor receptor 3,AGC protein kinase ROCK subfamily,Tyrosine protein kinase VEGFR family,5407,813,194,94,46,37,17,60,21,7,6,100,7,1,1,0,0,0,0,0
CHEMBL1955,CHEMBL4900,P35916,Q9BZL6,FLT4,PRKD2,Vascular endothelial growth factor receptor 3,Serine/threonine-protein kinase D2,Tyrosine protein kinase VEGFR family,CAMK protein kinase PKD family,813,478,193,62,59,24,48,26,18,7,20,122,7,1,1,0,0,0,0,0
CHEMBL203,CHEMBL2842,P00533,P42345,EGFR,MTOR,Epidermal growth factor receptor,Serine/threonine-protein kinase mTOR,Tyrosine protein kinase EGFR family,Atypical protein kinase FRAP subfamily,11198,5209,192,33,29,36,94,7,7,8,57,113,7,1,1,0,0,0,0,0
CHEMBL2850,CHEMBL5261,P49840,Q7L7X3,GSK3A,TAOK1,Glycogen synthase kinase-3 alpha,Serine/threonine-protein kinase TAO1,CMGC protein kinase GSK family,STE protein kinase TAO subfamily,1617,481,192,53,61,20,58,22,19,7,22,122,7,1,1,0,0,0,0,0
CHEMBL4708,CHEMBL2828,Q13188,P48730,STK3,CSNK1D,Serine/threonine-protein kinase 3,Casein kinase I isoform delta,STE protein kinase MST subfamily,CK1 protein kinase CK1 family,525,1468,191,48,50,30,63,18,13,7,21,132,7,1,1,0,0,0,0,0
CHEMBL1936,CHEMBL3717,P10721,P08581,KIT,MET,Mast/stem cell growth factor receptor Kit,Hepatocyte growth factor receptor,Tyrosine protein kinase PDGFR family,Tyrosine protein kinase Met family,3186,4658,189,125,35,16,13,69,8,7,6,99,7,1,1,0,0,0,0,0
CHEMBL262,CHEMBL3831,P49841,Q7KZI7,GSK3B,MARK2,Glycogen synthase kinase-3 beta,Serine/threonine-protein kinase MARK2,CMGC protein kinase GSK family,CAMK protein kinase MARK subfamily,5464,341,189,53,56,25,55,25,17,7,12,128,7,1,1,0,0,0,0,0
CHEMBL4708,CHEMBL3032,Q13188,Q16513,STK3,PKN2,Serine/threonine-protein kinase 3,Serine/threonine-protein kinase N2,STE protein kinase MST subfamily,AGC protein kinase PKN family,525,375,188,86,39,34,29,51,8,7,12,110,7,1,1,0,0,0,0,0
CHEMBL2828,CHEMBL3231,P48730,Q13464,CSNK1D,ROCK1,Casein kinase I isoform delta,Rho-associated protein kinase 1,CK1 protein kinase CK1 family,AGC protein kinase ROCK subfamily,1468,2776,187,55,25,64,43,24,7,18,17,121,7,1,1,0,0,0,0,0
CHEMBL2185,CHEMBL4525,Q96GD4,Q9UEE5,AURKB,STK17A,Aurora kinase B,Serine/threonine-protein kinase 17A,Other protein kinase AUR family,CAMK protein kinase DAPK family,2665,425,186,88,34,41,23,43,7,8,6,122,7,1,1,0,0,0,0,0
CHEMBL4900,CHEMBL5261,Q9BZL6,Q7L7X3,PRKD2,TAOK1,Serine/threonine-protein kinase D2,Serine/threonine-protein kinase TAO1,CAMK protein kinase PKD family,STE protein kinase TAO subfamily,478,481,185,52,45,23,65,25,7,7,25,121,7,1,1,0,0,0,0,0
CHEMBL2147,CHEMBL4722,P11309,O14965,PIM1,AURKA,Serine/threonine-protein kinase pim-1,Aurora kinase A,CAMK protein kinase PIM family,Other protein kinase AUR family,4999,3462,184,57,19,67,41,12,7,37,27,101,7,1,1,0,0,0,0,0
CHEMBL262,CHEMBL2543,P49841,P78368,GSK3B,CSNK1G2,Glycogen synthase kinase-3 beta,Casein kinase I isoform gamma-2,CMGC protein kinase GSK family,CK1 protein kinase CK1 family,5464,281,183,55,50,27,51,28,14,7,17,117,7,1,1,0,0,0,0,0
CHEMBL4722,CHEMBL3835,O14965,P51955,AURKA,NEK2,Aurora kinase A,Serine/threonine-protein kinase Nek2,Other protein kinase AUR family,Other protein kinase NEK family,3462,438,183,84,53,15,31,41,19,7,17,99,7,1,1,0,0,0,0,0
CHEMBL3357,CHEMBL4202,P51617,Q9H2G2,IRAK1,SLK,Interleukin-1 receptor-associated kinase 1,STE20-like serine/threonine-protein kinase,TKL protein kinase IRAK family,STE protein kinase SLK subfamily,682,468,182,67,20,50,45,30,7,18,14,113,7,1,1,0,0,0,0,0
CHEMBL260,CHEMBL2276,Q16539,P45983,MAPK14,MAPK8,Mitogen-activated protein kinase 14,Mitogen-activated protein kinase 8,CMGC protein kinase p38 subfamily,CMGC protein kinase JNK subfamily,5096,1917,181,87,30,25,39,49,7,9,24,92,7,1,1,0,0,0,0,0
CHEMBL3650,CHEMBL2973,P11362,O75116,FGFR1,ROCK2,Fibroblast growth factor receptor 1,Rho-associated protein kinase 2,Tyrosine protein kinase FGFR family,AGC protein kinase ROCK subfamily,4163,5407,181,88,26,48,19,50,7,19,2,103,7,1,1,0,0,0,0,0
CHEMBL2345,CHEMBL4204,P51812,Q9HBH9,RPS6KA3,MKNK2,Ribosomal protein S6 kinase alpha-3,MAP kinase-interacting serine/threonine-protein kinase 2,AGC protein kinase RSK subfamily,CAMK protein kinase MNK subfamily,868,1711,181,56,34,46,45,24,7,12,9,129,7,1,1,0,0,0,0,0
CHEMBL3357,CHEMBL4204,P51617,Q9HBH9,IRAK1,MKNK2,Interleukin-1 receptor-associated kinase 1,MAP kinase-interacting serine/threonine-protein kinase 2,TKL protein kinase IRAK family,CAMK protein kinase MNK subfamily,682,1711,181,56,25,43,57,26,7,13,16,119,7,1,1,0,0,0,0,0
CHEMBL2595,CHEMBL3836,O94806,P53667,PRKD3,LIMK1,Serine/threonine-protein kinase D3,LIM domain kinase 1,CAMK protein kinase PKD family,TKL protein kinase LIMK subfamily,516,723,180,48,32,33,67,13,7,7,27,126,7,1,1,0,0,0,0,0
CHEMBL203,CHEMBL3130,P00533,O00329,EGFR,PIK3CD,Epidermal growth factor receptor,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",Tyrosine protein kinase EGFR family,Transferase,11198,7186,179,48,11,83,37,13,7,38,14,107,7,1,1,0,0,0,0,0
CHEMBL2292,CHEMBL2276,Q13627,P45983,DYRK1A,MAPK8,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Mitogen-activated protein kinase 8,CMGC protein kinase Dyrk1 subfamily,CMGC protein kinase JNK subfamily,4088,1917,178,70,45,22,41,32,7,7,25,107,7,1,1,0,0,0,0,0
CHEMBL3629,CHEMBL2147,P68400,P11309,CSNK2A1,PIM1,Casein kinase II subunit alpha,Serine/threonine-protein kinase pim-1,Other protein kinase CK2 family,CAMK protein kinase PIM family,952,4999,176,70,30,31,45,28,7,8,12,121,7,1,1,0,0,0,0,0
CHEMBL2147,CHEMBL4852,P11309,Q9Y4K4,PIM1,MAP4K5,Serine/threonine-protein kinase pim-1,Mitogen-activated protein kinase kinase kinase kinase 5,CAMK protein kinase PIM family,STE protein kinase KHS subfamily,4999,467,176,64,21,53,38,24,7,22,10,113,7,1,1,0,0,0,0,0
CHEMBL2292,CHEMBL1075167,Q13627,Q8NE63,DYRK1A,HIPK4,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Homeodomain-interacting protein kinase 4,CMGC protein kinase Dyrk1 subfamily,CMGC protein kinase HIPK subfamily,4088,338,172,65,60,26,21,24,14,7,6,121,7,1,1,0,0,0,0,0
CHEMBL2971,CHEMBL4101,O60674,P17612,JAK2,PRKACA,Tyrosine-protein kinase JAK2,cAMP-dependent protein kinase catalytic subunit alpha,Tyrosine protein kinase JakA family,AGC protein kinase PKA family,12711,563,171,81,34,28,28,40,11,7,18,95,7,1,1,0,0,0,0,0
CHEMBL260,CHEMBL4179,Q16539,P45984,MAPK14,MAPK9,Mitogen-activated protein kinase 14,Mitogen-activated protein kinase 9,CMGC protein kinase p38 subfamily,CMGC protein kinase JNK subfamily,5096,1162,170,76,42,25,27,46,12,7,15,90,7,1,1,0,0,0,0,0
CHEMBL4179,CHEMBL2292,P45984,Q13627,MAPK9,DYRK1A,Mitogen-activated protein kinase 9,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,CMGC protein kinase JNK subfamily,CMGC protein kinase Dyrk1 subfamily,1162,4088,169,56,24,62,27,24,7,16,12,110,7,1,1,0,0,0,0,0
CHEMBL2049,CHEMBL1921,P30559,P47901,OXTR,AVPR1B,Oxytocin receptor,Vasopressin V1b receptor,Vasopressin and oxytocin receptor,Vasopressin and oxytocin receptor,990,698,168,128,25,14,1,89,14,7,0,58,7,1,0,0,0,0,0,1
CHEMBL2828,CHEMBL2850,P48730,P49840,CSNK1D,GSK3A,Casein kinase I isoform delta,Glycogen synthase kinase-3 alpha,CK1 protein kinase CK1 family,CMGC protein kinase GSK family,1468,1617,168,56,19,51,42,26,7,18,8,109,7,1,1,0,0,0,0,0
CHEMBL301,CHEMBL2996,P24941,Q05655,CDK2,PRKCD,Cyclin-dependent kinase 2,Protein kinase C delta type,CMGC protein kinase CDC2 subfamily,AGC protein kinase PKC delta subfamily,2646,976,168,69,43,25,31,32,14,7,12,103,7,1,1,0,0,0,0,0
CHEMBL258,CHEMBL2599,P06239,P43405,LCK,SYK,Tyrosine-protein kinase Lck,Tyrosine-protein kinase SYK,Tyrosine protein kinase Src family,Tyrosine protein kinase Syk family,2380,5292,167,93,35,20,19,44,7,7,7,102,7,1,1,0,0,0,0,0
CHEMBL2850,CHEMBL3836,P49840,P53667,GSK3A,LIMK1,Glycogen synthase kinase-3 alpha,LIM domain kinase 1,CMGC protein kinase GSK family,TKL protein kinase LIMK subfamily,1617,723,167,42,51,26,48,9,21,7,23,107,7,1,1,0,0,0,0,0
