target_A_chembl,target_B_chembl,uniprot_A,uniprot_B,gene_A,gene_B,pref_A,pref_B,class_A,class_B,n_A,n_B,n_both_measured,theta_dual,theta_A_only,theta_B_only,theta_neither,strict_dual,strict_A_only,strict_B_only,strict_neither,strict_gray,min_strict_hardneg,directional_n10,formulation_n10,supports_strict_panel,supports_thin_panel,metal_either,metal_both,same_class
CHEMBL5073,CHEMBL1163126,Q8IU85,Q9UPZ9,CAMK1D,CILK1,Calcium/calmodulin-dependent protein kinase type 1D,Serine/threonine-protein kinase ICK,CAMK protein kinase CAMK1 family,CMGC protein kinase MAK,254,35,15,4,5,3,3,2,1,0,0,12,0,0,0,0,0,0,0,0
CHEMBL5256,CHEMBL5258,Q8N5S9,Q96NX5,CAMKK1,CAMK1G,Calcium/calmodulin-dependent protein kinase kinase 1,Calcium/calmodulin-dependent protein kinase type 1G,Other protein kinase Meta subfamily,CAMK protein kinase CAMK1 family,54,27,15,8,3,1,3,2,0,0,1,12,0,0,0,0,0,0,0,0
CHEMBL5256,CHEMBL4526,Q8N5S9,Q9UF33,CAMKK1,EPHA6,Calcium/calmodulin-dependent protein kinase kinase 1,Ephrin type-A receptor 6,Other protein kinase Meta subfamily,Tyrosine protein kinase Eph family,54,46,15,7,3,0,5,2,0,0,3,10,0,0,0,0,0,0,0,0
CHEMBL5256,CHEMBL5198,Q8N5S9,Q8TD08,CAMKK1,MAPK15,Calcium/calmodulin-dependent protein kinase kinase 1,Mitogen-activated protein kinase 15,Other protein kinase Meta subfamily,CMGC protein kinase MAPK family,54,59,15,10,1,3,1,7,0,1,0,7,0,0,0,0,0,0,0,0
CHEMBL5256,CHEMBL5464,Q8N5S9,Q13546,CAMKK1,RIPK1,Calcium/calmodulin-dependent protein kinase kinase 1,Receptor-interacting serine/threonine-protein kinase 1,Other protein kinase Meta subfamily,TKL protein kinase RIPK family,54,4038,15,6,2,4,3,2,0,1,0,12,0,0,0,0,0,0,0,0
CHEMBL5256,CHEMBL5547,Q8N5S9,Q8NFD2,CAMKK1,ANKK1,Calcium/calmodulin-dependent protein kinase kinase 1,Ankyrin repeat and protein kinase domain-containing protein 1,Other protein kinase Meta subfamily,TKL protein kinase RIPK family,54,25,15,7,2,2,4,3,1,0,1,10,0,0,0,0,0,0,0,0
CHEMBL5256,CHEMBL5728,Q8N5S9,Q92772,CAMKK1,CDKL2,Calcium/calmodulin-dependent protein kinase kinase 1,Cyclin-dependent kinase-like 2,Other protein kinase Meta subfamily,CMGC protein kinase CDKL family,54,32,15,5,5,3,2,2,0,1,1,11,0,0,0,0,0,0,0,0
CHEMBL5256,CHEMBL5668,Q8N5S9,P78362,CAMKK1,SRPK2,Calcium/calmodulin-dependent protein kinase kinase 1,SRSF protein kinase 2,Other protein kinase Meta subfamily,CMGC protein kinase SRPK family,54,50,15,9,1,3,2,3,0,0,0,12,0,0,0,0,0,0,0,0
CHEMBL5256,CHEMBL1163126,Q8N5S9,Q9UPZ9,CAMKK1,CILK1,Calcium/calmodulin-dependent protein kinase kinase 1,Serine/threonine-protein kinase ICK,Other protein kinase Meta subfamily,CMGC protein kinase MAK,54,35,15,7,6,1,1,3,2,0,0,10,0,0,0,0,0,0,0,0
CHEMBL5256,CHEMBL1908382,Q8N5S9,Q13523,CAMKK1,PRP4K,Calcium/calmodulin-dependent protein kinase kinase 1,Serine/threonine-protein kinase PRP4 homolog,Other protein kinase Meta subfamily,CMGC protein kinase group,54,16,15,6,4,2,3,3,1,0,0,11,0,0,0,0,0,0,0,0
CHEMBL5257,CHEMBL4203,Q8TD19,Q9HAZ1,NEK9,CLK4,Serine/threonine-protein kinase Nek9,Dual specificity protein kinase CLK4,Other protein kinase NEK family,CMGC protein kinase CLK family,30,1972,15,9,2,4,0,3,0,2,0,10,0,0,0,0,0,0,0,0
CHEMBL5257,CHEMBL4526,Q8TD19,Q9UF33,NEK9,EPHA6,Serine/threonine-protein kinase Nek9,Ephrin type-A receptor 6,Other protein kinase NEK family,Tyrosine protein kinase Eph family,30,46,15,10,3,1,1,3,1,0,0,11,0,0,0,0,0,0,0,0
CHEMBL5257,CHEMBL4267,Q8TD19,P37173,NEK9,TGFBR2,Serine/threonine-protein kinase Nek9,TGF-beta receptor type-2,Other protein kinase NEK family,TKL protein kinase STKR Type 2 subfamily,30,439,15,7,3,3,2,2,1,0,0,12,0,0,0,0,0,0,0,0
CHEMBL5257,CHEMBL4247,Q8TD19,Q9UM73,NEK9,ALK,Serine/threonine-protein kinase Nek9,ALK tyrosine kinase receptor,Other protein kinase NEK family,TKL protein kinase STKR Type 1 subfamily,30,2512,15,11,1,2,1,3,0,1,0,11,0,0,0,0,0,0,0,0
CHEMBL5257,CHEMBL5776,Q8TD19,O43318,NEK9,MAP3K7,Serine/threonine-protein kinase Nek9,Mitogen-activated protein kinase kinase kinase 7,Other protein kinase NEK family,TKL protein kinase TAK1 subfamily,30,300,15,9,2,4,0,2,0,1,0,12,0,0,0,0,0,0,0,0
CHEMBL5257,CHEMBL6166,Q8TD19,O95819,NEK9,MAP4K4,Serine/threonine-protein kinase Nek9,Mitogen-activated protein kinase kinase kinase kinase 4,Other protein kinase NEK family,STE protein kinase MSN subfamily,30,1278,15,9,0,5,1,3,0,1,0,11,0,0,0,0,0,0,0,0
CHEMBL5257,CHEMBL6167,Q8TD19,O95835,NEK9,LATS1,Serine/threonine-protein kinase Nek9,Serine/threonine-protein kinase LATS1,Other protein kinase NEK family,AGC protein kinase NDR family,30,324,15,6,3,5,1,4,0,1,0,10,0,0,0,0,0,0,0,0
CHEMBL5257,CHEMBL5627,Q8TD19,P29376,NEK9,LTK,Serine/threonine-protein kinase Nek9,Leukocyte tyrosine kinase receptor,Other protein kinase NEK family,Tyrosine protein kinase Alk family,30,250,15,11,2,2,0,1,1,0,0,13,0,0,0,0,0,0,0,0
CHEMBL5257,CHEMBL5679,Q8TD19,P51956,NEK9,NEK3,Serine/threonine-protein kinase Nek9,Serine/threonine-protein kinase Nek3,Other protein kinase NEK family,Other protein kinase Nek1,30,25,15,8,4,1,2,2,3,0,0,10,0,0,0,0,0,0,0,0
CHEMBL5257,CHEMBL1075167,Q8TD19,Q8NE63,NEK9,HIPK4,Serine/threonine-protein kinase Nek9,Homeodomain-interacting protein kinase 4,Other protein kinase NEK family,CMGC protein kinase HIPK subfamily,30,338,15,10,2,3,0,3,0,1,0,11,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL4311,Q96NX5,Q9NQU5,CAMK1G,PAK6,Calcium/calmodulin-dependent protein kinase type 1G,Serine/threonine-protein kinase PAK 6,CAMK protein kinase CAMK1 family,STE protein kinase PAKB subfamily,27,30,15,9,0,0,6,2,0,0,3,10,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL5491,Q96NX5,P30291,CAMK1G,WEE1,Calcium/calmodulin-dependent protein kinase type 1G,Wee1-like protein kinase,CAMK protein kinase CAMK1 family,Other protein kinase WEE family,27,1123,15,4,6,1,4,0,0,0,1,14,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL4898,Q96NX5,Q16620,CAMK1G,NTRK2,Calcium/calmodulin-dependent protein kinase type 1G,BDNF/NT-3 growth factors receptor,CAMK protein kinase CAMK1 family,Tyrosine protein kinase Trk family,27,821,15,7,0,7,1,3,0,2,0,10,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL5467,Q96NX5,Q13873,CAMK1G,BMPR2,Calcium/calmodulin-dependent protein kinase type 1G,Bone morphogenetic protein receptor type-2,CAMK protein kinase CAMK1 family,TKL protein kinase STKR Type 2 subfamily,27,67,15,6,3,3,3,1,0,1,1,12,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL5543,Q96NX5,Q9Y463,CAMK1G,DYRK1B,Calcium/calmodulin-dependent protein kinase type 1G,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,CAMK protein kinase CAMK1 family,CMGC protein kinase Dyrk1 subfamily,27,994,15,7,3,2,3,2,0,0,2,11,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL5082,Q96NX5,Q9Y6E0,CAMK1G,STK24,Calcium/calmodulin-dependent protein kinase type 1G,Serine/threonine-protein kinase 24,CAMK protein kinase CAMK1 family,STE protein kinase YSK subfamily,27,72,15,11,0,0,4,2,0,0,1,12,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL5116,Q96NX5,P0C264,CAMK1G,SBK3,Calcium/calmodulin-dependent protein kinase type 1G,Uncharacterized serine/threonine-protein kinase SBK3,CAMK protein kinase CAMK1 family,Other protein kinase NKF1 family,27,17,15,6,3,3,3,1,0,0,0,14,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL5427,Q96NX5,Q86Z02,CAMK1G,HIPK1,Calcium/calmodulin-dependent protein kinase type 1G,Homeodomain-interacting protein kinase 1,CAMK protein kinase CAMK1 family,CMGC protein kinase HIPK subfamily,27,78,15,7,3,2,3,0,1,0,0,14,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL5476,Q96NX5,O00238,CAMK1G,BMPR1B,Calcium/calmodulin-dependent protein kinase type 1G,Bone morphogenetic protein receptor type-1B,CAMK protein kinase CAMK1 family,TKL protein kinase STKR Type 1 subfamily,27,279,15,6,2,5,2,1,0,0,0,14,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL5547,Q96NX5,Q8NFD2,CAMK1G,ANKK1,Calcium/calmodulin-dependent protein kinase type 1G,Ankyrin repeat and protein kinase domain-containing protein 1,CAMK protein kinase CAMK1 family,TKL protein kinase RIPK family,27,25,15,9,0,2,4,2,0,0,2,11,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL5650,Q96NX5,Q8TDC3,CAMK1G,BRSK1,Calcium/calmodulin-dependent protein kinase type 1G,Serine/threonine-protein kinase BRSK1,CAMK protein kinase CAMK1 family,CAMK protein kinase BRSK subfamily,27,236,15,8,2,2,3,2,0,0,1,12,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL5684,Q96NX5,O15146,CAMK1G,MUSK,Calcium/calmodulin-dependent protein kinase type 1G,"Muscle, skeletal receptor tyrosine-protein kinase",CAMK protein kinase CAMK1 family,Tyrosine protein kinase Musk family,27,32,15,9,1,4,1,1,0,1,1,12,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL5785,Q96NX5,P19525,CAMK1G,EIF2AK2,Calcium/calmodulin-dependent protein kinase type 1G,"Interferon-induced, double-stranded RNA-activated protein kinase",CAMK protein kinase CAMK1 family,Other protein kinase PKR,27,124,15,7,2,1,5,0,0,1,1,13,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL6166,Q96NX5,O95819,CAMK1G,MAP4K4,Calcium/calmodulin-dependent protein kinase type 1G,Mitogen-activated protein kinase kinase kinase kinase 4,CAMK protein kinase CAMK1 family,STE protein kinase MSN subfamily,27,1278,15,8,0,6,1,3,0,3,0,9,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL1163124,Q96NX5,O43283,CAMK1G,MAP3K13,Calcium/calmodulin-dependent protein kinase type 1G,Mitogen-activated protein kinase kinase kinase 13,CAMK protein kinase CAMK1 family,TKL protein kinase LZK subfamily,27,49,15,9,0,5,1,3,0,2,0,10,0,0,0,0,0,0,0,0
CHEMBL5258,CHEMBL1163129,Q96NX5,Q52WX2,CAMK1G,SBK1,Calcium/calmodulin-dependent protein kinase type 1G,Serine/threonine-protein kinase SBK1,CAMK protein kinase CAMK1 family,Other protein kinase NKF1 family,27,20,15,9,1,3,2,2,0,0,0,13,0,0,0,0,0,0,0,0
CHEMBL5284,CHEMBL4367,Q96RR4,P42681,CAMKK2,TXK,Calcium/calmodulin-dependent protein kinase kinase 2,Tyrosine-protein kinase TXK,Other protein kinase Meta subfamily,Tyrosine protein kinase Tec family,179,455,15,9,0,3,3,2,0,0,0,13,0,0,0,0,0,0,0,0
CHEMBL5284,CHEMBL5856,Q96RR4,Q96Q40,CAMKK2,CDK15,Calcium/calmodulin-dependent protein kinase kinase 2,Cyclin-dependent kinase 15,Other protein kinase Meta subfamily,CMGC protein kinase PFTAIRE,179,16,15,4,5,4,2,2,0,1,2,10,0,0,0,0,0,0,0,0
CHEMBL5284,CHEMBL5667,Q96RR4,P78356,CAMKK2,PIP4K2B,Calcium/calmodulin-dependent protein kinase kinase 2,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta,Other protein kinase Meta subfamily,Kinase,179,59,15,6,4,4,1,4,0,1,0,10,0,0,0,0,0,0,0,0
CHEMBL5284,CHEMBL1908386,Q96RR4,Q6XUX3,CAMKK2,DSTYK,Calcium/calmodulin-dependent protein kinase kinase 2,Dual serine/threonine and tyrosine protein kinase,Other protein kinase Meta subfamily,Enzyme,179,21,15,6,2,5,2,3,2,0,0,10,0,0,0,0,0,0,0,0
CHEMBL5285,CHEMBL4522,Q99683,Q9NSY1,MAP3K5,BMP2K,Mitogen-activated protein kinase kinase kinase 5,BMP-2-inducible protein kinase,STE protein kinase STE11 family,Other protein kinase NAK family,1284,123,15,12,0,3,0,8,0,2,0,5,0,0,0,0,0,0,0,0
CHEMBL5285,CHEMBL5600,Q99683,P27448,MAP3K5,MARK3,Mitogen-activated protein kinase kinase kinase 5,MAP/microtubule affinity-regulating kinase 3,STE protein kinase STE11 family,CAMK protein kinase MARK subfamily,1284,443,15,11,1,1,2,7,1,0,1,6,0,0,0,0,0,0,0,0
CHEMBL5285,CHEMBL5408,Q99683,Q9UHD2,MAP3K5,TBK1,Mitogen-activated protein kinase kinase kinase 5,Serine/threonine-protein kinase TBK1,STE protein kinase STE11 family,Other protein kinase IKK family,1284,2315,15,11,2,2,0,7,0,1,0,7,0,0,0,0,0,0,0,0
CHEMBL4202,CHEMBL3542,Q9H2G2,Q8IY84,SLK,NIM1K,STE20-like serine/threonine-protein kinase,Serine/threonine-protein kinase NIM1,STE protein kinase SLK subfamily,CAMK protein kinase NIM1 subfamily,468,16,15,4,8,1,2,1,1,0,1,12,0,0,0,0,0,0,0,0
CHEMBL4202,CHEMBL5044,Q9H2G2,Q6P3R8,SLK,NEK5,STE20-like serine/threonine-protein kinase,Serine/threonine-protein kinase Nek5,STE protein kinase SLK subfamily,Other protein kinase NEK family,468,19,15,6,7,1,1,2,3,0,0,10,0,0,0,0,0,0,0,0
CHEMBL4202,CHEMBL5855,Q9H2G2,Q96PY6,SLK,NEK1,STE20-like serine/threonine-protein kinase,Serine/threonine-protein kinase Nek1,STE protein kinase SLK subfamily,Other protein kinase NEK family,468,281,15,6,7,0,2,3,2,0,1,9,0,0,0,0,0,0,0,0
CHEMBL4202,CHEMBL5671,Q9H2G2,P80370,SLK,DLK1,STE20-like serine/threonine-protein kinase,Protein delta homolog 1,STE protein kinase SLK subfamily,Unclassified protein,468,33,15,9,6,0,0,5,1,0,0,9,0,0,0,0,0,0,0,0
CHEMBL4202,CHEMBL1908381,Q9H2G2,O14936,SLK,CASK,STE20-like serine/threonine-protein kinase,Peripheral plasma membrane protein CASK,STE protein kinase SLK subfamily,Enzyme,468,30,15,10,4,1,0,3,0,1,0,11,0,0,0,0,0,0,0,0
CHEMBL4203,CHEMBL4246,Q9HAZ1,P42680,CLK4,TEC,Dual specificity protein kinase CLK4,Tyrosine-protein kinase Tec,CMGC protein kinase CLK family,Tyrosine protein kinase Tec family,1972,327,15,7,5,2,1,2,0,1,0,12,0,0,0,0,0,0,0,0
CHEMBL4203,CHEMBL5464,Q9HAZ1,Q13546,CLK4,RIPK1,Dual specificity protein kinase CLK4,Receptor-interacting serine/threonine-protein kinase 1,CMGC protein kinase CLK family,TKL protein kinase RIPK family,1972,4038,15,10,2,2,1,5,0,0,0,10,0,0,0,0,0,0,0,0
CHEMBL4203,CHEMBL5932,Q9HAZ1,P53671,CLK4,LIMK2,Dual specificity protein kinase CLK4,LIM domain kinase 2,CMGC protein kinase CLK family,TKL protein kinase LIMK subfamily,1972,321,15,6,7,0,2,1,1,0,0,13,0,0,0,0,0,0,0,0
CHEMBL4203,CHEMBL1163108,Q9HAZ1,Q9UEW8,CLK4,STK39,Dual specificity protein kinase CLK4,STE20/SPS1-related proline-alanine-rich protein kinase,CMGC protein kinase CLK family,STE protein kinase FRAY subfamily,1972,44,15,9,3,0,3,3,1,0,1,10,0,0,0,0,0,0,0,0
CHEMBL4203,CHEMBL1163129,Q9HAZ1,Q52WX2,CLK4,SBK1,Dual specificity protein kinase CLK4,Serine/threonine-protein kinase SBK1,CMGC protein kinase CLK family,Other protein kinase NKF1 family,1972,20,15,11,1,1,2,6,0,0,0,9,0,0,0,0,0,0,0,0
CHEMBL4203,CHEMBL1908381,Q9HAZ1,O14936,CLK4,CASK,Dual specificity protein kinase CLK4,Peripheral plasma membrane protein CASK,CMGC protein kinase CLK family,Enzyme,1972,30,15,9,2,2,2,2,0,1,0,12,0,0,0,0,0,0,0,0
CHEMBL4203,CHEMBL1908386,Q9HAZ1,Q6XUX3,CLK4,DSTYK,Dual specificity protein kinase CLK4,Dual serine/threonine and tyrosine protein kinase,CMGC protein kinase CLK family,Enzyme,1972,21,15,9,3,2,1,3,1,0,0,11,0,0,0,0,0,0,0,0
CHEMBL4204,CHEMBL4367,Q9HBH9,P42681,MKNK2,TXK,MAP kinase-interacting serine/threonine-protein kinase 2,Tyrosine-protein kinase TXK,CAMK protein kinase MNK subfamily,Tyrosine protein kinase Tec family,1711,455,15,7,3,2,3,2,0,0,0,13,0,0,0,0,0,0,0,0
CHEMBL4204,CHEMBL5785,Q9HBH9,P19525,MKNK2,EIF2AK2,MAP kinase-interacting serine/threonine-protein kinase 2,"Interferon-induced, double-stranded RNA-activated protein kinase",CAMK protein kinase MNK subfamily,Other protein kinase PKR,1711,124,15,3,7,1,4,2,1,0,0,12,0,0,0,0,0,0,0,0
CHEMBL4204,CHEMBL1075133,Q9HBH9,Q8WTQ7,MKNK2,GRK7,MAP kinase-interacting serine/threonine-protein kinase 2,Rhodopsin kinase GRK7,CAMK protein kinase MNK subfamily,AGC protein kinase GRK subfamily,1711,36,15,5,3,3,4,2,0,1,0,12,0,0,0,0,0,0,0,0
CHEMBL4204,CHEMBL1075195,Q9HBH9,Q9UL54,MKNK2,TAOK2,MAP kinase-interacting serine/threonine-protein kinase 2,Serine/threonine-protein kinase TAO2,CAMK protein kinase MNK subfamily,STE protein kinase TAO subfamily,1711,55,15,10,1,2,2,3,1,0,1,10,0,0,0,0,0,0,0,0
CHEMBL4311,CHEMBL4526,Q9NQU5,Q9UF33,PAK6,EPHA6,Serine/threonine-protein kinase PAK 6,Ephrin type-A receptor 6,STE protein kinase PAKB subfamily,Tyrosine protein kinase Eph family,30,46,15,7,1,2,5,3,0,1,4,7,0,0,0,0,0,0,0,0
CHEMBL4311,CHEMBL4375,Q9NQU5,Q96SB4,PAK6,SRPK1,Serine/threonine-protein kinase PAK 6,SRSF protein kinase 1,STE protein kinase PAKB subfamily,CMGC protein kinase SRPK family,30,376,15,8,0,4,3,2,0,2,0,11,0,0,0,0,0,0,0,0
CHEMBL4311,CHEMBL4577,Q9NQU5,Q9H422,PAK6,HIPK3,Serine/threonine-protein kinase PAK 6,Homeodomain-interacting protein kinase 3,STE protein kinase PAKB subfamily,CMGC protein kinase HIPK subfamily,30,59,15,7,2,2,4,3,1,0,2,9,0,0,0,0,0,0,0,0
CHEMBL4311,CHEMBL5568,Q9NQU5,P08922,PAK6,ROS1,Serine/threonine-protein kinase PAK 6,Proto-oncogene tyrosine-protein kinase ROS,STE protein kinase PAKB subfamily,Tyrosine protein kinase Sev family,30,383,15,8,0,4,3,5,0,2,2,6,0,0,0,0,0,0,0,0
CHEMBL4311,CHEMBL5608,Q9NQU5,Q16288,PAK6,NTRK3,Serine/threonine-protein kinase PAK 6,NT-3 growth factor receptor,STE protein kinase PAKB subfamily,Tyrosine protein kinase Trk family,30,648,15,8,1,5,1,4,0,3,1,7,0,0,0,0,0,0,0,0
CHEMBL4311,CHEMBL5081,Q9NQU5,Q9Y616,PAK6,IRAK3,Serine/threonine-protein kinase PAK 6,Interleukin-1 receptor-associated kinase 3,STE protein kinase PAKB subfamily,TKL protein kinase IRAK family,30,77,15,9,0,4,2,3,0,2,1,9,0,0,0,0,0,0,0,0
CHEMBL4311,CHEMBL5082,Q9NQU5,Q9Y6E0,PAK6,STK24,Serine/threonine-protein kinase PAK 6,Serine/threonine-protein kinase 24,STE protein kinase PAKB subfamily,STE protein kinase YSK subfamily,30,72,15,9,0,2,4,1,0,1,1,12,0,0,0,0,0,0,0,0
CHEMBL4311,CHEMBL5432,Q9NQU5,Q8IVH8,PAK6,MAP4K3,Serine/threonine-protein kinase PAK 6,Mitogen-activated protein kinase kinase kinase kinase 3,STE protein kinase PAKB subfamily,STE protein kinase KHS subfamily,30,206,15,4,4,6,1,2,0,4,0,9,0,0,0,0,0,0,0,0
CHEMBL4311,CHEMBL5547,Q9NQU5,Q8NFD2,PAK6,ANKK1,Serine/threonine-protein kinase PAK 6,Ankyrin repeat and protein kinase domain-containing protein 1,STE protein kinase PAKB subfamily,TKL protein kinase RIPK family,30,25,15,7,0,3,5,2,0,0,3,10,0,0,0,0,0,0,0,0
CHEMBL4311,CHEMBL5754,Q9NQU5,Q96L34,PAK6,MARK4,Serine/threonine-protein kinase PAK 6,MAP/microtubule affinity-regulating kinase 4,STE protein kinase PAKB subfamily,CAMK protein kinase MARK subfamily,30,105,15,8,1,5,1,8,0,1,1,5,0,0,0,0,0,0,0,0
CHEMBL4311,CHEMBL6166,Q9NQU5,O95819,PAK6,MAP4K4,Serine/threonine-protein kinase PAK 6,Mitogen-activated protein kinase kinase kinase kinase 4,STE protein kinase PAKB subfamily,STE protein kinase MSN subfamily,30,1278,15,9,0,4,2,3,0,2,0,10,0,0,0,0,0,0,0,0
CHEMBL4311,CHEMBL5940,Q9NQU5,Q9P0L2,PAK6,MARK1,Serine/threonine-protein kinase PAK 6,Serine/threonine-protein kinase MARK1,STE protein kinase PAKB subfamily,CAMK protein kinase MARK subfamily,30,40,15,8,1,4,2,5,0,1,2,7,0,0,0,0,0,0,0,0
CHEMBL4311,CHEMBL1075167,Q9NQU5,Q8NE63,PAK6,HIPK4,Serine/threonine-protein kinase PAK 6,Homeodomain-interacting protein kinase 4,STE protein kinase PAKB subfamily,CMGC protein kinase HIPK subfamily,30,338,15,9,1,3,2,2,0,1,0,12,0,0,0,0,0,0,0,0
CHEMBL4312,CHEMBL5703,Q9NRP7,Q9H3Y6,STK36,SRMS,Serine/threonine-protein kinase 36,Tyrosine-protein kinase Srms,Other protein kinase ULK family,Tyrosine protein kinase Srm,27,88,15,5,2,5,3,2,0,0,2,11,0,0,0,0,0,0,0,0
CHEMBL4522,CHEMBL4487,Q9NSY1,Q13177,BMP2K,PAK2,BMP-2-inducible protein kinase,Serine/threonine-protein kinase PAK 2,Other protein kinase NAK family,STE protein kinase PAKA subfamily,123,46,15,3,8,2,2,3,5,0,1,6,0,0,0,0,0,0,0,0
CHEMBL4522,CHEMBL4849,Q9NSY1,Q8TDX7,BMP2K,NEK7,BMP-2-inducible protein kinase,Serine/threonine-protein kinase Nek7,Other protein kinase NAK family,Other protein kinase NEK family,123,49,15,5,8,1,1,4,7,0,0,4,0,0,0,0,0,0,0,0
CHEMBL4522,CHEMBL4516,Q9NSY1,Q5VT25,BMP2K,CDC42BPA,BMP-2-inducible protein kinase,Serine/threonine-protein kinase MRCK alpha,Other protein kinase NAK family,AGC protein kinase GEK subfamily,123,341,15,10,2,1,2,5,1,0,0,9,0,0,0,0,0,0,0,0
CHEMBL4522,CHEMBL5818,Q9NSY1,P51817,BMP2K,PRKX,BMP-2-inducible protein kinase,cAMP-dependent protein kinase catalytic subunit PRKX,Other protein kinase NAK family,AGC protein kinase PKA family,123,285,15,9,2,2,2,4,0,1,0,10,0,0,0,0,0,0,0,0
CHEMBL4522,CHEMBL5855,Q9NSY1,Q96PY6,BMP2K,NEK1,BMP-2-inducible protein kinase,Serine/threonine-protein kinase Nek1,Other protein kinase NAK family,Other protein kinase NEK family,123,281,15,5,8,2,0,2,1,0,0,12,0,0,0,0,0,0,0,0
CHEMBL4522,CHEMBL6162,Q9NSY1,O94921,BMP2K,CDK14,BMP-2-inducible protein kinase,Cyclin-dependent kinase 14,Other protein kinase NAK family,CMGC protein kinase PFTAIRE,123,33,15,9,5,0,1,2,1,0,0,12,0,0,0,0,0,0,0,0
CHEMBL4522,CHEMBL1908382,Q9NSY1,Q13523,BMP2K,PRP4K,BMP-2-inducible protein kinase,Serine/threonine-protein kinase PRP4 homolog,Other protein kinase NAK family,CMGC protein kinase group,123,16,15,8,6,0,1,4,2,0,0,9,0,0,0,0,0,0,0,0
CHEMBL4523,CHEMBL4898,Q9P1W9,Q16620,PIM2,NTRK2,Serine/threonine-protein kinase pim-2,BDNF/NT-3 growth factors receptor,CAMK protein kinase PIM family,Tyrosine protein kinase Trk family,2879,821,15,9,2,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0
CHEMBL4523,CHEMBL5607,Q9P1W9,Q15835,PIM2,GRK1,Serine/threonine-protein kinase pim-2,Rhodopsin kinase GRK1,CAMK protein kinase PIM family,AGC protein kinase GRK subfamily,2879,48,15,10,2,2,1,3,0,1,0,11,0,0,0,0,0,0,0,0
CHEMBL4523,CHEMBL5749,Q9P1W9,Q92918,PIM2,MAP4K1,Serine/threonine-protein kinase pim-2,Mitogen-activated protein kinase kinase kinase kinase 1,CAMK protein kinase PIM family,STE protein kinase KHS subfamily,2879,3228,15,7,4,2,2,3,0,1,1,10,0,0,0,0,0,0,0,0
CHEMBL4523,CHEMBL5776,Q9P1W9,O43318,PIM2,MAP3K7,Serine/threonine-protein kinase pim-2,Mitogen-activated protein kinase kinase kinase 7,CAMK protein kinase PIM family,TKL protein kinase TAK1 subfamily,2879,300,15,8,2,4,1,3,0,1,0,11,0,0,0,0,0,0,0,0
CHEMBL4523,CHEMBL5701,Q9P1W9,Q9H2K8,PIM2,TAOK3,Serine/threonine-protein kinase pim-2,Serine/threonine-protein kinase TAO3,CAMK protein kinase PIM family,STE protein kinase TAO subfamily,2879,113,15,9,3,1,2,3,0,1,1,10,0,0,0,0,0,0,0,0
CHEMBL4524,CHEMBL4526,Q9P286,Q9UF33,PAK5,EPHA6,Serine/threonine-protein kinase PAK 5,Ephrin type-A receptor 6,STE protein kinase PAKB subfamily,Tyrosine protein kinase Eph family,28,46,15,8,3,1,3,2,0,0,1,12,0,0,0,0,0,0,0,0
CHEMBL4524,CHEMBL5455,Q9P286,P07332,PAK5,FES,Serine/threonine-protein kinase PAK 5,Tyrosine-protein kinase Fes/Fps,STE protein kinase PAKB subfamily,Tyrosine protein kinase Fer family,28,126,15,11,1,1,2,4,0,0,1,10,0,0,0,0,0,0,0,0
CHEMBL4524,CHEMBL5147,Q9P286,P54760,PAK5,EPHB4,Serine/threonine-protein kinase PAK 5,Ephrin type-B receptor 4,STE protein kinase PAKB subfamily,Tyrosine protein kinase Eph family,28,918,15,6,6,0,3,1,1,0,0,13,0,0,0,0,0,0,0,0
CHEMBL4524,CHEMBL4898,Q9P286,Q16620,PAK5,NTRK2,Serine/threonine-protein kinase PAK 5,BDNF/NT-3 growth factors receptor,STE protein kinase PAKB subfamily,Tyrosine protein kinase Trk family,28,821,15,7,2,5,1,2,0,1,0,12,0,0,0,0,0,0,0,0
CHEMBL4524,CHEMBL5319,Q9P286,Q08345,PAK5,DDR1,Serine/threonine-protein kinase PAK 5,Epithelial discoidin domain-containing receptor 1,STE protein kinase PAKB subfamily,Tyrosine protein kinase DDR family,28,1646,15,9,2,3,1,2,0,1,0,12,0,0,0,0,0,0,0,0
