id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason,react2,react2_reason,stepA_keep
CHEMBL3683792_ACR0,CHEMBL3683792,chembl,C=CC(=O)NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)[C@@H]2C[C@@H]2O1,QJVOQRCKWLDCAI-PTPDTQQLSA-N,NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)[C@@H]2C[C@@H]2O1,464.83,3.51,5,4.328,ok,0,1,0.2059,0.1979,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@H]3C[C@@H]23)c1)c1ccccn1,,1,0.1339,0.1273,0.7362,0.1349,0.1296,0.7362,0.1786,0.1979,0.7529,0.2059,0.1633,0.7895,novel,novel,,ok,,unsure
CHEMBL3683808_ACR0,CHEMBL3683808,chembl,C=CC(=O)NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)[C@H]2C[C@H]2O1,QJVOQRCKWLDCAI-LSWYUMSHSA-N,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)[C@H]2C[C@H]2O1,464.83,3.51,5,4.328,ok,0,1,0.2059,0.1979,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1ccccn1,,1,0.1339,0.1273,0.7362,0.1349,0.1296,0.7362,0.1786,0.1979,0.7529,0.2059,0.1633,0.7895,novel,novel,,ok,,unsure
CHEMBL3683827_ACR0,CHEMBL3683827,chembl,C=CC(=O)NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,PCRWXEVPNUOLCE-QURLWZIUSA-N,NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,499.28,4.32,5,4.352,ok,0,1,0.2157,0.2083,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1ccccn1,,1,0.1328,0.1261,0.7362,0.1339,0.1284,0.7362,0.177,0.2083,0.7529,0.2157,0.1735,0.7895,novel,novel,,ok,,unsure
CHEMBL3683861_ACR0,CHEMBL3683861,chembl,C=CC(=O)NC1=N[C@@](c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)(C(F)F)[C@H]2C[C@H]2O1,XFQDZNUVOFINJK-OCMWWKOBSA-N,NC1=N[C@@](c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)(C(F)F)[C@H]2C[C@H]2O1,482.82,3.8,5,4.362,ok,0,1,0.2059,0.1856,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1ccccn1,,1,0.125,0.1273,0.7362,0.126,0.1296,0.7362,0.1579,0.1856,0.7529,0.2059,0.1633,0.7895,novel,novel,,ok,,unsure
CHEMBL3683862_ACR0,CHEMBL3683862,chembl,C=CC(=O)NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)(C(F)F)[C@@H]2C[C@@H]2O1,XFQDZNUVOFINJK-VNBSIWGGSA-N,NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)(C(F)F)[C@@H]2C[C@@H]2O1,482.82,3.8,5,4.362,ok,0,1,0.2059,0.1856,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@H]3C[C@@H]23)c1)c1ccccn1,,1,0.125,0.1273,0.7362,0.126,0.1296,0.7362,0.1579,0.1856,0.7529,0.2059,0.1633,0.7895,novel,novel,,ok,,unsure
CHEMBL3683880_ACR0,CHEMBL3683880,chembl,C=CC(=O)NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,NKYMOGWZNJPPRH-QURLWZIUSA-N,NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,482.82,3.8,5,4.38,ok,0,1,0.2178,0.2105,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1ccccn1,,1,0.1339,0.1273,0.7362,0.1349,0.1296,0.7362,0.1786,0.2105,0.7529,0.2178,0.1753,0.7895,novel,novel,,ok,,unsure
CHEMBL3688736_ACR0,CHEMBL3688736,chembl,C#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(NC(=O)C=C)O[C@@H]4C[C@@H]43)c2)nc1,ZZKLCZAIWFDRIQ-TUVUNVSASA-N,C#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,454.41,2.99,5,4.435,ok,0,1,0.2115,0.2041,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1ccccn1,,1,0.1308,0.1239,0.7362,0.1318,0.1261,0.7362,0.1739,0.2041,0.7529,0.2115,0.17,0.7895,novel,novel,,ok,,unsure
CHEMBL3683891_ACR0,CHEMBL3683891,chembl,C=CC(=O)NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2SC)[C@H]2C[C@H]2O1,SQFVZOWDFKOXMH-GZOOOWMASA-N,CSc1c(F)cc(NC(=O)c2ccc(Cl)cn2)cc1[C@@]1(CF)N=C(N)O[C@@H]2C[C@@H]21,492.94,4.09,6,4.455,ok,0,1,0.1963,0.2,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1ccccn1,,1,0.1462,0.1416,0.7362,0.1385,0.1239,0.7362,0.181,0.2,0.7529,0.1963,0.1553,0.7895,novel,novel,,ok,,unsure
CHEMBL3688741_ACR0,CHEMBL3688741,chembl,C=CC(=O)NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3CF)ccc2Cl)[C@H]2C[C@H]2O1,UVUMINNHZODLMD-LBUQITIBSA-N,NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3CF)ccc2Cl)[C@H]2C[C@H]2O1,495.31,4.35,6,4.468,ok,0,1,0.2136,0.2188,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1ccccn1,,1,0.1406,0.125,0.7362,0.1417,0.1273,0.7362,0.1964,0.2188,0.7529,0.2136,0.1717,0.7895,novel,novel,,ok,,unsure
CHEMBL3688732_ACR0,CHEMBL3688732,chembl,C=CC(=O)NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3CF)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,HMEAONZBKYPIRA-GZWGPKMKSA-N,NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3CF)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,496.85,4.13,6,4.5,ok,0,1,0.2075,0.2,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1ccccn1,,1,0.1374,0.1217,0.7362,0.1385,0.1239,0.7362,0.181,0.2,0.7529,0.2075,0.1667,0.7895,novel,novel,,ok,,unsure
CHEMBL3688726_ACR0,CHEMBL3688726,chembl,C=CC(=O)NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3F)cc(C)c2F)(C(F)F)[C@H]2C[C@H]2O1,MCOVJLXUTGQZAG-OFERSUALSA-N,Cc1cc(NC(=O)c2ncc(Cl)cc2F)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,496.85,4.11,5,4.525,ok,0,1,0.1869,0.2143,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1ccccn1,,1,0.1212,0.1228,0.7362,0.1221,0.115,0.7362,0.1826,0.2143,0.7529,0.1869,0.1456,0.7895,novel,novel,,ok,,unsure
CHEMBL3683898_ACR0,CHEMBL3683898,chembl,C=CC(=O)NC1=N[C@@](c2cc(NC(=O)c3csc(C(F)F)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,LWANSVCIJKYNPP-BSAZHYLBSA-N,NC1=N[C@@](c2cc(NC(=O)c3csc(C(F)F)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,486.42,4.01,6,4.522,ok,0,1,0.2157,0.1959,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1cscn1,,0,0.1328,0.1261,0.7362,0.1339,0.1284,0.7362,0.1667,0.1959,0.7529,0.2157,0.1735,0.7895,novel,novel,,ok,,unsure
CHEMBL3683914_ACR0,CHEMBL3683914,chembl,C=CC(=O)NC1=N[C@@](c2cc(NC(=O)c3coc(CF)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,WORCVOATPYOCFC-GZNWPSJOSA-N,NC1=N[C@@](c2cc(NC(=O)c3coc(CF)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,452.36,3.07,6,4.563,ok,0,1,0.2115,0.1919,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1cocn1,,0,0.1484,0.1339,0.7362,0.1496,0.1364,0.7362,0.1739,0.1919,0.7529,0.2115,0.17,0.7895,novel,novel,,ok,,unsure
CHEMBL3683899_ACR0,CHEMBL3683899,chembl,C=CC(=O)NC1=N[C@@](c2cc(NC(=O)c3coc(C(F)F)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,TVQYFOGHQFTQES-BSAZHYLBSA-N,NC1=N[C@@](c2cc(NC(=O)c3coc(C(F)F)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,470.35,3.54,6,4.581,ok,0,1,0.2157,0.1959,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1cocn1,,0,0.1417,0.1364,0.7362,0.1429,0.1389,0.7362,0.1667,0.1959,0.7529,0.2157,0.1735,0.7895,novel,novel,,ok,,unsure
CHEMBL3683921_ACR0,CHEMBL3683921,chembl,C=CC(=O)NC1=N[C@@](c2cc(NC(=O)c3coc([C@H](C)F)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,FDWJDOXJAUWXNY-YFCOPMQWSA-N,C[C@H](F)c1nc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)co1,466.39,3.63,6,4.734,ok,0,1,0.2115,0.2041,56d,JNK-IN-8,0.7895,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1cocn1,,0,0.1484,0.1441,0.7362,0.1496,0.1364,0.7362,0.1739,0.2041,0.7529,0.2115,0.17,0.7895,novel,novel,,ok,,unsure
CHEMBL3651170_ACR0,CHEMBL3651170,chembl,C=CC(=O)N1CC(NC(=O)c2ccc3[nH]nc(-c4ccncc4)c3c2)CC(c2ccccc2)C1,SFKDVADQRFKUFE-UHFFFAOYSA-N,O=C(NC1CNCC(c2ccccc2)C1)c1ccc2[nH]nc(-c3ccncc3)c2c1,451.53,3.93,5,3.322,ok,0,1,0.2301,0.2083,YL2056,YL2056,0.7894,56d,O=C(NC1CNCC(c2ccccc2)C1)c1ccc2[nH]nc(-c3ccncc3)c2c1,,1,0.2069,0.1919,0.7864,0.2301,0.2083,0.7864,0.1532,0.172,0.7375,0.202,0.1613,0.7894,novel,novel,,ok,,unsure
CHEMBL2079153_ACR0,CHEMBL2079153,chembl,C=CC(=O)N(CC(=O)Nc1cccc2c1CCC(=O)N2)Cc1ccccc1,JTXFJMAISWSBAA-UHFFFAOYSA-N,O=C1CCc2c(cccc2NC(=O)CNCc2ccccc2)N1,363.42,2.72,6,2.404,ok,0,1,0.1848,0.1667,56d,56d,0.7894,56d,O=C1CCc2c(cccc2NC(=O)CNCc2ccccc2)N1,,0,0.1304,0.125,0.663,0.1416,0.1277,0.663,0.1346,0.125,0.7155,0.1848,0.1667,0.7894,novel,novel,,ok,,unsure
CHEMBL3703295_ACR0,CHEMBL3703295,chembl,C=CC(=O)NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CCC1,APKZDEHOTFMTCY-UHFFFAOYSA-N,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CCC1,376.42,2.59,2,4.579,ok,0,1,0.2021,0.1494,56d,JNK-IN-8,0.7894,YL5084,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CCC1,,0,0.1167,0.09,0.7894,0.1176,0.0918,0.7894,0.1731,0.1494,0.6418,0.2021,0.1,0.6486,novel,novel,,ok,,unsure
CHEMBL3703294_ACR0,CHEMBL3703294,chembl,C=CC(=O)NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CC1,VFGHPAMQCHNQER-UHFFFAOYSA-N,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CC1,362.39,2.2,2,4.588,ok,0,1,0.2065,0.1529,56d,JNK-IN-8,0.7894,YL5084,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CC1,,0,0.1186,0.0918,0.7894,0.1197,0.0938,0.7894,0.1765,0.1529,0.6418,0.2065,0.1023,0.6486,novel,novel,,ok,,unsure
CHEMBL3703296_ACR0,CHEMBL3703296,chembl,C=CC(=O)NC1=NC2(CO1)c1cc(-c3cncnc3)c(F)cc1OCC21CC1,VIZHIBHXEIHGOY-UHFFFAOYSA-N,NC1=NC2(CO1)c1cc(-c3cncnc3)c(F)cc1OCC21CC1,380.38,2.34,2,4.732,ok,0,1,0.1875,0.1222,56d,JNK-IN-8,0.7894,YL5084,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CC1,,0,0.0976,0.068,0.7894,0.1074,0.08,0.7894,0.1495,0.1222,0.6418,0.1875,0.087,0.6486,novel,novel,,ok,,unsure
CHEMBL3650835_ACR0,CHEMBL3650835,chembl,C=CC(=O)NC1=NC2(c3cc(-c4cncnc4)ccc3OCC23CC3)C(F)(F)CO1,GKZCLOWZACDCOD-UHFFFAOYSA-N,NC1=NC2(c3cc(-c4cncnc4)ccc3OCC23CC3)C(F)(F)CO1,412.4,2.84,2,4.769,ok,0,1,0.1979,0.1461,56d,JNK-IN-8,0.7894,YL5084,C1=NC2(CCO1)c1cc(-c3cncnc3)ccc1OCC21CC1,,0,0.1148,0.0882,0.7894,0.1157,0.09,0.7894,0.1698,0.1461,0.6418,0.1979,0.0978,0.6486,novel,novel,,ok,,unsure
CHEMBL3650836_ACR0,CHEMBL3650836,chembl,C=CC(=O)NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CC(F)(F)C1,HFLGRWBIGQXERQ-UHFFFAOYSA-N,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CC(F)(F)C1,412.4,2.84,2,4.792,ok,0,1,0.1979,0.1461,56d,JNK-IN-8,0.7894,YL5084,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CCC1,,0,0.1148,0.0882,0.7894,0.1157,0.09,0.7894,0.1698,0.1461,0.6418,0.1979,0.0978,0.6486,novel,novel,,ok,,unsure
CHEMBL3703290_ACR0,CHEMBL3703290,chembl,C=CC(=O)NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC(CCC(F)(F)F)C21CCC1,WBHFTNZTYGNPIZ-UHFFFAOYSA-N,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC(CCC(F)(F)F)C21CCC1,472.47,4.3,4,5.018,ok,0,1,0.1776,0.13,56d,JNK-IN-8,0.7894,YL5084,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CCC1,,0,0.1221,0.0893,0.7894,0.1231,0.0909,0.7894,0.1638,0.13,0.6418,0.1776,0.0874,0.6486,novel,novel,,ok,,unsure
CHEMBL3663710_ACR0,CHEMBL3663710,chembl,C=CC(=O)N1CCO[C@@H](c2ccc(NC(=O)c3ccn(-c4ccc(Cl)cn4)n3)cc2)C1,HLNAQQYCYYEJAN-LJQANCHMSA-N,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1ccn(-c2ccc(Cl)cn2)n1,437.89,3.26,5,3.058,ok,0,1,0.1983,0.1684,YL2056,JNK-IN-8,0.7891,YL5084,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1ccn(-c2ccccn2)n1,,1,0.1864,0.1321,0.7891,0.1983,0.1346,0.7891,0.1532,0.1684,0.6924,0.19,0.1579,0.639,novel,novel,,ok,,unsure
CHEMBL3663713_ACR0,CHEMBL3663713,chembl,C=CC(=O)N1CCO[C@H](c2ccc(NC(=O)c3ccn(-c4ccc(C(F)(F)F)cn4)n3)cc2)C1,RZFCLJGGOBFJMX-IBGZPJMESA-N,O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1ccn(-c2ccc(C(F)(F)F)cn2)n1,471.44,3.62,5,3.162,ok,0,1,0.1917,0.1616,YL2056,JNK-IN-8,0.7891,YL5084,O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1ccn(-c2ccccn2)n1,,1,0.1803,0.1273,0.7891,0.1917,0.1296,0.7891,0.1478,0.1616,0.6924,0.1827,0.1515,0.639,novel,novel,,ok,,unsure
CHEMBL3663711_ACR0,CHEMBL3663711,chembl,C=CC(=O)N1CCO[C@@H](c2ccc(NC(=O)c3ccn(-c4ccc(C(F)(F)F)cn4)n3)cc2)C1,RZFCLJGGOBFJMX-LJQANCHMSA-N,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1ccn(-c2ccc(C(F)(F)F)cn2)n1,471.44,3.62,5,3.162,ok,0,1,0.1917,0.1616,YL2056,JNK-IN-8,0.7891,YL5084,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1ccn(-c2ccccn2)n1,,1,0.1803,0.1273,0.7891,0.1917,0.1296,0.7891,0.1478,0.1616,0.6924,0.1827,0.1515,0.639,novel,novel,,ok,,unsure
CHEMBL3481179_ACR0,CHEMBL3481179,chembl,C=CC(=O)NCCC1CN(Cc2cnc3c(-c4ccccc4)cnn3c2)CCO1,ASNIMXJHIVGLSL-UHFFFAOYSA-N,NCCC1CN(Cc2cnc3c(-c4ccccc4)cnn3c2)CCO1,391.48,2.29,7,3.103,ok,0,1,0.21,0.1735,56d,YL2056,0.7891,YL5084,c1ccc(-c2cnn3cc(CN4CCOCC4)cnc23)cc1,,0,0.1833,0.1584,0.7891,0.1949,0.1735,0.7891,0.1504,0.1134,0.6869,0.21,0.1263,0.5797,novel,novel,,ok,,unsure
CHEMBL2152909_ACR0,CHEMBL2152909,chembl,C=CC(=O)NC1=N[C@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1OC1OC[C@H](OCC3CC3)C[C@@H]12,MVBSOQFMURQYRZ-OGDQUWSZSA-N,NC1=N[C@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1OC1OC[C@H](OCC3CC3)C[C@@H]12,495.96,3.84,5,4.991,ok,0,1,0.1667,0.1215,56d,JNK-IN-8,0.789,YL5084,C1=N[C@]2(CO1)c1cc(-c3cccnc3)ccc1OC1OC[C@H](OCC3CC3)C[C@@H]12,,1,0.1241,0.0932,0.789,0.125,0.0948,0.789,0.1545,0.1215,0.6436,0.1667,0.0818,0.5911,novel,novel,,ok,,unsure
CHEMBL2152908_ACR0,CHEMBL2152908,chembl,C=CC(=O)NC1=N[C@@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1OC1OC[C@H](OCC3CC3)C[C@@H]12,MVBSOQFMURQYRZ-SEXOCCHUSA-N,NC1=N[C@@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1OC1OC[C@H](OCC3CC3)C[C@@H]12,495.96,3.84,5,4.991,ok,0,1,0.1667,0.1215,56d,JNK-IN-8,0.789,YL5084,C1=N[C@@]2(CO1)c1cc(-c3cccnc3)ccc1OC1OC[C@H](OCC3CC3)C[C@@H]12,,1,0.1241,0.0932,0.789,0.125,0.0948,0.789,0.1545,0.1215,0.6436,0.1667,0.0818,0.5911,novel,novel,,ok,,unsure
CHEMBL1823631_ACR0,CHEMBL1823631,chembl,C=CC(=O)N[C@H](CNC(=O)c1ccc2cnccc2c1)Cc1ccc(C(F)(F)F)cc1,BRLZHMLHFKOUMN-FQEVSTJZSA-N,N[C@H](CNC(=O)c1ccc2cnccc2c1)Cc1ccc(C(F)(F)F)cc1,427.43,3.9,7,2.887,ok,0,1,0.2128,0.2069,56d,JNK-IN-8,0.7889,56d,O=C(NCCCc1ccccc1)c1ccc2cnccc2c1,,1,0.125,0.1287,0.6286,0.1261,0.1313,0.6286,0.1942,0.2069,0.6529,0.2128,0.1685,0.7889,novel,novel,,ok,,unsure
CHEMBL473080_ACR0,CHEMBL473080,chembl,C=CC(=O)NCCNS(=O)(=O)c1ccc(-c2ccnc3[nH]ccc23)cc1,AMMQEKUSQQVLDH-UHFFFAOYSA-N,NCCNS(=O)(=O)c1ccc(-c2ccnc3[nH]ccc23)cc1,370.43,1.81,7,2.447,ok,0,1,0.163,0.1412,56d,JNK-IN-8,0.7888,56d,c1ccc(-c2ccnc3[nH]ccc23)cc1,,1,0.1327,0.1158,0.6756,0.1339,0.1183,0.6756,0.16,0.1412,0.7041,0.163,0.0909,0.7888,novel,novel,,ok,,unsure
CHEMBL482747_ACR0,CHEMBL482747,chembl,C=CC(=O)NCCNS(=O)(=O)c1ccc(-c2ccnc3[nH]c(C)cc23)cc1,CSTCKVSWGONZRI-UHFFFAOYSA-N,Cc1cc2c(-c3ccc(S(=O)(=O)NCCN)cc3)ccnc2[nH]1,384.46,2.12,7,2.526,ok,0,1,0.19,0.1765,JNK-IN-8,JNK-IN-8,0.7888,56d,c1ccc(-c2ccnc3[nH]ccc23)cc1,,1,0.1391,0.1237,0.6756,0.1404,0.1146,0.6756,0.19,0.1765,0.7041,0.1702,0.1,0.7888,novel,novel,,ok,,unsure
CHEMBL3653485_ACR0,CHEMBL3653485,chembl,C=CC(=O)NC1=N[C@@](c2cc(NC(=O)c3ccc(=O)[nH]c3)ccc2F)(C(F)F)COC1,GUUJKSUVDLFHGU-FQEVSTJZSA-N,NC1=N[C@@](c2cc(NC(=O)c3ccc(=O)[nH]c3)ccc2F)(C(F)F)COC1,434.37,1.96,5,3.615,ok,0,1,0.2474,0.2151,56d,JNK-IN-8,0.7888,56d,O=C(Nc1cccc(C2COCC=N2)c1)c1ccc(=O)[nH]c1,,1,0.127,0.1193,0.683,0.128,0.1215,0.683,0.1818,0.2151,0.7296,0.2474,0.2043,0.7888,novel,novel,,ok,,unsure
CHEMBL3911592_ACR0,CHEMBL3911592,chembl,C=CC(=O)NC1=N[C@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C/C(=C/C(C)(C)O)S1,BMVFYERJXZZLRQ-AZEQANGOSA-N,CC(C)(O)/C=C1/C[C@@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)S1,493.56,4.01,5,3.879,ok,0,1,0.2075,0.21,56d,JNK-IN-8,0.7888,56d,C=C1CC(c2cccc(NC(=O)c3ccccn3)c2)N=CS1,,1,0.1288,0.1111,0.7617,0.1298,0.1034,0.7617,0.1913,0.21,0.7276,0.2075,0.165,0.7888,novel,novel,,ok,,unsure
CHEMBL3703280_ACR0,CHEMBL3703280,chembl,C=CC(=O)NC1=N[C@@]2(CO1)c1cc(-c3cncc(OC)c3)ccc1O[C@H](C)C21COC1,GCTYETZOSWEONK-FATZIPQQSA-N,COc1cncc(-c2ccc3c(c2)[C@@]2(COC(N)=N2)C2(COC2)[C@@H](C)O3)c1,421.45,2.44,3,4.901,ok,0,1,0.1845,0.1474,56d,JNK-IN-8,0.7888,YL5084,C1=N[C@@]2(CO1)c1cc(-c3cccnc3)ccc1OCC21COC1,,1,0.1349,0.1132,0.7888,0.127,0.0943,0.7888,0.1696,0.1474,0.6768,0.1845,0.0909,0.6419,novel,novel,,ok,,unsure
CHEMBL3956875_ACR0,CHEMBL3956875,chembl,C=CC(=O)NCC(Cc1ccccc1)NC(=O)c1ccc(-c2cn[nH]c2)cc1OC,RENIHGWBEGUEOX-UHFFFAOYSA-N,COc1cc(-c2cn[nH]c2)ccc1C(=O)NC(CN)Cc1ccccc1,404.47,2.73,9,2.909,ok,0,1,0.1939,0.1739,56d,JNK-IN-8,0.7887,56d,O=C(NCCc1ccccc1)c1ccc(-c2cn[nH]c2)cc1,,0,0.1405,0.1471,0.6521,0.1417,0.1386,0.6521,0.1667,0.1739,0.712,0.1939,0.1505,0.7887,novel,novel,,ok,,unsure
CHEMBL3962063_ACR0,CHEMBL3962063,chembl,C=CC(=O)N1CCC(CN2CCN(c3n[nH]c4cnc(-c5cccnc5)cc34)C2=O)CC1,RBZWXKLCVOAQII-UHFFFAOYSA-N,O=C1N(CC2CCNCC2)CCN1c1n[nH]c2cnc(-c3cccnc3)cc12,431.5,2.69,5,3.083,ok,0,1,0.213,0.2021,JNK-IN-8,JNK-IN-8,0.7886,YL5084,O=C1N(CC2CCNCC2)CCN1c1n[nH]c2cnc(-c3cccnc3)cc12,,1,0.1818,0.1509,0.7886,0.2034,0.1765,0.7886,0.213,0.2021,0.6953,0.1509,0.1089,0.6582,novel,novel,,ok,,unsure
CHEMBL270996_ACR0,CHEMBL270996,chembl,C=CC(=O)NCC(=O)O[C@H](C)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,WAWYNXNBJJSETF-CQSZACIVSA-N,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)CN)c(C)c34)ccc2[nH]1,481.48,3.37,9,3.665,ok,0,1,0.1835,0.1226,56d,56d,0.7886,YL5084,c1cc2c(Oc3ccc4[nH]ccc4c3)ncnn2c1,,1,0.1111,0.1026,0.7886,0.1119,0.0948,0.7886,0.122,0.1111,0.7781,0.1835,0.1226,0.6688,novel,novel,,ok,,unsure
CHEMBL270995_ACR0,CHEMBL270995,chembl,C=CC(=O)N[C@@H](C)C(=O)O[C@H](C)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,WGFPFJKVHBSYGT-ZBFHGGJFSA-N,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1,495.51,3.76,9,3.95,ok,0,1,0.1712,0.1226,56d,56d,0.7886,YL5084,c1cc2c(Oc3ccc4[nH]ccc4c3)ncnn2c1,,1,0.1103,0.1026,0.7886,0.1111,0.0948,0.7886,0.121,0.1111,0.7781,0.1712,0.1226,0.6688,novel,novel,,ok,,unsure
