repurposing_id,canonical_smiles,status,pdbqt
REP_07162,CCC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,prepared,results/repurposing/ligands_p05/REP_07162.pdbqt
REP_07010,CS(=O)(=O)c1cncc(C(=O)N2[C@@H](C(=O)N[C@@H](c3cc(F)c(C(F)(F)F)cc3F)C3CC3)C[C@H]3C[C@H]32)c1,prepared,results/repurposing/ligands_p05/REP_07010.pdbqt
REP_06357,O[C@]1(c2ncccn2)C[C@H]2CC[C@@H](C1)N2C(c1ccccc1Cl)c1ccccc1Cl,prepared,results/repurposing/ligands_p05/REP_06357.pdbqt
REP_00944,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,prepared,results/repurposing/ligands_p05/REP_00944.pdbqt
REP_00947,CCC(=O)N[C@@H]1CCCc2c(-c3ccc4c(c3)CCC(=O)N4C)cncc21,prepared,results/repurposing/ligands_p05/REP_00947.pdbqt
REP_03582,CC(=O)O[C@@H]1/C=C/C(C)=C/C[C@H](O)/C=C/C(C)=C/[C@@H](NC(=O)C(C)=O)[C@]2(C)C(=O)O[C@H](C1)[C@@H](C)C2=O,prepared,results/repurposing/ligands_p05/REP_03582.pdbqt
REP_01352,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12)c1ccc(O)cc1,prepared,results/repurposing/ligands_p05/REP_01352.pdbqt
REP_06167,CCOC(=O)[C@@H]1CC2(CCN(c3cc(O[C@H](c4ccc(Cl)cc4-c4ccccc4)C(F)(F)F)nc(N)n3)CC2)CN1,prepared,results/repurposing/ligands_p05/REP_06167.pdbqt
REP_06996,Cc1ccc(N2c3cccc(C(=O)Nc4ccc(OCC(F)(F)F)nc4)c3OC[C@@H]2CO)nc1,prepared,results/repurposing/ligands_p05/REP_06996.pdbqt
REP_00897,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCNC(=O)c1ccccc1O,prepared,results/repurposing/ligands_p05/REP_00897.pdbqt
REP_07030,C=CC(=O)N1CCN2c3c(c(=O)n(-c4c(C)ccnc4C(C)C)c4nc(-c5c(O)cccc5F)c(Cl)cc34)N(C)C(=O)[C@H]2C1,prepared,results/repurposing/ligands_p05/REP_07030.pdbqt
REP_00905,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,prepared,results/repurposing/ligands_p05/REP_00905.pdbqt
REP_06876,NC1=N[C@H](c2nnc([C@@H]3CC4(CC4)[C@@H]4CN3C(=O)N4OS(=O)(=O)O)o2)CN1,prepared,results/repurposing/ligands_p05/REP_06876.pdbqt
REP_01295,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,prepared,results/repurposing/ligands_p05/REP_01295.pdbqt
REP_06230,O=C1CCc2c(Oc3ccc4c(c3)[C@@H]3[C@H](O4)[C@H]3c3nc4cc(C(F)(F)F)ccc4[nH]3)ccnc2N1,prepared,results/repurposing/ligands_p05/REP_06230.pdbqt
REP_06232,CCOCCn1nc(C(=O)NS(C)(=O)=O)c2nc(N(C)CC)nc(Nc3cc(C)ccn3)c21,prepared,results/repurposing/ligands_p05/REP_06232.pdbqt
REP_01356,COC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,prepared,results/repurposing/ligands_p05/REP_01356.pdbqt
REP_07055,CCc1cnc(OC(C)C)c(C2(C(=O)NS(=O)(=O)c3cccc4nc(C)ccc34)CC2)c1,prepared,results/repurposing/ligands_p05/REP_07055.pdbqt
REP_07880,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,prepared,results/repurposing/ligands_p05/REP_07880.pdbqt
REP_00308,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,prepared,results/repurposing/ligands_p05/REP_00308.pdbqt
REP_07807,Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1,prepared,results/repurposing/ligands_p05/REP_07807.pdbqt
REP_06300,CC(C)(C(=O)NC1C2CC3CC1CC(C(N)=O)(C3)C2)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,prepared,results/repurposing/ligands_p05/REP_06300.pdbqt
REP_06302,CN1C(=O)[C@@H](NC(=O)[C@H](CCC(F)(F)F)[C@H](CCC(F)(F)F)C(N)=O)N=C(c2ccccc2)c2ccccc21,prepared,results/repurposing/ligands_p05/REP_06302.pdbqt
REP_01395,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1,prepared,results/repurposing/ligands_p05/REP_01395.pdbqt
REP_06198,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,prepared,results/repurposing/ligands_p05/REP_06198.pdbqt
REP_07801,C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1,prepared,results/repurposing/ligands_p05/REP_07801.pdbqt
REP_05466,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12,prepared,results/repurposing/ligands_p05/REP_05466.pdbqt
REP_05473,CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,prepared,results/repurposing/ligands_p05/REP_05473.pdbqt
REP_03722,CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,prepared,results/repurposing/ligands_p05/REP_03722.pdbqt
REP_05081,C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@@H]1C(=O)N(CCO)c2ncccc2-c2ccccc21,prepared,results/repurposing/ligands_p05/REP_05081.pdbqt
REP_08067,C[C@@H](N)COc1ccc(-c2cnc3ccc(N[C@H](C)c4cccc(F)c4)nn23)cc1.O=C(O)CCCCC(=O)O,prepared,results/repurposing/ligands_p05/REP_08067.pdbqt
REP_02374,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,prepared,results/repurposing/ligands_p05/REP_02374.pdbqt
REP_00610,Nc1ncnc2c1ncn2CCOC[P@@]1(=O)OCC[C@@H](c2cccc(Cl)c2)O1,prepared,results/repurposing/ligands_p05/REP_00610.pdbqt
REP_04667,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1,prepared,results/repurposing/ligands_p05/REP_04667.pdbqt
REP_04855,NC(=O)C1CN(CC(=O)Nc2c(Cl)cccc2Cl)CCN1CCCC(c1ccc(F)cc1)c1ccc(F)cc1,prepared,results/repurposing/ligands_p05/REP_04855.pdbqt
REP_08116,C=CC(=O)N1CC[C@H](Oc2nc(-c3n[nH]c(=O)[nH]3)cc3ccccc23)C1,prepared,results/repurposing/ligands_p05/REP_08116.pdbqt
REP_08123,CNc1nc(NC2CCN(Cc3ccc4c(cc(C#N)n4C[C@H](C)N4CCN(S(C)(=O)=O)CC4)c3C)CC2)c2cc(CC(F)(F)F)sc2n1,prepared,results/repurposing/ligands_p05/REP_08123.pdbqt
REP_08074,CCCCCCCCCCCCCCCC(=O)NCCCC[C@@H](N)C(=O)NCCCNCCCCNCCCN,prepared,results/repurposing/ligands_p05/REP_08074.pdbqt
REP_00168,CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,prepared,results/repurposing/ligands_p05/REP_00168.pdbqt
REP_03716,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,prepared,results/repurposing/ligands_p05/REP_03716.pdbqt
REP_06668,Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)O)c12,prepared,results/repurposing/ligands_p05/REP_06668.pdbqt
REP_08168,Cc1c(O)ccc2c1OC[C@@H](c1ccc(O)cc1)[C@H]2c1ccc(O)cc1,prepared,results/repurposing/ligands_p05/REP_08168.pdbqt
REP_08173,COc1ccc(C)cc1NC(=O)Nc1nc2ccc(Nc3ncnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)cc2s1,prepared,results/repurposing/ligands_p05/REP_08173.pdbqt
REP_06586,Cn1cc(S(=O)(=O)[C@@](C)(F)C2CCN(C(=O)Nc3ccon3)CC2)c(C(F)F)n1,prepared,results/repurposing/ligands_p05/REP_06586.pdbqt
REP_00092,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,prepared,results/repurposing/ligands_p05/REP_00092.pdbqt
REP_08219,COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,prepared,results/repurposing/ligands_p05/REP_08219.pdbqt
REP_06646,Cc1c(-c2[nH]c3ccc(C4CCN(CC(N)=O)CC4)cc3c2C(C)C)cn2ncnc2c1C,prepared,results/repurposing/ligands_p05/REP_06646.pdbqt
REP_01101,Cc1cc(N2CCN(c3ccc(C(=O)Nc4ccc(F)cc4)cc3)CC2)ccc1OC[C@@H]1CO[C@@](Cn2cncn2)(c2ccc(F)cc2F)C1,prepared,results/repurposing/ligands_p05/REP_01101.pdbqt
REP_08159,COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1.O=C(O)CCC(=O)O,prepared,results/repurposing/ligands_p05/REP_08159.pdbqt
REP_06440,O=C(O)c1cc(F)c2nc(N3[C@@H]4CC[C@H]3C[C@@H](OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)sc2c1,prepared,results/repurposing/ligands_p05/REP_06440.pdbqt
REP_01016,O=C(O)c1ccnc(N2CC(O)(c3ccc(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)cc3Cl)C2)c1,prepared,results/repurposing/ligands_p05/REP_01016.pdbqt
REP_06425,Cc1n[nH]cc1-c1cc2nc([C@@H]3CC4CCN3CC4)[nH]c(=O)c2s1,prepared,results/repurposing/ligands_p05/REP_06425.pdbqt
REP_08014,O=C(Nc1c(F)c(F)c(-c2cccc(OC(F)(F)F)c2)c(F)c1F)c1ccsc1C(=O)O,prepared,results/repurposing/ligands_p05/REP_08014.pdbqt
REP_05093,Cn1cc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4cnc5ccccc5c4)cc3)cn2C)cc1C(=O)NCCN1CCOCC1,prepared,results/repurposing/ligands_p05/REP_05093.pdbqt
REP_05121,COC(=O)N1CCC(CN2CCC(CNC(=O)c3cccc4[nH]c(C(C)C)nc34)CC2)CC1,prepared,results/repurposing/ligands_p05/REP_05121.pdbqt
REP_06518,O=C1Nc2ccccc2C(c2ccccc2)=N[C@@H]1Nc1nnc(-c2ncc(C(F)(F)F)cc2N2CCOCC2)o1,prepared,results/repurposing/ligands_p05/REP_06518.pdbqt
REP_03710,CC(C)[C@@]1(C(=O)N[C@H]2CC(=O)O[C@]2(O)CF)CC(c2nccc3ccccc23)=NO1,prepared,results/repurposing/ligands_p05/REP_03710.pdbqt
REP_03703,CCNCCS(=O)(=O)NC[C@@]1(c2ccccc2)SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C,prepared,results/repurposing/ligands_p05/REP_03703.pdbqt
REP_06521,CC(=O)Oc1c(OC(C)=O)c(C=O)c2c(OC(C)=O)c(-c3c(C)cc4c(C(C)C)c(OC(C)=O)c(OC(C)=O)c(C=O)c4c3OC(C)=O)c(C)cc2c1C(C)C,prepared,results/repurposing/ligands_p05/REP_06521.pdbqt
REP_06514,Cc1cc(-c2cnn3c(NC[C@H]4C[C@@](C)(O)C4)cc(Oc4cccnc4)nc23)ccc1C(=O)NC1CC1,prepared,results/repurposing/ligands_p05/REP_06514.pdbqt
REP_06459,COc1cc2c(c(OC)n1)[C@]1(O)[C@H](O)[C@H](CN(C)C)[C@@H](c3ccccc3)[C@]1(c1ccc(C#N)cc1)O2,prepared,results/repurposing/ligands_p05/REP_06459.pdbqt
REP_06499,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,prepared,results/repurposing/ligands_p05/REP_06499.pdbqt
REP_01193,COc1c([C@H]2[C@H](C(=O)Nc3ccnc(C(N)=O)c3)O[C@@](C)(C(F)(F)F)[C@H]2C)ccc(F)c1F,prepared,results/repurposing/ligands_p05/REP_01193.pdbqt
REP_06536,N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,prepared,results/repurposing/ligands_p05/REP_06536.pdbqt
REP_06516,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F,prepared,results/repurposing/ligands_p05/REP_06516.pdbqt
REP_01150,CS(=O)(=O)N1CCC(c2ccc(-c3ncc4nccnc4c3NC[C@@H]3CNCCO3)cc2)CC1,prepared,results/repurposing/ligands_p05/REP_01150.pdbqt
REP_01151,CNC(=O)c1cc(F)c(-c2nc3cc(C)ccn3c2C[C@H]2CN(C(=O)OC)CCO2)c(F)c1,prepared,results/repurposing/ligands_p05/REP_01151.pdbqt
REP_01153,Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)N[C@@H](C)C(F)(F)F)cc3F)C2)c1,prepared,results/repurposing/ligands_p05/REP_01153.pdbqt
REP_00598,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,prepared,results/repurposing/ligands_p05/REP_00598.pdbqt
REP_07322,COc1cc2nn([C@H]3CC[C@](C)(O)CC3)cc2cc1NC(=O)c1cccc(C)[n+]1[O-],prepared,results/repurposing/ligands_p05/REP_07322.pdbqt
REP_03692,CCCC(=O)C1=C(O)C(C)(C)C(O)=C(Cc2c(OC)cc(O)c(C(=O)CCC)c2O)C1=O,prepared,results/repurposing/ligands_p05/REP_03692.pdbqt
REP_01212,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,prepared,results/repurposing/ligands_p05/REP_01212.pdbqt
REP_00965,CN1Cc2cc(Cl)ccc2-n2c(nnc2[C@H]2CC[C@H](Oc3ccccn3)CC2)C1,prepared,results/repurposing/ligands_p05/REP_00965.pdbqt
REP_01222,CCNC1(C(N)=O)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,prepared,results/repurposing/ligands_p05/REP_01222.pdbqt
REP_01040,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,prepared,results/repurposing/ligands_p05/REP_01040.pdbqt
REP_07994,CS(=O)(=O)c1cc(C2(NC(=O)c3cncc4c3cnn4-c3ccc(F)cc3)CC2)ccn1,prepared,results/repurposing/ligands_p05/REP_07994.pdbqt
REP_03741,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)C(=O)[C@]1(C)OC,prepared,results/repurposing/ligands_p05/REP_03741.pdbqt
REP_06216,CC(C)(C)[C@@H](CO)NC(=O)c1nn(-c2c[n+]([O-])ccn2)c2c1C[C@@H]1C[C@H]21,prepared,results/repurposing/ligands_p05/REP_06216.pdbqt
REP_05094,COCCOCCOCCOC(=O)/C(C#N)=C/c1ccc2cc(N3CCCCC3)ccc2c1,prepared,results/repurposing/ligands_p05/REP_05094.pdbqt
REP_00325,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,prepared,results/repurposing/ligands_p05/REP_00325.pdbqt
REP_00300,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,prepared,results/repurposing/ligands_p05/REP_00300.pdbqt
REP_00572,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,prepared,results/repurposing/ligands_p05/REP_00572.pdbqt
REP_05440,O=C(Nc1ccc(Cl)c(Cl)c1)NS(=O)(=O)c1ccc2c(c1)CCO2,prepared,results/repurposing/ligands_p05/REP_05440.pdbqt
REP_01490,Cc1ncc(COP(=O)(O)O)c(CN(CCN(CC(=O)O)Cc2c(COP(=O)(O)O)cnc(C)c2O)CC(=O)O)c1O,prepared,results/repurposing/ligands_p05/REP_01490.pdbqt
REP_00941,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,prepared,results/repurposing/ligands_p05/REP_00941.pdbqt
REP_05366,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,prepared,results/repurposing/ligands_p05/REP_05366.pdbqt
REP_01979,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc21,prepared,results/repurposing/ligands_p05/REP_01979.pdbqt
REP_00792,CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,prepared,results/repurposing/ligands_p05/REP_00792.pdbqt
REP_05567,COc1ccc(-c2ccc(OCc3cc(C(=O)[N-]S(=O)(=O)c4ccccc4C)oc3C)cc2)nc1,prepared,results/repurposing/ligands_p05/REP_05567.pdbqt
REP_06881,CC(C)(C)NC(=O)N1CC(O[C@H](c2ccc(Cl)cc2)c2ccccc2C(F)(F)F)C1,prepared,results/repurposing/ligands_p05/REP_06881.pdbqt
REP_03091,CN1C[C@H](CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,prepared,results/repurposing/ligands_p05/REP_03091.pdbqt
REP_05599,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1,prepared,results/repurposing/ligands_p05/REP_05599.pdbqt
REP_02540,CCOC(=O)[C@@H](N)CCC(=O)N[C@@H](CSCc1ccccc1)C(=O)N[C@@H](C(=O)OCC)c1ccccc1,prepared,results/repurposing/ligands_p05/REP_02540.pdbqt
REP_02466,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,prepared,results/repurposing/ligands_p05/REP_02466.pdbqt
REP_01595,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,prepared,results/repurposing/ligands_p05/REP_01595.pdbqt
REP_03620,Cc1ccc(C(=O)Oc2cc(OC(=O)c3ccc(C)cc3)cc(C(O)CNC(C)(C)C)c2)cc1,prepared,results/repurposing/ligands_p05/REP_03620.pdbqt
REP_06771,NC(=O)c1cccc2c(N[C@H](CN3CCC3)c3ccc(Cl)c(C(F)(F)F)c3)ncnc12,prepared,results/repurposing/ligands_p05/REP_06771.pdbqt
REP_03737,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6CCC[N+]6(C)C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12.COS(=O)(=O)[O-],prepared,results/repurposing/ligands_p05/REP_03737.pdbqt
REP_02297,CC(=O)N(C)c1ccc(Nc2cc(C)nc3ccc4nc[nH]c4c23)cc1,prepared,results/repurposing/ligands_p05/REP_02297.pdbqt
REP_06121,C/C=C(\C)C(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@H]([C@@H]3C(C)(C)[C@]13OC(=O)[C@@H](C)CC)[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)=C[C@H]12,prepared,results/repurposing/ligands_p05/REP_06121.pdbqt
REP_02132,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,prepared,results/repurposing/ligands_p05/REP_02132.pdbqt
REP_06012,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccc(OC)cc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,prepared,results/repurposing/ligands_p05/REP_06012.pdbqt
REP_06509,CCCCc1nc(Cl)c(C(=O)OC(C)OC(=O)OCC)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,prepared,results/repurposing/ligands_p05/REP_06509.pdbqt
REP_01850,Cc1cc(-c2ccc(O)cc2)nnc1NCCN1CCOCC1,prepared,results/repurposing/ligands_p05/REP_01850.pdbqt
REP_01964,O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,prepared,results/repurposing/ligands_p05/REP_01964.pdbqt
REP_03119,COC(=O)Nc1nc2cc(OS(=O)(=O)c3ccc(F)cc3)ccc2[nH]1,prepared,results/repurposing/ligands_p05/REP_03119.pdbqt
REP_00453,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,prepared,results/repurposing/ligands_p05/REP_00453.pdbqt
REP_07732,C[C@](C#N)(COc1cc(C#N)ccc1C(F)(F)F)NC(=O)c1ccc(SC(F)(F)F)cc1,prepared,results/repurposing/ligands_p05/REP_07732.pdbqt
REP_05976,COc1cc2c(cc1OC)[C@H]1CN(C)CC[C@H]1N=C2c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,prepared,results/repurposing/ligands_p05/REP_05976.pdbqt
REP_00476,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,prepared,results/repurposing/ligands_p05/REP_00476.pdbqt
REP_06596,COc1c(O)c(C)c(CCCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(O)c1OC,prepared,results/repurposing/ligands_p05/REP_06596.pdbqt
REP_01377,N=C(N)c1ccc2cc(OC(=O)c3ccc(NC4=NCCN4)cc3)ccc2c1,prepared,results/repurposing/ligands_p05/REP_01377.pdbqt
REP_04689,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C([C@@H]3CCCO3)CS[C@H]12)c1csc(N)n1,prepared,results/repurposing/ligands_p05/REP_04689.pdbqt
REP_03855,O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,prepared,results/repurposing/ligands_p05/REP_03855.pdbqt
REP_07619,O=C(Nc1cnc(-c2ccncc2F)c(-c2cccnc2)n1)C1CC1,prepared,results/repurposing/ligands_p05/REP_07619.pdbqt
REP_07046,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCCC(=O)O)cc2S(=O)(=O)N1,prepared,results/repurposing/ligands_p05/REP_07046.pdbqt
REP_05694,COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(CC[C@H](OC(N)=O)c2ccc(F)cc2)CC1,prepared,results/repurposing/ligands_p05/REP_05694.pdbqt
REP_08095,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(S(=O)(=O)C2CC2)C1,prepared,results/repurposing/ligands_p05/REP_08095.pdbqt
REP_00133,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,prepared,results/repurposing/ligands_p05/REP_00133.pdbqt
REP_00850,C[C@@H]1CN2c3c(cc4c(N5C(=O)OC[C@@H]5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,prepared,results/repurposing/ligands_p05/REP_00850.pdbqt
REP_03952,CC(C)NCC(O)CC(c1ccccc1)c1ccccc1,prepared,results/repurposing/ligands_p05/REP_03952.pdbqt
REP_06356,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)Nc2ccccc2-c2ccccc21,prepared,results/repurposing/ligands_p05/REP_06356.pdbqt
REP_02046,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,prepared,results/repurposing/ligands_p05/REP_02046.pdbqt
REP_07028,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1nc2c(c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CCN2,prepared,results/repurposing/ligands_p05/REP_07028.pdbqt
REP_06632,CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)O[C@@H]1C(F)(F)F)C2,prepared,results/repurposing/ligands_p05/REP_06632.pdbqt
REP_06892,COC[C@H](NC(=O)c1ccn(S(C)(=O)=O)c1)C(=O)Nc1nc(-c2cccc(N3C[C@@H](C)O[C@@H](C)C3)n2)cs1,prepared,results/repurposing/ligands_p05/REP_06892.pdbqt
REP_00862,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,prepared,results/repurposing/ligands_p05/REP_00862.pdbqt
REP_05411,CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,prepared,results/repurposing/ligands_p05/REP_05411.pdbqt
REP_08243,CC(C)n1cc(C(=O)Nc2ccc(Oc3ccnc4[nH]nc(N[C@H](C)CO)c34)c(F)c2)c(=O)n(-c2ccc(F)cc2)c1=O,prepared,results/repurposing/ligands_p05/REP_08243.pdbqt
REP_06618,CCNNC(=O)[C@@H]1[C@H](c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2[C@H](O)[C@H]1CO)OCO3,prepared,results/repurposing/ligands_p05/REP_06618.pdbqt
REP_02125,O=S(=O)(Nc1cccc(OCc2ccc3ccccc3n2)c1)C(F)(F)F,prepared,results/repurposing/ligands_p05/REP_02125.pdbqt
REP_06636,Cn1nccc1Nc1nccc(-c2cc3c(s2)C(C)(C)N(CCN2CCOCC2)C3=O)n1,prepared,results/repurposing/ligands_p05/REP_06636.pdbqt
REP_08197,COc1ccc(-c2nc([C@@H](C)Sc3nc(N)cc(N)n3)c(C)s2)cc1OCCN1CCOCC1,prepared,results/repurposing/ligands_p05/REP_08197.pdbqt
REP_05302,O=C(O)CC[C@@H](NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N1CCC2(CCCC2)CC1,prepared,results/repurposing/ligands_p05/REP_05302.pdbqt
