patent_id,compound_number,smiles,activity_raw,activity_score,murcko_scaffold,mw,logp,tpsa,hbd,hba
WO2022204227,306,CN(Cc1ccc(F)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,433.5,5.32,58.2,1,3
WO2022204227,308,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1cccc(C(F)(F)F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,454.5,5.31,71.1,1,4
WO2022204227,312,CN(Cc1ccc(C#N)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,440.5,5.05,82.0,1,4
WO2022204227,313,CN(Cc1cncc2cn[nH]c12)C(=O)c1ccc(-c2ccccc2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,398.5,4.44,71.1,1,4
WO2022204227,314,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,401.4,4.84,67.0,2,3
WO2022204227,317,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)cnc1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)nc1,412.5,3.56,107.8,1,6
WO2022204227,320,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)cnc1-c1cc(F)cc(C#N)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)nc1,430.4,3.7,107.8,1,6
WO2022204227,321,CN(Cc1cncc2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2COC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2COC2)c1,432.5,3.81,80.3,1,5
WO2022204227,322,CN(Cc1cncc2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OCC(F)F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,440.4,4.68,71.1,1,4
WO2022204227,326,CCOc1nc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,405.4,3.83,84.0,1,5
WO2022204227,327,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,411.5,4.17,94.9,1,5
WO2022204227,328,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1ccc(F)c(C(=O)NC)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,461.5,3.79,100.2,2,5
WO2022204227,329,CN(Cc1cncc2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,416.5,4.58,71.1,1,4
WO2022204227,330,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1ccccc1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,386.5,4.3,71.1,1,4
WO2022204227,331,CN(Cc1ccc(C#N)c2cn[nH]c12)C(=O)c1ccc(-c2cc(F)cc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,465.5,4.93,105.8,1,5
WO2022204227,333,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)cnc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)nc1,405.4,3.83,84.0,1,5
WO2022204227,334,CCOc1cc(C(=O)N(C)Cc2cc(F)cc3cn[nH]c23)ccc1-c1cc(F)cc(C#N)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,446.5,5.05,82.0,1,4
WO2022204227,339,CN(Cc1ccc(C#N)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,447.5,4.79,105.8,1,5
WO2022204227,340,CCOc1cc(C(=O)N(C)Cc2ccc(C#N)c3cn[nH]c23)ccc1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,435.5,4.64,105.8,1,5
WO2022204227,351,CCOc1cc(C(=O)N(C)Cc2cc(C#N)cc3cn[nH]c23)cnc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)nc1,429.5,4.31,94.9,1,5
WO2022204227,352,CN(Cc1cccc2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(C2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(C2CC2)c1,399.5,5.52,49.0,1,2
WO2022204227,354,CN(Cc1cccc2cn[nH]c12)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2COC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2COC2)c1,438.5,4.15,91.2,1,5
WO2022204227,355,CN(Cc1cccc2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2COC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2COC2)c1,431.5,4.42,67.5,1,4
WO2022204227,356,CN(Cc1cccc2cn[nH]c12)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2CCC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CCC2)c1,436.5,5.31,82.0,1,4
WO2022204227,357,CN(Cc1cccc2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CCC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CCC2)c1,429.5,5.57,58.2,1,3
WO2022204227,360,CN(Cc1cccc2cn[nH]c12)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,422.5,4.91,82.0,1,4
WO2022204227,361,CN(Cc1cccc2cn[nH]c12)C(=O)c1ccc(-c2cc(F)cc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,433.5,5.32,58.2,1,3
WO2022204227,362,CN(Cc1cccc2cn[nH]c12)C(=O)c1ccc(-c2ccccc2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,397.5,5.04,58.2,1,3
WO2022204227,378,CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)cc(F)c1-c1ccccc1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,403.5,5.04,58.2,1,3
WO2022204227,379,CCOc1cc(C(=O)N(C)Cc2c(F)ccc3cn[nH]c23)ccc1-c1ccccc1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,403.5,5.04,58.2,1,3
WO2022204227,385,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)cc(F)c1-c1ccccc1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,434.5,3.93,91.3,2,5
WO2022204227,386,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)cc(F)c1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,459.5,3.8,115.1,2,6
WO2022204227,387,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)OC)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,419.5,4.97,67.5,1,4
WO2022204227,388,CCOc1cc(C(=O)N(O)Cc2cccc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,405.4,4.8,78.4,2,4
WO2024064655,001,CCOc1cc(C(=O)N(C)Cc2cnc(CF)c3cn[nH]c23)ccc1C#CC1CC1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(C#CC2CC2)cc1,406.5,3.86,71.1,1,4
WO2024064655,002,CCOc1cc(C(=O)N(C)Cc2cnc(C(=O)OC)c3cn[nH]c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,462.5,4.22,97.4,1,6
WO2024064655,003,CCOc1cc(C(=O)N(C)Cc2cc(CNC)cc3cn[nH]c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,446.5,4.76,70.2,2,4
WO2024064655,004,CCOc1cc(C(=O)N(C)Cc2ccc(CNC)c3cn[nH]c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,446.5,4.76,70.2,2,4
WO2024064655,005,CCOc1cc(C(=O)N(C)Cc2ccc(CN(C)C)c3cn[nH]c23)ccc1-c1cccc(F)c1,+,1.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,460.6,5.1,61.5,1,4
WO2024064655,006,CCOc1cc(C(=O)N(C)Cc2cc(CN(C)C)cc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,460.6,5.1,61.5,1,4
WO2024064655,007,CCOc1cc(C(=O)N(C)Cc2cc(OC(C)=O)cc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,461.5,4.97,84.5,1,5
WO2024064655,008,CCOc1cc(C(=O)N(C)Cc2cc(C(=O)OC)cc3cn[nH]c23)ccc1-c1cccc(F)c1,++,2.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,461.5,4.83,84.5,1,5
WO2024064655,009,CCOc1cc(C(=O)N(C)Cc2cnc(COC(C)=O)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,476.5,4.5,97.4,1,6
WO2024064655,010,CCOc1cc(C(=O)N(C)Cc2ccc(C(=O)OC)c3cn[nH]c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,461.5,4.83,84.5,1,5
WO2024064655,011,CCOc1cc(C(=O)N(C)Cc2c(C3CC3)ncc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1c(C2CC2)ncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,444.5,5.31,71.1,1,4
WO2024064655,012,CCOc1nc(C(=O)N(C)Cc2cnc(CF)c3cn[nH]c23)c(F)cc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,455.4,4.44,84.0,1,5
WO2024064655,013,CCC#Cc1ccc(C(=O)N(C)Cc2cnc(CF)c3cn[nH]c23)cc1OCC,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccccc1,394.5,3.86,71.1,1,4
WO2024064655,014,CC#Cc1ccc(C(=O)N(C)Cc2cnc(CF)c3cn[nH]c23)cc1OCC,,,O=C(NCc1cncc2cn[nH]c12)c1ccccc1,380.4,3.47,71.1,1,4
WO2024064655,015,CCOc1cc(C(=O)N(C)Cc2cc(O)c(C)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,433.5,5.05,78.4,2,4
WO2024064655,016,Cc1ncc2cn[nH]c2c1CN(C)C(=O)c1ccc(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,446.9,5.4,71.1,1,4
WO2024064655,017,CCOc1cc(C(=O)N(C)C(C)c2c(F)ccc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,435.5,5.74,58.2,1,3
WO2024064655,018,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cc(F)cc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,491.5,5.06,94.9,1,5
WO2024064655,019,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,473.5,4.92,94.9,1,5
WO2024064655,020,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cc(F)cc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,484.5,5.33,71.1,1,4
WO2024064655,021,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2ccc(Cl)s2)c(OC2CC2)c1,+,1.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)c(OC2CC2)c1,469.0,4.65,91.3,2,6
WO2024064655,022,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(Cl)c2)c(OC2CC2)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,482.9,5.7,71.1,1,4
WO2024064655,023,CCN(Cc1cnc(C(C)O)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,481.6,4.75,115.1,2,6
WO2024064655,024,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)cc(F)c1-c1cc(F)cc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,484.5,4.77,91.3,2,5
WO2024064655,025,CCOc1cc(C(=O)N(C)Cc2cnc(C(O)CC)c3cn[nH]c23)ccc1-c1cccc(F)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,462.5,4.88,91.3,2,5
WO2024064655,026,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)ccc1-c1cc(F)cc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,466.5,4.63,91.3,2,5
WO2024064655,027,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,466.5,5.19,71.1,1,4
WO2024064655,028,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,462.9,4.58,91.3,2,5
WO2024064655,029,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)ccc1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,455.5,4.22,115.1,2,6
WO2024064655,030,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)ccc1-c1cccc(Cl)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,465.0,5.0,91.3,2,5
WO2024064655,031,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)ccc1-c1ccccc1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,430.5,4.35,91.3,2,5
WO2024064655,032,CCN(Cc1cnc(C)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(Cl)c2)c(OC2CC2)c1,+,1.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,479.0,5.93,71.1,1,4
WO2024064655,033,Cc1ncc2cn[nH]c2c1CN(C)C(=O)c1cc(F)c(-c2ccccc2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,430.5,4.89,71.1,1,4
WO2024064655,034,Cc1ncc([C@@H](C)N(C)C(=O)c2cc(F)c(-c3cccc(F)c3)c(OC3CC3)c2)c2[nH]ncc12,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,462.5,5.59,71.1,1,4
WO2024064655,035,Cc1ncc([C@H](C)N(C)C(=O)c2cc(F)c(-c3cccc(F)c3)c(OC3CC3)c2)c2[nH]ncc12,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,462.5,5.59,71.1,1,4
WO2024064655,036,CCOc1cc(C(=O)N(C)Cc2c(O)ccc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,419.5,4.75,78.4,2,4
WO2024064655,037,CCOc1cc(C(=O)N(C)Cc2c(C)nc(CO)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.24,91.3,2,5
WO2024064655,038,Cc1ncc(CN(C)C(=O)c2cc(F)c(-c3cccc(F)c3)c(OC3CC3)c2)c2[nH]ncc12,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,448.5,5.02,71.1,1,4
WO2024064655,039,CCOc1cc(C(=O)N(C)Cc2c(CO)ncc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,434.5,3.93,91.3,2,5
WO2024064655,040,Cc1nc(CO)c2cn[nH]c2c1CN(C)C(=O)c1cc(F)c(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,495.0,5.03,91.3,2,5
WO2024064655,041,Cc1nc(CO)c2cn[nH]c2c1CN(C)C(=O)c1ccc(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,477.0,4.89,91.3,2,5
WO2024064655,042,CCOc1cc(C(=O)N(C)[C@@H](C)c2cc(F)cc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,435.5,5.74,58.2,1,3
WO2024064655,043,CCOc1cc(C(=O)N(C)[C@H](C)c2cc(F)cc3cn[nH]c23)ccc1-c1cccc(F)c1,+,1.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,435.5,5.74,58.2,1,3
WO2024064655,044,CCOc1cc(C(=O)N(C)[C@H](C)c2c(C)ncc3cn[nH]c23)ccc1-c1cccc(F)c1,+,1.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,432.5,5.3,71.1,1,4
WO2024064655,045,CCOc1cc(C(=O)N(C)[C@@H](C)c2c(C)ncc3cn[nH]c23)ccc1-c1cccc(F)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,432.5,5.3,71.1,1,4
WO2024064655,046,CCOc1nc(C(=O)N(C)Cc2cnc(CF)c3cn[nH]c23)ccc1-c1cccc(C(F)(F)F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,487.5,5.18,84.0,1,5
WO2024064655,047,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,480.9,4.72,91.3,2,5
WO2024064655,048,Cc1ncc(CN(C)C(=O)c2cc(F)c(-c3cccc(Cl)c3)c(OC3CC3)c2)c2[nH]ncc12,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,464.9,5.54,71.1,1,4
WO2024064655,049,CCOc1cc(C(=O)N(C)[C@@H](C)c2cnc(C)c3cn[nH]c23)ccc1-c1cccc(F)c1,+,1.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,432.5,5.3,71.1,1,4
WO2024064655,050,CCOc1nc(C(=O)N(C)[C@H](C)c2cnc(C)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,433.5,4.7,84.0,1,5
WO2024064655,051,C[C@H](c1cncc2cn[nH]c12)N(C)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,430.5,5.14,71.1,1,4
WO2024064655,52,C[C@@H](c1cncc2cn[nH]c12)N(C)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,430.5,5.14,71.1,1,4
WO2024064655,053,CCOc1cc(C(=O)N(C)Cc2c(C)nc(C)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,432.5,5.05,71.1,1,4
WO2024064655,054,CCOc1cc(C(=O)N(C)Cc2ncc(C)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1nccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,418.5,4.74,71.1,1,4
WO2024064655,055,CCOc1cc(C(=O)N(C)C(C)c2cnc(CF)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,450.5,5.47,71.1,1,4
WO2024064655,056,CCOc1nc(C(=O)N(C)[C@@H](C)c2cncc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,419.5,4.39,84.0,1,5
WO2024064655,057,CCOc1nc(C(=O)N(C)[C@H](C)c2cncc3cn[nH]c23)ccc1-c1cccc(F)c1,+,1.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,419.5,4.39,84.0,1,5
WO2024064655,058,CCOc1cc(C(=O)N(C)[C@H](C)c2cccc3cn[nH]c23)ccc1-c1cccc(F)c1,+,1.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,417.5,5.6,58.2,1,3
WO2024064655,059,CCOc1cc(C(=O)N(C)[C@@H](C)c2cccc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,417.5,5.6,58.2,1,3
WO2024064655,060,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)OC)ccc1-c1cccc(F)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,419.5,4.97,67.5,1,4
WO2024064655,061,CN(Cc1cc(O)c(F)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,449.5,5.03,78.5,2,4
WO2024064655,062,Cc1ncc2cn[nH]c2c1CN(C)C(=O)c1cc(F)c(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,448.5,5.02,71.1,1,4
WO2024064655,063,CCOc1cc(C(=O)N(C)Cc2cc(O)c(F)c3cn[nH]c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,437.4,4.88,78.4,2,4
WO2024064655,064,Cc1ncc(CN(C)C(=O)c2cc(F)c(-c3ccccc3)c(OC3CC3)c2)c2[nH]ncc12,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,430.5,4.89,71.1,1,4
WO2024064655,065,Cc1ncc(CN(C)C(=O)c2cc(F)c(-c3cccc(C#N)c3)c(OC3CC3)c2)c2[nH]ncc12,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,455.5,4.76,94.9,1,5
WO2024064655,066,CCOc1cc(C(=O)N(C)Cc2ccc(CO)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,433.5,4.53,78.4,2,4
WO2024064655,067,CCOc1cc(C(=O)N(CC)Cc2cnc(C(C)O)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,462.5,4.88,91.3,2,5
WO2024064655,068,Cc1ncc2cn[nH]c2c1CN(C)C(=O)c1cc(F)c(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,464.9,5.54,71.1,1,4
WO2024064655,069,CCOc1cc(C(=O)N(C)Cc2cc(CO)cc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,433.5,4.53,78.4,2,4
WO2024064655,070,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)F)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,450.5,5.47,71.1,1,4
WO2024064655,071,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,482.9,5.7,71.1,1,4
