pair,bindingdb_monomerid,inchikey,frozen_class_theta6_mixed,pA_mixed,pB_mixed,in_scored_panel_structure,in_chembl_map_structure,panel_pmid_overlap,unichem_status,n_pmids,independent_structure_and_literature,affinity_types
PIK3CA/PIK3CB,50392451,CMRWHXYMZPXJTM-UHFFFAOYSA-N,B_only,5.5929,7.4815,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50392452,RUVSRIAGPJOKFO-UHFFFAOYSA-N,B_only,5.6247,7.8239,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50392453,NPBHHSSAUGKQQZ-UHFFFAOYSA-N,B_only,5.7201,8.301,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50392454,ROOJZDCDUIGSPK-UHFFFAOYSA-N,B_only,5.4151,7.2757,1,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50392455,RPNYSADTAYSTDL-UHFFFAOYSA-N,dual,6.0804,8.2218,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50392456,SBBKINLPXCJMBI-UHFFFAOYSA-N,B_only,5.7212,8.699,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50392457,UNDRYPNXYPXVPQ-UHFFFAOYSA-N,B_only,5.4609,8.5229,1,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50392458,VYALMGYTNFNPPK-UHFFFAOYSA-N,B_only,5.383,7.585,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50392459,FQCKWXYGQSRKDC-UHFFFAOYSA-N,B_only,5.0892,6.757,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50392460,ZHUGIRWYGVFSFO-UHFFFAOYSA-N,B_only,5.3612,7.3279,1,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50392463,GJTBVVJONJTXEZ-UHFFFAOYSA-N,B_only,5.0701,6.5817,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50392464,LCPAGUVIHXELDS-UHFFFAOYSA-N,B_only,5.1186,6.4123,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50392468,IOXCDNUKVBQRKI-UHFFFAOYSA-N,B_only,5.2063,7.0915,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50392469,NPAUEGMLUVJJFP-UHFFFAOYSA-N,B_only,5.5421,7.8861,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393329,LFOKRWIYRIYGNF-UHFFFAOYSA-N,A_only,6.466,5.9401,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393332,PLUDSXLHMVRUKP-UHFFFAOYSA-N,A_only,6.2765,5.2075,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393333,VGUHRTKUZHTCRX-UHFFFAOYSA-N,A_only,7.4202,5.7055,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393335,PHEOLIUHEOTOIE-UHFFFAOYSA-N,A_only,6.6576,5.4544,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393337,YFPXBQYEWIXRLJ-UHFFFAOYSA-N,A_only,6.1284,5.5272,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393338,HTYABFBMEWNERT-UHFFFAOYSA-N,dual,6.7595,6.2381,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393339,KIHHGWSXCNXSLK-UHFFFAOYSA-N,A_only,6.8477,5.806,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393340,YETISTKVYMZRKN-UHFFFAOYSA-N,dual,7.0132,6.1543,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393341,CAASLLPCCZHNAB-UHFFFAOYSA-N,A_only,6.1238,5.6002,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393342,GEYLKEHPEKRUTC-UHFFFAOYSA-N,A_only,6.3615,5.6863,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393344,NXTWMQNCGDEHNF-UHFFFAOYSA-N,A_only,6.0209,5.4724,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393345,SJDBWPYLVNUYFJ-UHFFFAOYSA-N,dual,6.699,6.4413,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393347,RPTNIXINXWPCJL-UHFFFAOYSA-N,neither,5.471,5.1977,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393348,VDOAMMJTSVNAQH-UHFFFAOYSA-N,dual,7.0458,7.1938,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393349,FIWUANPUEQNRJI-UHFFFAOYSA-N,A_only,6.4908,5.683,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393350,FVEKEQIPCZDRBX-UHFFFAOYSA-N,A_only,6.5003,5.7929,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393351,WFDFSRCBAVJPOB-UHFFFAOYSA-N,A_only,6.5376,5.7809,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393352,PZDOIZMKZOTHRF-UHFFFAOYSA-N,A_only,6.1385,5.295,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393353,SLPGVUGNEKBWEN-UHFFFAOYSA-N,A_only,6.7595,5.9469,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393354,OZYUKAKKGKFWMK-UHFFFAOYSA-N,A_only,6.3224,5.6191,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393355,KSFQJLSQGFAJRQ-UHFFFAOYSA-N,A_only,6.8477,5.8986,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393356,KLNKWQSHMVRXAL-UHFFFAOYSA-N,A_only,6.1518,5.3211,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393357,CSPAVQIOKSVCRJ-UHFFFAOYSA-N,A_only,6.6799,5.971,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393358,WLWNPIXCZPZWEA-UHFFFAOYSA-N,A_only,6.0123,5.3524,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393359,MJFDAANNYACNHI-UHFFFAOYSA-N,A_only,6.4908,5.7069,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393360,BCBTUQAQAPMKAU-UHFFFAOYSA-N,A_only,6.2557,5.706,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393361,FIMDHTYPJGAISK-UHFFFAOYSA-N,neither,5.6254,5.2996,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393362,CKBWCIDORZJJTG-UHFFFAOYSA-N,neither,5.3328,5.2024,1,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393363,AFVKBPLUPVLQSJ-UHFFFAOYSA-N,neither,5.7791,5.5779,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393364,OPIOWYFBJZWXNE-UHFFFAOYSA-N,dual,6.6308,7.2676,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393365,CHMOOBNEQKUVCY-UHFFFAOYSA-N,dual,6.9586,7.4089,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393977,FODTWJXYQNCEAR-UHFFFAOYSA-N,neither,3.8477,4.4685,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393978,UVHCZKGPWKCXLX-UHFFFAOYSA-N,neither,3.6198,4.4949,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393982,HAQACYJAMKDIEN-AWEZNQCLSA-N,neither,4.2774,5.0,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393984,VNMOCXVCBXMWMT-UHFFFAOYSA-N,B_only,5.3665,7.0315,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393985,MDKISKMPIFDMRE-UHFFFAOYSA-N,neither,4.383,5.7959,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393986,JXYKWEADBAYJFZ-UHFFFAOYSA-N,neither,4.9136,5.7212,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393988,AQHVBRKMOAEZAZ-UHFFFAOYSA-N,neither,5.4711,5.8239,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393989,YBHTZNXIGGUDIQ-UHFFFAOYSA-N,neither,4.0,5.8239,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393993,XQOHBICEMVPHEZ-UHFFFAOYSA-N,neither,3.5482,4.2007,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393994,HAQACYJAMKDIEN-CQSZACIVSA-N,neither,3.8356,4.4437,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393995,OQUKCPQYJNVADS-UHFFFAOYSA-N,neither,3.9245,4.3665,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393996,GBDDVQSQRKRXAY-UHFFFAOYSA-N,B_only,5.1024,6.3279,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393997,LEPSNHYRNMTWMZ-UHFFFAOYSA-N,B_only,5.3116,6.2441,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393998,UBWLDIYHFNNEKV-UHFFFAOYSA-N,neither,5.3449,5.8539,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50393999,YCOGAHXPHAPPEX-UHFFFAOYSA-N,B_only,5.5229,7.0757,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50394838,AXVUBWYMDBEDQM-UHFFFAOYSA-N,dual,8.699,8.699,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394839,CGJYZCCLUUIRAJ-UHFFFAOYSA-N,dual,7.2291,7.3188,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394840,NYHQXLSMSMLVGN-UHFFFAOYSA-N,dual,7.1367,7.8861,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394841,WGLLEJISTFRVBO-UHFFFAOYSA-N,dual,7.7959,8.301,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394842,ONJSIGPCPAOGNJ-UHFFFAOYSA-N,dual,7.4815,7.2147,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394843,IMXXTFKFHMPFMA-UHFFFAOYSA-N,dual,8.0458,7.8239,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394844,UZUPOMTXPRNVLO-UHFFFAOYSA-N,dual,7.6576,8.301,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394845,NRFWIMBKAYHJFY-UHFFFAOYSA-N,dual,7.7696,8.1549,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394846,RNTFRUPRTOCGJO-UHFFFAOYSA-N,dual,8.0458,8.301,0,0,0,unichem_skipped_bulk,2,0,KI
PIK3CA/PIK3CB,50394847,WNLWNUNVLRWGBW-UHFFFAOYSA-N,dual,7.0757,7.7959,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394848,AXHJCTAXCZSLFA-UHFFFAOYSA-N,dual,7.0269,7.7447,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394849,QIBHHZDVUBRFRC-UHFFFAOYSA-N,dual,6.5884,7.3565,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394850,KEDQOULNSHVTKP-UHFFFAOYSA-N,dual,7.2147,7.7696,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394851,NOEYFOUOAVCIAX-CQSZACIVSA-N,dual,6.556,7.2291,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394852,PLZWKQZPZPLCFY-UHFFFAOYSA-N,dual,6.7011,7.3872,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394853,OIPZJHZMJMKKBK-UHFFFAOYSA-N,dual,7.0,8.1549,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394854,XDLCZYNDGPSHBI-UHFFFAOYSA-N,dual,6.8239,7.9586,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394855,KPKRMMWVCSAMKZ-UHFFFAOYSA-N,dual,6.5751,7.1871,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394856,LOXQLWVHDSHBPP-UHFFFAOYSA-N,dual,6.7959,7.6576,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394857,KRSNHRXVUCZIHY-UHFFFAOYSA-N,dual,8.0969,8.2218,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394858,LJLOTRKTBODGRQ-UHFFFAOYSA-N,dual,8.0969,7.0506,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394859,HJMSDMFCCDZFIX-UHFFFAOYSA-N,dual,7.4089,8.1549,1,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394860,IFIUXKIVTAKIHT-UHFFFAOYSA-N,dual,8.301,8.5229,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394861,UMNVNHUOVNNHPM-UHFFFAOYSA-N,dual,7.6576,8.0458,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394862,JRWLTKDVIINVLC-UHFFFAOYSA-N,dual,6.5528,7.1739,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394863,DLFVITASTHEQDC-UHFFFAOYSA-N,dual,7.3098,7.699,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394864,JJRKQAAMIWSSRQ-UHFFFAOYSA-N,dual,7.2007,7.2518,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394865,DYLZJJGYKQIVGK-UHFFFAOYSA-N,dual,7.2596,7.8239,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394866,SZCHCSAKGOOKBA-UHFFFAOYSA-N,dual,6.6198,7.0655,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394867,VBYCMVGPGAGETD-UHFFFAOYSA-N,dual,6.6073,7.1249,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394868,FPDKFSHCGOROGZ-UHFFFAOYSA-N,dual,7.1549,7.4202,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394869,IFEHHBCJSIHKDR-UHFFFAOYSA-N,dual,7.2291,6.8861,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394870,QMMDEPVOHKKXOW-UHFFFAOYSA-N,dual,6.4855,6.1308,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394871,ZTODRPDFEHQEID-UHFFFAOYSA-N,dual,7.7447,7.0915,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394872,WYWUAOZMZICRIV-UHFFFAOYSA-N,B_only,5.8861,6.2147,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394873,TVSHFFVDNISOGF-UHFFFAOYSA-N,dual,6.2076,6.4949,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394874,ZHLGCXHMAAIMNM-UHFFFAOYSA-N,dual,6.4023,6.2366,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394878,XWEIMGLXKNLZSJ-UHFFFAOYSA-N,neither,5.8505,5.6383,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394880,OSWNLJFEDVBKFP-UHFFFAOYSA-N,neither,4.6455,5.0132,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394881,YXRVSHHKBCULEI-UHFFFAOYSA-N,dual,7.2076,7.3468,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394882,OBMONDJKDAOWHR-UHFFFAOYSA-N,dual,6.7423,6.8861,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394883,HMCXLHKQRBBRRQ-UHFFFAOYSA-N,dual,7.4437,7.5528,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394884,CNVZEXBATVQXBV-UHFFFAOYSA-N,neither,5.5032,5.8861,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394885,HARJKCVVWJVELN-UHFFFAOYSA-N,dual,6.0958,6.0044,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394886,WHJXPQMHEGTMAA-UHFFFAOYSA-N,dual,6.8861,6.9586,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394887,OFOLNFFDYMUPIF-UHFFFAOYSA-N,dual,7.6198,7.4559,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394888,XZIRFISMMDAPDH-UHFFFAOYSA-N,dual,6.9706,7.6383,1,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394889,LVUPFSONRUTLLF-UHFFFAOYSA-N,dual,6.7282,8.0458,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394890,YCLSLKKTHSFLGB-UHFFFAOYSA-N,dual,7.4815,7.2924,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394891,ITUBWSOGJQVWCJ-UHFFFAOYSA-N,dual,7.9208,8.5229,1,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50394892,HQPMEVMEMPHSDM-UHFFFAOYSA-N,dual,8.699,8.3979,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50395802,KXFCSDGILURUCG-INIZCTEOSA-N,B_only,4.5654,7.4202,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395803,AMPOIPUWOSOMBW-UHFFFAOYSA-N,dual,6.0757,8.1549,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395804,KXFCSDGILURUCG-MRXNPFEDSA-N,B_only,3.4572,6.0,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395807,CLYZSTQQUNQUEY-UHFFFAOYSA-N,neither,3.6882,5.8539,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395808,MXWJAQNSLIHCBU-UHFFFAOYSA-N,B_only,4.2449,6.0088,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395809,VJPTWKQSAYIWRD-UHFFFAOYSA-N,B_only,3.8268,6.6576,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395810,ITYRDLOSIWZNFA-UHFFFAOYSA-N,B_only,3.9508,6.8539,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395811,MKRMWKWDMTZJOB-UHFFFAOYSA-N,B_only,4.1325,6.699,1,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395812,AWIRBEHTBKVPOT-UHFFFAOYSA-N,B_only,4.2882,7.0,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395813,VHHVRHAXPGTSLF-UHFFFAOYSA-N,B_only,4.5114,7.0458,1,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395814,YYQZBRQEWUBPJJ-UHFFFAOYSA-N,B_only,4.1192,6.0132,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395815,YDEVUMKEGWCYPM-UHFFFAOYSA-N,B_only,4.082,6.8861,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395816,BNAXOOIZPLPQLF-UHFFFAOYSA-N,B_only,3.6737,6.2218,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395817,NXZMZFBQTZXXQV-UHFFFAOYSA-N,neither,4.2055,4.9586,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395818,IOQSVODHVMJTDZ-UHFFFAOYSA-N,neither,3.7959,4.5086,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395819,BZCVRHOXFBPQTG-UHFFFAOYSA-N,neither,4.083,4.6198,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395820,LEGCWDRQKXHGEB-UHFFFAOYSA-N,B_only,5.6576,7.4685,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50395821,IRTDIKMSKMREGO-OAHLLOKOSA-N,dual,7.0969,8.0,1,0,0,unichem_skipped_bulk,7,0,IC50
PIK3CA/PIK3CB,50396312,OEQWYIZFUDGMEW-UHFFFAOYSA-N,A_only,6.2291,5.9469,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50396609,DUESCAIUUFXQAS-UHFFFAOYSA-N,dual,6.4413,7.2218,0,0,0,unichem_skipped_bulk,1,0,IC50;KI
PIK3CA/PIK3CB,50396610,SDIGQYAPYHZBDJ-UHFFFAOYSA-N,dual,8.1701,7.5229,0,0,0,unichem_skipped_bulk,1,0,IC50;KI
PIK3CA/PIK3CB,50396611,KGXLVFJRLHEYIM-UHFFFAOYSA-N,dual,8.0099,7.2676,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50396612,QZMZREOJMMPRPH-UHFFFAOYSA-N,B_only,5.6345,7.0915,0,0,0,unichem_skipped_bulk,1,0,IC50;KI
PIK3CA/PIK3CB,50396613,DYLIFUUUVWZNRQ-UHFFFAOYSA-N,dual,8.1107,6.4034,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50396614,JZYCUVQYCHLFBL-UHFFFAOYSA-N,dual,8.0054,7.4437,0,0,0,unichem_skipped_bulk,2,0,IC50;KI
PIK3CA/PIK3CB,50396616,IHXYNQCIZAQJGQ-UHFFFAOYSA-N,dual,8.4785,8.0,0,0,0,unichem_skipped_bulk,1,0,IC50;KI
PIK3CA/PIK3CB,50396617,GHDPSZSZAZSGTG-UHFFFAOYSA-N,dual,7.0969,6.5702,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50396618,KSCBFWORETXFLG-UHFFFAOYSA-N,dual,7.5229,7.2757,0,0,0,unichem_skipped_bulk,1,0,IC50;KI
PIK3CA/PIK3CB,50396619,ZZMRFZSHBPPAOP-UHFFFAOYSA-N,dual,6.2034,7.2218,0,0,0,unichem_skipped_bulk,1,0,IC50;KI
PIK3CA/PIK3CB,50396620,DGFXYIJFVKAPMK-UHFFFAOYSA-N,dual,6.8069,6.1427,0,0,0,unichem_skipped_bulk,1,0,IC50;KI
PIK3CA/PIK3CB,50396621,RJSOFWOUKFPVLW-UHFFFAOYSA-N,dual,7.3279,7.4559,0,0,0,unichem_skipped_bulk,1,0,IC50;KI
PIK3CA/PIK3CB,50396622,RGAVJFDTYUBJAZ-UHFFFAOYSA-N,dual,6.3468,7.2676,0,0,0,unichem_skipped_bulk,1,0,IC50;KI
PIK3CA/PIK3CB,50396623,BREVOGJQDCKZGE-UHFFFAOYSA-N,dual,7.7447,6.8447,0,0,0,unichem_skipped_bulk,1,0,IC50;KI
PIK3CA/PIK3CB,50396624,OUANTMXZBCCPJK-UHFFFAOYSA-N,dual,7.041,6.9788,0,0,0,unichem_skipped_bulk,1,0,IC50;KI
PIK3CA/PIK3CB,50396625,ACWBFWBJDDHSBS-UHFFFAOYSA-N,dual,7.0706,7.2291,0,0,0,unichem_skipped_bulk,1,0,IC50;KI
PIK3CA/PIK3CB,50396626,IGGNGGDYLDZKTR-UHFFFAOYSA-N,dual,7.5686,7.4089,0,0,0,unichem_skipped_bulk,1,0,IC50;KI
PIK3CA/PIK3CB,50401141,HONAHTYKAJCBTP-UHFFFAOYSA-N,neither,1.7,1.4,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50401142,UHGIAVQHWGJRKS-UHFFFAOYSA-N,neither,1.4,1.5,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50401143,MDBIXUKQOSSWPT-UHFFFAOYSA-N,neither,1.9,1.4,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50401144,MWWTWWBMSMSISW-UHFFFAOYSA-N,neither,2.1,1.6,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50401145,AGOVQMAPVNSPIZ-UHFFFAOYSA-N,neither,2.0,1.6,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50401146,IUFIBKUHDBFWOD-UHFFFAOYSA-N,neither,1.9,1.3,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50401147,QEHDGYWAXQTRQU-UHFFFAOYSA-N,neither,2.0,1.5,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50401148,HRZFUMGOVROJJL-UHFFFAOYSA-N,neither,1.9,1.2,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50401149,BVAIASCEGGMUQD-UHFFFAOYSA-N,neither,1.8,1.4,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50401150,QPOFJLQXTHTRGN-UHFFFAOYSA-N,neither,2.4,1.5,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50401151,YVFBCMVHJYQPKJ-UHFFFAOYSA-N,neither,1.9,1.5,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50401152,IVYWKCAOPCHVMX-UHFFFAOYSA-N,B_only,5.6099,6.3098,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50401153,MZDYHMWDNMLKSG-UHFFFAOYSA-N,neither,2.1,1.9,0,0,0,unichem_skipped_bulk,1,0,IC50
PIK3CA/PIK3CB,50401254,LPQNHUUMWHCKNU-UHFFFAOYSA-N,dual,8.301,7.7959,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50401256,BHEMPSVJQFJQIN-UHFFFAOYSA-N,dual,8.0315,8.3279,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50401261,KLMZZLVCEDUTEA-UHFFFAOYSA-N,dual,8.699,9.2218,0,0,0,unichem_skipped_bulk,1,0,KI
PIK3CA/PIK3CB,50401269,MYQDIPJMQYEWIZ-UHFFFAOYSA-N,dual,7.699,8.3565,0,0,0,unichem_skipped_bulk,1,0,KI
