molecule_chembl_id,target_chembl_id,assay_chembl_id,document_chembl_id,pchembl_value,standard_type,standard_relation,assay_type,assay_organism,confidence_score,keep,exclusion_reasons
CHEMBL29197,CHEMBL203,CHEMBL1038898,CHEMBL1152608,6.7,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL29197,CHEMBL203,CHEMBL1071502,CHEMBL1156886,,Activity,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL29197,CHEMBL203,CHEMBL1071504,CHEMBL1156886,,Activity,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL29197,CHEMBL203,CHEMBL1115349,CHEMBL1156263,6.64,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL29197,CHEMBL203,CHEMBL1115598,CHEMBL1157122,6.7,IC50,=,B,,8,0,potential_duplicate
CHEMBL29197,CHEMBL203,CHEMBL1112818,CHEMBL1157126,6.7,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL29197,CHEMBL203,CHEMBL1252156,CHEMBL1250424,6.64,IC50,=,B,,8,1,
CHEMBL29197,CHEMBL203,CHEMBL1763554,CHEMBL1759979,7.2,IC50,=,B,Homo sapiens,9,1,
CHEMBL29197,CHEMBL203,CHEMBL1798351,CHEMBL1795334,7.15,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL30973,CHEMBL203,CHEMBL1798351,CHEMBL1795334,6.51,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL428690,CHEMBL203,CHEMBL1908693,CHEMBL1908390,5.43,Kd,=,B,,8,1,
CHEMBL428690,CHEMBL203,CHEMBL1908694,CHEMBL1908390,5.92,Kd,=,B,,8,1,
CHEMBL428690,CHEMBL203,CHEMBL1908695,CHEMBL1908390,6.28,Kd,=,B,,8,1,
CHEMBL428690,CHEMBL203,CHEMBL1908696,CHEMBL1908390,5.4,Kd,=,B,,8,1,
CHEMBL428690,CHEMBL203,CHEMBL1908697,CHEMBL1908390,5.64,Kd,=,B,,8,0,potential_duplicate
CHEMBL428690,CHEMBL203,CHEMBL1908698,CHEMBL1908390,5.66,Kd,=,B,,8,1,
CHEMBL428690,CHEMBL203,CHEMBL1908699,CHEMBL1908390,5.52,Kd,=,B,,8,1,
CHEMBL428690,CHEMBL203,CHEMBL1908700,CHEMBL1908390,5.77,Kd,=,B,,8,1,
CHEMBL428690,CHEMBL203,CHEMBL1908701,CHEMBL1908390,6.12,Kd,=,B,,8,1,
CHEMBL428690,CHEMBL203,CHEMBL1908702,CHEMBL1908390,5.92,Kd,=,B,,8,1,
CHEMBL428690,CHEMBL203,CHEMBL1908703,CHEMBL1908390,5.85,Kd,=,B,,8,0,potential_duplicate
CHEMBL428690,CHEMBL203,CHEMBL1908704,CHEMBL1908390,5.8,Kd,=,B,,8,1,
CHEMBL29197,CHEMBL203,CHEMBL1932339,CHEMBL1926631,6.64,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL29197,CHEMBL203,CHEMBL1959286,CHEMBL1955729,6.7,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL29197,CHEMBL203,CHEMBL2050143,CHEMBL2046359,6.64,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL29197,CHEMBL203,CHEMBL2208630,CHEMBL2203023,7.16,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL53753,CHEMBL203,CHEMBL2219034,CHEMBL2218924,,Residual Activity,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL53753,CHEMBL203,CHEMBL2219035,CHEMBL2218924,,Residual Activity,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL30973,CHEMBL203,CHEMBL3056386,CHEMBL3046694,,IC50,=,B,Homo sapiens,9,0,missing_pchembl;data_validity_flag
CHEMBL29197,CHEMBL203,CHEMBL2344596,CHEMBL2331095,6.7,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL29197,CHEMBL203,CHEMBL2343569,CHEMBL2331499,6.64,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL3114689,CHEMBL203,CHEMBL3118714,CHEMBL3112407,7.8,IC50,=,B,Homo sapiens,9,1,
CHEMBL3114689,CHEMBL203,CHEMBL3118715,CHEMBL3112407,6.11,IC50,=,B,Homo sapiens,9,1,
CHEMBL3357643,CHEMBL203,CHEMBL3385195,CHEMBL3351667,7.22,IC50,=,B,Homo sapiens,9,1,
CHEMBL3357639,CHEMBL203,CHEMBL3385195,CHEMBL3351667,7.67,IC50,=,B,Homo sapiens,9,1,
CHEMBL3357643,CHEMBL203,CHEMBL3385194,CHEMBL3351667,9.28,IC50,=,B,Homo sapiens,9,1,
CHEMBL3357639,CHEMBL203,CHEMBL3385194,CHEMBL3351667,9.59,IC50,=,B,Homo sapiens,9,1,
CHEMBL29197,CHEMBL203,CHEMBL3616083,CHEMBL3611967,10.54,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL30973,CHEMBL203,CHEMBL3616083,CHEMBL3611967,6.51,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL3633938,CHEMBL203,CHEMBL3636784,CHEMBL3632549,6.35,IC50,=,B,Homo sapiens,9,1,
CHEMBL3680374,CHEMBL203,CHEMBL3705968,CHEMBL3639119,8.01,IC50,=,B,Homo sapiens,9,1,
CHEMBL29197,CHEMBL203,CHEMBL3807185,CHEMBL3804755,10.6,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL3814021,CHEMBL203,CHEMBL3815441,CHEMBL3813636,,IC50,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL3814021,CHEMBL203,CHEMBL3815442,CHEMBL3813636,,IC50,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL3814021,CHEMBL203,CHEMBL3815443,CHEMBL3813636,,GI,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL3814021,CHEMBL203,CHEMBL3815444,CHEMBL3813636,,GI,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL3814021,CHEMBL203,CHEMBL3815445,CHEMBL3813636,5.69,IC50,=,B,Homo sapiens,9,1,
CHEMBL3814021,CHEMBL203,CHEMBL3815446,CHEMBL3813636,5.62,IC50,=,B,Homo sapiens,9,1,
CHEMBL3814021,CHEMBL203,CHEMBL3815450,CHEMBL3813636,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL3814021,CHEMBL203,CHEMBL3815451,CHEMBL3813636,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL3814021,CHEMBL203,CHEMBL3815452,CHEMBL3813636,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL3814021,CHEMBL203,CHEMBL3815453,CHEMBL3813636,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL3977326,CHEMBL203,CHEMBL3854863,CHEMBL3853319,7.68,IC50,=,B,Homo sapiens,9,1,
CHEMBL483321,CHEMBL203,CHEMBL3870719,CHEMBL3870325,5.19,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL3911796,CHEMBL203,CHEMBL3870704,CHEMBL3870325,8.38,IC50,=,B,Homo sapiens,9,1,
CHEMBL3929002,CHEMBL203,CHEMBL3883067,CHEMBL3882729,7.3,IC50,=,B,Homo sapiens,9,1,
CHEMBL3647967,CHEMBL203,CHEMBL3887533,CHEMBL3886356,7.69,IC50,=,B,Homo sapiens,8,1,
CHEMBL3647967,CHEMBL203,CHEMBL3887533,CHEMBL3886356,7.69,IC50,=,B,Homo sapiens,8,1,
CHEMBL3647967,CHEMBL203,CHEMBL3888240,CHEMBL3886627,7.69,IC50,=,B,Homo sapiens,8,0,potential_duplicate
CHEMBL3647967,CHEMBL203,CHEMBL3888240,CHEMBL3886627,7.69,IC50,=,B,Homo sapiens,8,0,potential_duplicate
CHEMBL29197,CHEMBL203,CHEMBL3888922,CHEMBL3886207,6.64,IC50,=,B,Homo sapiens,8,0,potential_duplicate
CHEMBL483321,CHEMBL203,CHEMBL3991696,CHEMBL3991601,7.15,Kd,=,B,Homo sapiens,9,1,
CHEMBL428690,CHEMBL203,CHEMBL3991696,CHEMBL3991601,,Kd,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL4078431,CHEMBL203,CHEMBL3993803,CHEMBL3992535,9.52,IC50,=,B,Homo sapiens,9,1,
CHEMBL4061382,CHEMBL203,CHEMBL3993803,CHEMBL3992535,7.58,IC50,=,B,Homo sapiens,9,1,
CHEMBL4087921,CHEMBL203,CHEMBL3995335,CHEMBL3994595,4.33,IC50,=,B,Homo sapiens,9,1,
CHEMBL4074782,CHEMBL203,CHEMBL3995335,CHEMBL3994595,4.4,IC50,=,B,Homo sapiens,9,1,
CHEMBL4102214,CHEMBL203,CHEMBL3995335,CHEMBL3994595,4.35,IC50,=,B,Homo sapiens,9,1,
CHEMBL4102942,CHEMBL203,CHEMBL3995335,CHEMBL3994595,4.35,IC50,=,B,Homo sapiens,9,1,
CHEMBL4087921,CHEMBL203,CHEMBL3995335,CHEMBL3994595,4.33,IC50,=,B,Homo sapiens,9,1,
CHEMBL4074782,CHEMBL203,CHEMBL3995335,CHEMBL3994595,4.4,IC50,=,B,Homo sapiens,9,1,
CHEMBL4102214,CHEMBL203,CHEMBL3995335,CHEMBL3994595,4.35,IC50,=,B,Homo sapiens,9,1,
CHEMBL4102942,CHEMBL203,CHEMBL3995335,CHEMBL3994595,4.35,IC50,=,B,Homo sapiens,9,1,
CHEMBL4075917,CHEMBL203,CHEMBL4018631,CHEMBL4017490,8.09,IC50,=,B,Homo sapiens,9,1,
CHEMBL4075917,CHEMBL203,CHEMBL4018632,CHEMBL4017490,8.89,IC50,=,B,Homo sapiens,9,1,
CHEMBL29197,CHEMBL203,CHEMBL4231153,CHEMBL4229346,10.02,IC50,=,B,Homo sapiens,9,1,
CHEMBL4286733,CHEMBL203,CHEMBL4271998,CHEMBL4270530,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL4280835,CHEMBL203,CHEMBL4271998,CHEMBL4270530,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL4278886,CHEMBL203,CHEMBL4271998,CHEMBL4270530,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL4278886,CHEMBL203,CHEMBL4272061,CHEMBL4270530,7.67,IC50,=,B,Homo sapiens,9,1,
CHEMBL4280835,CHEMBL203,CHEMBL4272061,CHEMBL4270530,7.33,IC50,=,B,Homo sapiens,9,1,
CHEMBL4286733,CHEMBL203,CHEMBL4272061,CHEMBL4270530,6.95,IC50,=,B,Homo sapiens,9,1,
CHEMBL4278886,CHEMBL203,CHEMBL4272063,CHEMBL4270530,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL4278886,CHEMBL203,CHEMBL4272064,CHEMBL4270530,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL4278886,CHEMBL203,CHEMBL4272065,CHEMBL4270530,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL4278886,CHEMBL203,CHEMBL4272066,CHEMBL4270530,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL29197,CHEMBL203,CHEMBL4332281,CHEMBL4330108,,IC50,=,B,Homo sapiens,9,0,missing_pchembl;data_validity_flag;potential_duplicate
CHEMBL4575427,CHEMBL203,CHEMBL4337477,CHEMBL4334490,,IC50,=,B,Homo sapiens,9,0,missing_pchembl
CHEMBL29197,CHEMBL203,CHEMBL4342859,CHEMBL4342409,10.54,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL29197,CHEMBL203,CHEMBL4342860,CHEMBL4342409,6.66,IC50,=,B,Homo sapiens,9,1,
CHEMBL29197,CHEMBL203,CHEMBL4342861,CHEMBL4342409,6.52,IC50,=,B,Homo sapiens,9,1,
CHEMBL29197,CHEMBL203,CHEMBL4342862,CHEMBL4342409,6.4,IC50,=,B,Homo sapiens,9,1,
CHEMBL29197,CHEMBL203,CHEMBL4342863,CHEMBL4342409,6.17,IC50,=,B,Homo sapiens,9,1,
CHEMBL29197,CHEMBL203,CHEMBL4342864,CHEMBL4342409,6.02,IC50,=,B,Homo sapiens,9,1,
CHEMBL428690,CHEMBL203,CHEMBL4370681,CHEMBL4368927,4.68,IC50,=,B,Homo sapiens,9,1,
CHEMBL29197,CHEMBL203,CHEMBL4394508,CHEMBL4393671,,IC50,<,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL483321,CHEMBL203,CHEMBL4724189,CHEMBL4715878,5.19,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL5204650,CHEMBL203,CHEMBL5110647,CHEMBL5108025,6.38,IC50,=,B,Homo sapiens,9,1,
CHEMBL5176920,CHEMBL203,CHEMBL5162303,CHEMBL5154811,8.96,IC50,=,B,Homo sapiens,9,1,
CHEMBL5221067,CHEMBL203,CHEMBL5216306,CHEMBL5214926,9.33,IC50,=,B,Homo sapiens,9,1,
CHEMBL4575427,CHEMBL203,CHEMBL5243749,CHEMBL5241122,4.35,IC50,=,B,Homo sapiens,9,1,
CHEMBL5270270,CHEMBL203,CHEMBL5253687,CHEMBL5252533,7.36,IC50,=,B,Homo sapiens,9,1,
CHEMBL5282641,CHEMBL203,CHEMBL5255138,CHEMBL5252585,10.28,IC50,=,B,Homo sapiens,9,1,
CHEMBL5282641,CHEMBL203,CHEMBL5255139,CHEMBL5252585,,Ratio IC50,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL5282641,CHEMBL203,CHEMBL5255140,CHEMBL5252585,,Ratio IC50,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL5282641,CHEMBL203,CHEMBL5255141,CHEMBL5252585,9.47,IC50,=,B,Homo sapiens,9,1,
CHEMBL5282641,CHEMBL203,CHEMBL5255142,CHEMBL5252585,10.28,IC50,=,B,Homo sapiens,9,1,
CHEMBL5282641,CHEMBL203,CHEMBL5255144,CHEMBL5252585,6.31,IC50,=,B,Homo sapiens,9,1,
CHEMBL5282641,CHEMBL203,CHEMBL5255146,CHEMBL5252585,10.01,IC50,=,B,Homo sapiens,9,1,
CHEMBL483321,CHEMBL203,CHEMBL5465721,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5465722,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5465723,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5465724,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5465725,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5465726,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5465727,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5465728,CHEMBL5465560,8.19,IC50,=,B,Homo sapiens,9,1,
CHEMBL483321,CHEMBL203,CHEMBL5465729,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5465730,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5465731,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5465732,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5465733,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5663032,CHEMBL5661975,5.19,IC50,=,B,Homo sapiens,9,1,
CHEMBL483321,CHEMBL203,CHEMBL5663072,CHEMBL5661975,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5663073,CHEMBL5661975,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL5663074,CHEMBL5661975,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL3680374,CHEMBL203,CHEMBL5729875,CHEMBL3639119,8.01,IC50,=,B,Homo sapiens,9,1,
CHEMBL3680374,CHEMBL203,CHEMBL5729875,CHEMBL3639119,,kon,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL3680374,CHEMBL203,CHEMBL5729875,CHEMBL3639119,,k_off,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL3929002,CHEMBL203,CHEMBL5732895,CHEMBL5726547,,IC50,<,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL3929002,CHEMBL203,CHEMBL5732895,CHEMBL5726547,,kon,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL3929002,CHEMBL203,CHEMBL5732895,CHEMBL5726547,,k_off,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL29197,CHEMBL203,CHEMBL5736803,CHEMBL5728460,6.64,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL29197,CHEMBL203,CHEMBL5736803,CHEMBL5728460,,kon,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL29197,CHEMBL203,CHEMBL5736803,CHEMBL5728460,,k_off,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL29197,CHEMBL203,CHEMBL5737330,CHEMBL5728723,6.64,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL29197,CHEMBL203,CHEMBL5737330,CHEMBL5728723,,kon,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL29197,CHEMBL203,CHEMBL5737330,CHEMBL5728723,,k_off,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL483321,CHEMBL203,CHEMBL6083483,CHEMBL6083185,5.19,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL29197,CHEMBL203,CHEMBL6092691,CHEMBL6092145,9.8,IC50,=,B,Homo sapiens,9,1,
CHEMBL29197,CHEMBL203,CHEMBL6184543,CHEMBL6182879,10.6,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL93464,CHEMBL203,CHEMBL673925,CHEMBL1134843,9.26,IC50,=,B,,8,1,
CHEMBL93464,CHEMBL203,CHEMBL677216,CHEMBL1134843,8.06,IC50,=,B,,8,1,
CHEMBL93464,CHEMBL203,CHEMBL623728,CHEMBL1134843,,Inhibition,=,F,,8,0,missing_pchembl;endpoint_not_allowed
CHEMBL554,CHEMBL203,CHEMBL674106,CHEMBL1146682,8.0,IC50,=,B,,8,1,
CHEMBL56543,CHEMBL203,CHEMBL688553,CHEMBL1134331,5.16,IC50,=,F,,8,1,
CHEMBL56731,CHEMBL203,CHEMBL676067,CHEMBL1136802,5.9,IC50,=,B,,8,0,potential_duplicate
CHEMBL55979,CHEMBL203,CHEMBL676067,CHEMBL1136802,5.6,IC50,=,B,,8,0,potential_duplicate
CHEMBL56543,CHEMBL203,CHEMBL676067,CHEMBL1136802,6.3,IC50,=,B,,8,1,
CHEMBL56731,CHEMBL203,CHEMBL674104,CHEMBL1132364,5.9,IC50,=,B,,8,0,potential_duplicate
CHEMBL56543,CHEMBL203,CHEMBL674104,CHEMBL1132364,7.0,IC50,=,B,,8,0,potential_duplicate
CHEMBL54091,CHEMBL203,CHEMBL674018,CHEMBL1132213,9.14,IC50,=,B,,8,1,
CHEMBL54091,CHEMBL203,CHEMBL674017,CHEMBL1132213,8.68,IC50,=,B,Homo sapiens,9,1,
CHEMBL54091,CHEMBL203,CHEMBL621158,CHEMBL1132213,,Inhibition,,F,,8,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL941,CHEMBL203,CHEMBL675386,CHEMBL1130562,,IC50,>,B,,8,0,missing_pchembl;relation_not_equal
CHEMBL93464,CHEMBL203,CHEMBL680018,CHEMBL1134561,6.63,IC50,=,B,,8,1,
CHEMBL91925,CHEMBL203,CHEMBL680018,CHEMBL1134561,7.14,IC50,=,B,,8,1,
CHEMBL56543,CHEMBL203,CHEMBL763200,CHEMBL1125266,5.7,IC50,=,B,Homo sapiens,9,1,
CHEMBL56543,CHEMBL203,CHEMBL676152,CHEMBL1125266,7.0,IC50,=,B,,8,1,
CHEMBL56543,CHEMBL203,CHEMBL700784,CHEMBL1125266,5.46,IC50,=,F,Homo sapiens,9,1,
CHEMBL55979,CHEMBL203,CHEMBL763200,CHEMBL1125266,6.4,IC50,=,B,Homo sapiens,9,1,
CHEMBL55979,CHEMBL203,CHEMBL676152,CHEMBL1125266,5.6,IC50,=,B,,8,1,
CHEMBL55979,CHEMBL203,CHEMBL701406,CHEMBL1125266,5.46,IC50,=,F,,8,1,
CHEMBL56731,CHEMBL203,CHEMBL763200,CHEMBL1125266,6.16,IC50,=,B,Homo sapiens,9,1,
CHEMBL56731,CHEMBL203,CHEMBL676152,CHEMBL1125266,5.9,IC50,=,B,,8,1,
CHEMBL56731,CHEMBL203,CHEMBL701406,CHEMBL1125266,,IC50,>,F,,8,0,missing_pchembl;relation_not_equal
CHEMBL55979,CHEMBL203,CHEMBL763200,CHEMBL1125266,6.07,IC50,=,B,Homo sapiens,9,1,
CHEMBL554,CHEMBL203,CHEMBL859867,CHEMBL1144455,8.26,Kd,=,B,Homo sapiens,9,1,
CHEMBL941,CHEMBL203,CHEMBL859867,CHEMBL1144455,,Kd,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL554,CHEMBL203,CHEMBL861550,CHEMBL1147004,8.0,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL554,CHEMBL203,CHEMBL910357,CHEMBL1149340,7.92,IC50,=,B,Homo sapiens,9,1,
CHEMBL56543,CHEMBL203,CHEMBL921076,CHEMBL1145498,7.0,IC50,=,B,,8,0,potential_duplicate
CHEMBL56543,CHEMBL203,CHEMBL941404,CHEMBL1150213,5.7,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL56731,CHEMBL203,CHEMBL941404,CHEMBL1150213,6.16,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL554,CHEMBL203,CHEMBL944274,CHEMBL1140899,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL554,CHEMBL203,CHEMBL944276,CHEMBL1140899,7.77,IC50,=,B,Homo sapiens,9,1,
CHEMBL941,CHEMBL203,CHEMBL1060182,CHEMBL1150977,,Kd,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL554,CHEMBL203,CHEMBL1060182,CHEMBL1150977,8.62,Kd,=,B,Homo sapiens,9,1,
CHEMBL941,CHEMBL203,CHEMBL1061143,CHEMBL1150977,,Kd,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL554,CHEMBL203,CHEMBL1061143,CHEMBL1150977,8.07,Kd,=,B,Homo sapiens,9,1,
CHEMBL941,CHEMBL203,CHEMBL1061068,CHEMBL1150977,,Kd,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL554,CHEMBL203,CHEMBL1061068,CHEMBL1150977,9.04,Kd,=,B,Homo sapiens,9,1,
CHEMBL941,CHEMBL203,CHEMBL1060190,CHEMBL1150977,,Kd,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL554,CHEMBL203,CHEMBL1060190,CHEMBL1150977,8.68,Kd,=,B,Homo sapiens,9,1,
CHEMBL941,CHEMBL203,CHEMBL1063796,CHEMBL1150977,5.12,Kd,=,B,Homo sapiens,9,1,
CHEMBL554,CHEMBL203,CHEMBL1063796,CHEMBL1150977,8.66,Kd,=,B,Homo sapiens,9,1,
CHEMBL941,CHEMBL203,CHEMBL1063797,CHEMBL1150977,,Kd,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL554,CHEMBL203,CHEMBL1063797,CHEMBL1150977,8.41,Kd,=,B,Homo sapiens,9,1,
CHEMBL941,CHEMBL203,CHEMBL1051285,CHEMBL1150977,,Kd,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL554,CHEMBL203,CHEMBL1051285,CHEMBL1150977,8.46,Kd,=,B,Homo sapiens,9,1,
CHEMBL941,CHEMBL203,CHEMBL1062839,CHEMBL1150977,,Kd,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL554,CHEMBL203,CHEMBL1062839,CHEMBL1150977,8.55,Kd,=,B,Homo sapiens,9,1,
CHEMBL941,CHEMBL203,CHEMBL1051286,CHEMBL1150977,,Kd,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL554,CHEMBL203,CHEMBL1051286,CHEMBL1150977,8.92,Kd,=,B,Homo sapiens,9,1,
CHEMBL941,CHEMBL203,CHEMBL1050839,CHEMBL1150977,,Kd,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL554,CHEMBL203,CHEMBL1050839,CHEMBL1150977,8.38,Kd,=,B,Homo sapiens,9,1,
CHEMBL554,CHEMBL203,CHEMBL1044055,CHEMBL1154692,7.28,IC50,=,B,,8,1,
CHEMBL554,CHEMBL203,CHEMBL1044057,CHEMBL1154692,,IC50,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL565612,CHEMBL203,CHEMBL1040935,CHEMBL1156112,,IC50,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL589503,CHEMBL203,CHEMBL1065784,CHEMBL1157716,4.45,IC50,=,B,,8,1,
CHEMBL554,CHEMBL203,CHEMBL1064921,CHEMBL1157563,7.95,IC50,=,B,,8,1,
CHEMBL604094,CHEMBL203,CHEMBL1064921,CHEMBL1157563,7.08,IC50,=,B,,8,1,
CHEMBL602328,CHEMBL203,CHEMBL1064820,CHEMBL1157666,6.01,IC50,=,B,,8,1,
CHEMBL589165,CHEMBL203,CHEMBL1064820,CHEMBL1157666,4.44,IC50,=,B,,8,1,
CHEMBL589560,CHEMBL203,CHEMBL1064829,CHEMBL1157668,6.17,IC50,=,B,,8,1,
CHEMBL554,CHEMBL203,CHEMBL1111474,CHEMBL1155389,8.0,IC50,=,B,,8,0,potential_duplicate
CHEMBL554,CHEMBL203,CHEMBL1108835,CHEMBL1156213,7.28,IC50,=,B,Homo sapiens,9,0,potential_duplicate
