molecule_chembl_id,canonical_smiles,pAct_JNK1,pAct_JNK2,pAct_JNK3,n_isoforms,delta_12,delta_13,delta_min,sel_class
CHEMBL522387,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(N)c2)n1,,7.105,,1,,,,unknown
CHEMBL523938,CC1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)CC1,3.7569619513137056,3.779891911959945,,2,-0.022929960646239422,,-0.022929960646239422,non-selective
CHEMBL524174,CC(C)C(C)Nc1cc(-c2[nH]c(SCCO)nc2-c2ccc(F)cc2)ccn1,,,6.74,1,,,,unknown
CHEMBL5269500,Clc1ccc(-c2[nH]ncc2-c2ccncn2)cc1,,,6.36,1,,,,unknown
CHEMBL5271950,Nc1ccc(Nc2cc(-c3[nH]cnc3-c3ccc(F)cc3)ccn2)cc1,,,8.33,1,,,,unknown
CHEMBL5274433,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccc(NC(=S)Nc3ccc(Nc4cc(-c5[nH]cnc5-c5ccc(F)cc5)ccn4)cc3)cc21,,,7.13,1,,,,unknown
CHEMBL528100,CC1(C)CC(NC(=O)CCCNC(=O)c2ccc(-c3n[nH]c4ccccc34)cc2)CC(C)(C)N1O,5.92,,,1,,,,non-selective
CHEMBL5281537,FC1(F)CCC(Nc2nccc(-c3cn[nH]c3C3(C(F)(F)F)CC3)n2)CC1,,,7.03,1,,,,unknown
CHEMBL5284967,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(NC(=S)Nc4ccc5c(c4)C(=O)OC54c5ccc(O)cc5Oc5cc(O)ccc54)cc3)c2)[nH]1,,,7.32,1,,,,unknown
CHEMBL5287474,COC(C)CC(C)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2CC(OC)OC)ccn1,,,7.58,1,,,,unknown
CHEMBL5303425,CN1Cc2nccc(-c3cn(C)nc3-c3ccc(F)cc3)c2C1=O.Cl,5.99,5.31,,2,0.6800000000000006,,0.6800000000000006,non-selective
CHEMBL5393904,O=C(c1cccc(CNc2n[nH]c3cccc(Cl)c23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,,5.03,7.07,2,,,,unknown
CHEMBL5394033,N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@@H]2CCCN(C(=O)C3CC3)C2)n1,6.68,7.18,8.3,3,-0.5,-1.620000000000001,-1.620000000000001,pan-JNK
CHEMBL5395372,NC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.6,1,,,,unknown
CHEMBL5395579,CC(C)(C)CNc1ncc(C(N)=O)c(Nc2ccccc2)n1,6.47,,,1,,,,non-selective
CHEMBL5395598,C[C@@H]1CN(C(=O)c2ccc(NC(=O)/C=C/CN(C)C)cc2)C[C@@H]1Nc1nccc(-c2c(-c3ccccc3)nn3ccccc23)n1,6.62,7.57,,2,-0.9500000000000002,,-0.9500000000000002,non-selective
CHEMBL5395599,O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc([N+](=O)[O-])cc21,,,7.05,1,,,,unknown
CHEMBL5396061,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CC[C@H](Nc3nccc(-c4c(-c5ccc(F)cc5)nn5ccccc45)n3)C2)cc1,7.17,8.4,,2,-1.2300000000000004,,-1.2300000000000004,non-selective
CHEMBL5396069,COc1cc(Nc2nc(NCC(C)(C)C)ncc2C(N)=O)ccc1O,7.01,,,1,,,,non-selective
CHEMBL5396572,N#CCc1cnc(-c2ccc3occc3c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,6.45,6.57,8.21,3,-0.1200000000000001,-1.7600000000000007,-1.7600000000000007,non-selective
CHEMBL5396715,N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,6.376666666666668,6.716666666666666,9.0,3,-0.3399999999999981,-2.623333333333332,-2.623333333333332,non-selective
CHEMBL5396830,N#CCc1cnc(C2=CC3OCCOC3C=C2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,,,5.82,1,,,,unknown
CHEMBL5397012,O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cc(C(F)(F)F)ccc2F)CC1,5.07,,6.45,2,,-1.38,-1.38,non-selective
CHEMBL5397194,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCC[C@H](Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)C2)cc1,7.28,8.3,,2,-1.0200000000000005,,-1.0200000000000005,non-selective
CHEMBL5397268,N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(N[C@H]2CCCNC2)n1,,,4.88,1,,,,unknown
CHEMBL5397816,O=C(c1ccc(C(F)(F)F)cc1)N1CCN(C(=O)c2cccc(CNc3n[nH]c4ccccc34)c2)CC1,,,5.14,1,,,,unknown
CHEMBL5397833,NC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.52,1,,,,unknown
CHEMBL5398275,C[C@@H]1CN(C(=O)c2ccc(NC(=O)/C=C/CN(C)C)cc2)C[C@H]1Nc1nccc(-c2c(-c3ccccc3)nn3ccccc23)n1,6.8,7.82,,2,-1.0200000000000005,,-1.0200000000000005,non-selective
CHEMBL5398642,NC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,6.79,7.78,9.14,3,-0.9900000000000002,-2.3500000000000005,-2.3500000000000005,pan-JNK
CHEMBL5398682,Cc1cccc(Cl)c1C(=O)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,,,6.22,1,,,,unknown
CHEMBL5398830,CCOC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.34,1,,,,unknown
CHEMBL5398852,C[C@H]1CN(C(=O)c2ccc(NC(=O)/C=C/CN(C)C)cc2)C[C@H]1Nc1nccc(-c2c(-c3ccccc3)nn3ccccc23)n1,5.713333333333334,7.066666666666666,7.08,3,-1.3533333333333326,-1.3666666666666663,-1.3666666666666663,non-selective
CHEMBL5398897,O=C(c1cccc(CNc2n[nH]c3ccc(Cl)cc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,5.07,,6.69,2,,-1.62,-1.62,non-selective
CHEMBL5399045,CCN(CC)CC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.16,1,,,,unknown
CHEMBL5399618,CCOC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,7.18,1,,,,unknown
CHEMBL5399794,NC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,8.75,1,,,,unknown
CHEMBL5400530,N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCOCC2)n1,,,6.865,1,,,,unknown
CHEMBL5401113,O=C(CCN1CCCC1)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.51,1,,,,unknown
CHEMBL5401511,CCOC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,7.25,7.92,9.11,3,-0.6699999999999999,-1.8599999999999994,-1.8599999999999994,pan-JNK
CHEMBL5401592,NC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,8.0,1,,,,unknown
CHEMBL5401605,CCOC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.67,1,,,,unknown
CHEMBL5402048,CCOC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.55,1,,,,unknown
CHEMBL5402580,O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,5.12,,5.39,2,,-0.2699999999999996,-0.2699999999999996,non-selective
CHEMBL5402716,O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,,,7.57,1,,,,unknown
CHEMBL5403120,O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(F)cc2F)CC1,,,6.2,1,,,,unknown
CHEMBL5403621,CC(=O)Nc1ccc(Nc2nc(NCC(C)(C)C)ncc2C(N)=O)cc1,7.06,,,1,,,,non-selective
CHEMBL5403678,NC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,7.08,7.53,9.42,3,-0.4500000000000002,-2.34,-2.34,pan-JNK
CHEMBL5403762,NC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,6.98,1,,,,unknown
CHEMBL5403766,CC(C)(C)CNc1ncc(Br)c(Nc2ccccc2C(N)=O)n1,7.535,6.95,7.48,3,0.585,0.054999999999999716,0.054999999999999716,pan-JNK
CHEMBL5403784,O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2c(Cl)cccc2C(F)(F)F)CC1,5.12,,6.6,2,,-1.4799999999999995,-1.4799999999999995,non-selective
CHEMBL5403866,O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2c(F)cccc2Cl)CC1,5.11,,5.37,2,,-0.2599999999999998,-0.2599999999999998,non-selective
CHEMBL5403895,CC(C)(C)C(=O)N1CCC[C@H](Nc2nccc(-n3c(CC#N)cnc3-c3ccc(Cl)c(Cl)c3)n2)C1,6.35,7.09,8.1,3,-0.7400000000000002,-1.75,-1.75,non-selective
CHEMBL5403970,CCOC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.63,1,,,,unknown
CHEMBL5404244,O=C1N/C(=N\c2c(F)cccc2F)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,6.85,1,,,,unknown
CHEMBL5404265,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(CNc4n[nH]c5ccccc45)cc3)CC2)c(Cl)c1,,,6.18,1,,,,unknown
CHEMBL5405264,O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(C(F)(F)F)cc2)CC1,,,6.46,1,,,,unknown
CHEMBL5405404,N#CCc1cnc(-c2ccc3c(c2)CCO3)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,6.83,7.36,8.39,3,-0.5300000000000002,-1.5600000000000005,-1.5600000000000005,pan-JNK
CHEMBL5405579,O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cc(Cl)ccc2Cl)CC1,5.12,,6.69,2,,-1.5700000000000003,-1.5700000000000003,non-selective
CHEMBL5405705,CCOC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,8.17,1,,,,unknown
CHEMBL5405724,O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccccc21,,,6.66,1,,,,unknown
CHEMBL5405861,C[C@@H](O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc(Cl)c(Cl)c2)n1,,,5.17,1,,,,unknown
CHEMBL5406036,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)C2)cc1,6.33,7.77,,2,-1.4399999999999995,,-1.4399999999999995,non-selective
CHEMBL5406554,NC(=O)N1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,6.64,8.52,2,,,,unknown
CHEMBL5406652,CC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,7.11,1,,,,unknown
CHEMBL5406704,CNC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.75,1,,,,unknown
CHEMBL5406765,O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(I)cc21,,,6.96,1,,,,unknown
CHEMBL5406812,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CC[C@H](Nc3ncc(Cl)c(-c4c(-c5ccccc5)nn5ccccc45)n3)C2)cc1,5.52,6.32,,2,-0.8000000000000007,,-0.8000000000000007,non-selective
CHEMBL5407257,NC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.87,1,,,,unknown
CHEMBL5407304,CN1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,,,6.05,1,,,,unknown
CHEMBL5407582,O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc([N+](=O)[O-])cc21,,,7.02,1,,,,unknown
CHEMBL5407894,O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,,,5.14,1,,,,unknown
CHEMBL5407999,N#CCc1cnc(-c2ccc3c(c2)OCCO3)n1-c1ccnc(NC2CCCCC2)n1,,,5.2,1,,,,unknown
CHEMBL5408056,O=C(C1CC1)N1CCC[C@H](Nc2nccc(-n3c(-c4ccc5c(c4)OCCO5)nc4cc(O)c(O)cc43)n2)C1,,,8.0,1,,,,unknown
CHEMBL5408361,O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(C(F)(F)F)cc2Cl)CC1,5.11,,6.62,2,,-1.5099999999999998,-1.5099999999999998,non-selective
CHEMBL5408675,CNC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,7.06,7.81,8.92,3,-0.75,-1.8600000000000003,-1.8600000000000003,pan-JNK
CHEMBL5408895,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCCC[C@@H](Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)C2)cc1,6.41,7.77,,2,-1.3599999999999994,,-1.3599999999999994,non-selective
CHEMBL5408918,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(CNc4n[nH]c5ccccc45)cc3)CC2)cc1,5.11,,6.21,2,,-1.0999999999999996,-1.0999999999999996,non-selective
CHEMBL5408939,O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,,,6.89,1,,,,unknown
CHEMBL5409831,C[C@@H](O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3c(c2)OCCO3)n1,,,5.01,1,,,,unknown
CHEMBL5409834,O=C(c1cccc(CNc2n[nH]c3cccc(F)c23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,5.1,,6.72,2,,-1.62,-1.62,non-selective
CHEMBL5410090,O=C(NN1CCCCC1)c1ccc(CNc2n[nH]c3ccccc23)cc1,5.04,,5.05,2,,-0.009999999999999787,-0.009999999999999787,non-selective
CHEMBL5410150,O=C1N/C(=N\c2ccccc2F)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,,,7.11,1,,,,unknown
CHEMBL5410221,O=C1N/C(=N\c2cccc(F)c2F)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,7.02,1,,,,unknown
CHEMBL5410247,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)c2)cc1,6.14,8.08,,2,-1.9400000000000004,,-1.9400000000000004,non-selective
CHEMBL5410441,Cc1ccc(Cl)c(C(=O)N2CCN(C(=O)c3ccc(CNc4n[nH]c5ccccc45)cc3)CC2)c1,,,6.23,1,,,,unknown
CHEMBL5410493,O=C1S/C(=N\c2ccccc2Cl)N/C1=C1\C(=O)Nc2ccc(F)cc21,,,7.0,1,,,,unknown
CHEMBL5410683,C[C@H]1CN(C(=O)c2ccc(NC(=O)/C=C/CN(C)C)cc2)C[C@@H]1Nc1nccc(-c2c(-c3ccccc3)nn3ccccc23)n1,7.05,8.3,,2,-1.2500000000000009,,-1.2500000000000009,non-selective
CHEMBL5410780,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,,,5.09,1,,,,unknown
CHEMBL5410846,NC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.74,1,,,,unknown
CHEMBL5410870,CC(C)(C)CNc1ncc(C(N)=O)c(Nc2ccc(NC(N)=O)cc2)n1,6.61,,,1,,,,non-selective
CHEMBL5411091,O=C(c1cccc(CNc2n[nH]c3cc(Cl)ccc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,5.14,,6.62,2,,-1.4800000000000004,-1.4800000000000004,non-selective
CHEMBL5411160,CCOC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,7.08,8.07,9.22,3,-0.9900000000000002,-2.1400000000000006,-2.1400000000000006,pan-JNK
CHEMBL5411353,CC(C)(C)CNc1ncc(Cl)c(Nc2ccccc2C(N)=O)n1,7.3,,,1,,,,non-selective
CHEMBL5411375,Cc1cc(Cl)ccc1NC(=O)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,5.12,,6.52,2,,-1.3999999999999995,-1.3999999999999995,non-selective
CHEMBL541166,COc1cc2c(cc1O)C[C@@H]1c3cc(O)c(O)cc3C[C@H]3c4cc(O)c(O)cc4CC[N@@+]213.O=C([O-])C(F)(F)F,,,5.0,1,,,,unknown
CHEMBL5412347,CNC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.99,1,,,,unknown
CHEMBL5413463,O=C(c1ccc(Cl)cc1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,5.05,,6.52,2,,-1.4699999999999998,-1.4699999999999998,non-selective
CHEMBL5413820,O=C(c1ccc(F)cc1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,5.06,,5.46,2,,-0.40000000000000036,-0.40000000000000036,non-selective
CHEMBL5413843,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CC[C@H](Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)C2)cc1,6.78,8.3,,2,-1.5200000000000005,,-1.5200000000000005,non-selective
CHEMBL5413870,CCOC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,7.98,1,,,,unknown
CHEMBL5414065,O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2ccc(F)cc2Cl)CC1,,,5.11,1,,,,unknown
CHEMBL5414227,CCOC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,7.98,1,,,,unknown
CHEMBL5415188,Cc1cccn2nc(-c3ccccc3)c(-c3ccnc(N[C@H]4CCN(C(=O)c5ccc(NC(=O)/C=C/CN(C)C)cc5)C4)n3)c12,5.94,6.85,,2,-0.9099999999999993,,-0.9099999999999993,non-selective
CHEMBL5415366,O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccccc2Cl)CC1,5.05,,6.6,2,,-1.5499999999999998,-1.5499999999999998,non-selective
CHEMBL5415466,Cc1ccc2c(-c3ccnc(N[C@H]4CCN(C(=O)c5ccc(NC(=O)/C=C/CN(C)C)cc5)C4)n3)c(-c3ccccc3)nn2c1,7.75,9.0,,2,-1.25,,-1.25,non-selective
CHEMBL5415588,CNC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.22,1,,,,unknown
CHEMBL5416188,CCOC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.3,1,,,,unknown
CHEMBL5416681,N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,,,5.48,1,,,,unknown
CHEMBL5416746,N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(NC2CCOCC2)n1,,,6.49,1,,,,unknown
CHEMBL5416863,O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc(Br)cc21,,,6.52,1,,,,unknown
CHEMBL5416936,O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,7.89,1,,,,unknown
CHEMBL5418224,CC(C)(C)CNc1ncc(F)c(Nc2ccccc2C(N)=O)n1,6.65,,,1,,,,non-selective
CHEMBL5418449,N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,6.51,7.36,8.7,3,-0.8500000000000005,-2.1899999999999995,-2.1899999999999995,pan-JNK
CHEMBL5418507,NC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.2,1,,,,unknown
CHEMBL5418625,CNC(=O)Oc1ccc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2c1,5.98,6.01,7.28,3,-0.02999999999999936,-1.2999999999999998,-1.2999999999999998,non-selective
CHEMBL5419083,O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,,,6.53,1,,,,unknown
CHEMBL5419312,O=C1N/C(=N\c2c(Cl)ccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,5.82,1,,,,unknown
CHEMBL5419547,CN(C)c1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.09,1,,,,unknown
CHEMBL5419594,NC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,8.05,1,,,,unknown
CHEMBL5419748,N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(Nc2cccc(C(=O)C3CC3)c2)n1,5.76,6.54,8.15,3,-0.7800000000000002,-2.3900000000000006,-2.3900000000000006,non-selective
CHEMBL5420339,NC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.79,1,,,,unknown
CHEMBL5420481,N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCCCC2)n1,,,5.0,1,,,,unknown
CHEMBL5420689,O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc(I)cc21,,,7.2,1,,,,unknown
CHEMBL5421436,O=C1N/C(=N\c2cccc(F)c2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,6.28,1,,,,unknown
CHEMBL5422182,CN(C)CC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.28,1,,,,unknown
CHEMBL5422393,N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCOCC2)n1,,,6.785,1,,,,unknown
CHEMBL5422757,CN(C)CCC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.28,1,,,,unknown
CHEMBL5422901,NC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.99,1,,,,unknown
CHEMBL5423129,O=C1N/C(=N\c2c(F)cccc2F)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,,,6.89,1,,,,unknown
CHEMBL5423272,CNC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,6.16,1,,,,unknown
CHEMBL5423313,CNC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.03,1,,,,unknown
CHEMBL5423620,CNC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,7.84,8.12,9.25,3,-0.27999999999999936,-1.4100000000000001,-1.4100000000000001,pan-JNK
CHEMBL5423677,NC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.81,1,,,,unknown
CHEMBL5423687,O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cccc(C(F)(F)F)c2)CC1,5.11,,6.03,2,,-0.9199999999999999,-0.9199999999999999,non-selective
CHEMBL5423835,COc1ccccc1/N=C1\NC(=O)/C(=C2/C(=O)Nc3ccc(F)cc32)S1,,,7.04,1,,,,unknown
CHEMBL5424108,NC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.06,1,,,,unknown
CHEMBL5424892,CNC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,8.32,1,,,,unknown
CHEMBL5424946,CNC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,7.12,7.79,8.97,3,-0.6699999999999999,-1.8500000000000005,-1.8500000000000005,pan-JNK
CHEMBL5425080,C[C@@H](O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3ccccc3c2)n1,,,5.3,1,,,,unknown
