pair,ligand_id,molecule_chembl_id,activity_source_kind,activity_source_file,activity_status,activity_eligible,analysis_set,complete_case,construction_class,primary_class_theta6,recomputed_theta6,class_match,pA,pB,historical_pA,historical_pB,n_act_A,n_act_B,in_primary
JAK1/TYK2,J1TYK2_006,CHEMBL3752910,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.29,4.44,8.29,4.44,,,1
JAK1/TYK2,J1TYK2_007,CHEMBL4276860,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.02,5.5,7.02,5.5,,,1
JAK1/TYK2,J1TYK2_008,CHEMBL4286963,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.04,5.47,7.04,5.47,,,1
JAK1/TYK2,J1TYK2_009,CHEMBL5556990,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.94,5.38,7.94,5.38,,,1
JAK1/TYK2,J1TYK2_010,CHEMBL5754673,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.38,5.38,7.38,5.38,,,1
JAK1/TYK2,J1TYK2_011,CHEMBL5758787,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.92,5.29,7.92,5.29,,,1
JAK1/TYK2,J1TYK2_012,CHEMBL5764984,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.38,5.43,7.38,5.43,,,1
JAK1/TYK2,J1TYK2_013,CHEMBL5767696,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.11,5.26,7.11,5.26,,,1
JAK1/TYK2,J1TYK2_014,CHEMBL5779019,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.52,5.24,6.52,5.24,,,1
JAK1/TYK2,J1TYK2_015,CHEMBL5789204,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.38,5.21,7.38,5.21,,,1
JAK1/TYK2,J1TYK2_016,CHEMBL5790283,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.21,5.32,7.21,5.32,,,1
JAK1/TYK2,J1TYK2_017,CHEMBL5821303,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.02,5.07,7.02,5.07,,,1
JAK1/TYK2,J1TYK2_018,CHEMBL5821443,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.38,5.43,7.38,5.43,,,1
JAK1/TYK2,J1TYK2_019,CHEMBL5878280,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.04,5.27,7.04,5.27,,,1
JAK1/TYK2,J1TYK2_020,CHEMBL5898638,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.03,5.15,7.03,5.15,,,1
JAK1/TYK2,J1TYK2_021,CHEMBL5913000,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.25,5.38,7.25,5.38,,,1
JAK1/TYK2,J1TYK2_022,CHEMBL5932349,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.7,5.44,7.7,5.44,,,1
JAK1/TYK2,J1TYK2_023,CHEMBL5937222,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.69,5.37,6.69,5.37,,,1
JAK1/TYK2,J1TYK2_024,CHEMBL5943119,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.3,5.25,7.3,5.25,,,1
JAK1/TYK2,J1TYK2_025,CHEMBL5950866,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.15,5.09,8.15,5.09,,,1
JAK1/TYK2,J1TYK2_026,CHEMBL5971061,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.07,5.44,7.07,5.44,,,1
JAK1/TYK2,J1TYK2_027,CHEMBL5973654,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.25,5.32,7.25,5.32,,,1
JAK1/TYK2,J1TYK2_028,CHEMBL5976567,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.59,5.0,7.59,5.0,,,1
JAK1/TYK2,J1TYK2_029,CHEMBL5984591,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.66,5.45,7.66,5.45,,,1
JAK1/TYK2,J1TYK2_030,CHEMBL6011213,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.17,5.2,7.17,5.2,,,1
JAK1/TYK2,J1TYK2_031,CHEMBL6055152,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.16,5.22,7.16,5.22,,,1
JAK1/TYK2,J1TYK2_032,CHEMBL6060475,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.26,5.06,7.26,5.06,,,1
JAK1/TYK2,J1TYK2_033,CHEMBL2035043,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.32,6.82,5.32,6.82,,,1
JAK1/TYK2,J1TYK2_034,CHEMBL2181323,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.44,6.72,5.44,6.72,,,1
JAK1/TYK2,J1TYK2_035,CHEMBL482967,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.27,7.1,5.27,7.1,,,1
JAK1/TYK2,J1TYK2_036,CHEMBL5394367,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.47,8.4,5.47,8.4,,,1
JAK1/TYK2,J1TYK2_037,CHEMBL5401070,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.26,8.3,5.26,8.3,,,1
JAK1/TYK2,J1TYK2_038,CHEMBL5403272,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.75,8.05,4.75,8.05,,,1
JAK1/TYK2,J1TYK2_039,CHEMBL5419439,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.44,7.15,5.44,7.15,,,1
JAK1/TYK2,J1TYK2_040,CHEMBL572878,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.23,6.7,5.23,6.7,,,1
JAK1/TYK2,J1TYK2_041,CHEMBL5745046,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.06,6.63,5.06,6.63,,,1
JAK1/TYK2,J1TYK2_042,CHEMBL5753698,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.39,7.38,5.39,7.38,,,1
JAK1/TYK2,J1TYK2_043,CHEMBL5765175,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,1
JAK1/TYK2,J1TYK2_044,CHEMBL5792195,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,1
JAK1/TYK2,J1TYK2_045,CHEMBL5805758,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.01,6.54,5.01,6.54,,,1
JAK1/TYK2,J1TYK2_046,CHEMBL5807692,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.16,7.15,5.16,7.15,,,1
JAK1/TYK2,J1TYK2_047,CHEMBL5839380,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.07,7.09,5.07,7.09,,,1
JAK1/TYK2,J1TYK2_048,CHEMBL5842551,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.48,6.76,5.48,6.76,,,1
JAK1/TYK2,J1TYK2_049,CHEMBL5846204,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,1
JAK1/TYK2,J1TYK2_050,CHEMBL5906308,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.25,6.75,5.25,6.75,,,1
JAK1/TYK2,J1TYK2_051,CHEMBL5921362,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,1
JAK1/TYK2,J1TYK2_052,CHEMBL5928297,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.2,6.71,5.2,6.71,,,1
JAK1/TYK2,J1TYK2_053,CHEMBL5932251,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.06,7.28,5.06,7.28,,,1
JAK1/TYK2,J1TYK2_054,CHEMBL5939221,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,1
JAK1/TYK2,J1TYK2_055,CHEMBL5951989,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,1
JAK1/TYK2,J1TYK2_056,CHEMBL5966507,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.2,7.11,5.2,7.11,,,1
JAK1/TYK2,J1TYK2_057,CHEMBL5988129,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.23,6.62,5.23,6.62,,,1
JAK1/TYK2,J1TYK2_058,CHEMBL5997386,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.4,6.95,5.4,6.95,,,1
JAK1/TYK2,J1TYK2_059,CHEMBL5999588,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.43,6.78,5.43,6.78,,,1
JAK1/TYK2,J1TYK2_060,CHEMBL6011153,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.3,7.12,5.3,7.12,,,1
JAK1/TYK2,J1TYK2_061,CHEMBL6025350,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.19,6.51,5.19,6.51,,,1
JAK1/TYK2,J1TYK2_062,CHEMBL6039711,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,1
JAK1/TYK2,J1TYK2_063,CHEMBL6062880,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.17,6.77,5.17,6.77,,,1
JAK1/TYK2,J1TYK2_064,CHEMBL6063674,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.18,6.63,5.18,6.63,,,1
JAK1/TYK2,J1TYK2_065,CHEMBL2035055,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,6.7,7.39,6.7,7.39,,,1
JAK1/TYK2,J1TYK2_066,CHEMBL2152305,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.62,7.07,8.62,7.07,,,1
JAK1/TYK2,J1TYK2_067,CHEMBL2392480,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.23,7.1,8.23,7.1,,,1
JAK1/TYK2,J1TYK2_068,CHEMBL3670391,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.82,7.36,7.82,7.36,,,1
JAK1/TYK2,J1TYK2_069,CHEMBL3899650,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.37,6.92,8.37,6.92,,,1
JAK1/TYK2,J1TYK2_070,CHEMBL3924902,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.96,6.7,7.96,6.7,,,1
JAK1/TYK2,J1TYK2_071,CHEMBL3963443,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.72,7.0,8.72,7.0,,,1
JAK1/TYK2,J1TYK2_072,CHEMBL3977718,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,9.0,8.15,9.0,8.15,,,1
JAK1/TYK2,J1TYK2_073,CHEMBL3983344,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.0,6.54,8.0,6.54,,,1
JAK1/TYK2,J1TYK2_074,CHEMBL3983594,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.72,7.35,8.72,7.35,,,1
JAK1/TYK2,J1TYK2_075,CHEMBL4071255,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,9.3,7.68,9.3,7.68,,,1
JAK1/TYK2,J1TYK2_076,CHEMBL4079880,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.44,7.34,8.44,7.34,,,1
JAK1/TYK2,J1TYK2_077,CHEMBL4096219,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.77,7.26,8.77,7.26,,,1
JAK1/TYK2,J1TYK2_078,CHEMBL5420971,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,6.92,6.77,6.92,6.77,,,1
JAK1/TYK2,J1TYK2_079,CHEMBL5781983,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.17,6.92,8.17,6.92,,,1
JAK1/TYK2,J1TYK2_080,CHEMBL5787385,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,6.78,6.96,6.78,6.96,,,1
JAK1/TYK2,J1TYK2_081,CHEMBL5793238,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,10.0,8.14,10.0,8.14,,,1
JAK1/TYK2,J1TYK2_082,CHEMBL5810580,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.91,9.04,8.91,9.04,,,1
JAK1/TYK2,J1TYK2_083,CHEMBL5827085,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.26,7.26,7.26,7.26,,,1
JAK1/TYK2,J1TYK2_084,CHEMBL5836949,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,10.0,9.15,10.0,9.15,,,1
JAK1/TYK2,J1TYK2_085,CHEMBL5838804,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,9.26,7.3,9.26,7.3,,,1
JAK1/TYK2,J1TYK2_086,CHEMBL5855780,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.06,6.64,8.06,6.64,,,1
JAK1/TYK2,J1TYK2_087,CHEMBL5868274,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,9.26,7.3,9.26,7.3,,,1
JAK1/TYK2,J1TYK2_088,CHEMBL5868716,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.26,7.26,7.26,7.26,,,1
JAK1/TYK2,J1TYK2_089,CHEMBL5885020,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,10.07,8.6,10.07,8.6,,,1
JAK1/TYK2,J1TYK2_090,CHEMBL5920242,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.49,6.89,8.49,6.89,,,1
JAK1/TYK2,J1TYK2_091,CHEMBL5976802,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,6.66,7.22,6.66,7.22,,,1
JAK1/TYK2,J1TYK2_092,CHEMBL6008077,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,0,dual,dual,dual,1,8.39,6.51,8.39,6.51,,,0
JAK1/TYK2,J1TYK2_093,CHEMBL6019950,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,9.26,9.26,9.26,9.26,,,1
JAK1/TYK2,J1TYK2_094,CHEMBL6042110,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,9.26,7.3,9.26,7.3,,,1
JAK1/TYK2,J1TYK2_095,CHEMBL6060767,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,9.26,7.3,9.26,7.3,,,1
JAK1/TYK2,J1TYK2_096,CHEMBL6134556,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.34,7.28,7.34,7.28,,,1
JAK1/TYK2,J1TYK2_097,CHEMBL1089814,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.33,5.03,5.33,5.03,,,1
JAK1/TYK2,J1TYK2_098,CHEMBL3622822,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.21,5.19,5.21,5.19,,,1
JAK1/TYK2,J1TYK2_099,CHEMBL3622827,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.37,5.48,5.37,5.48,,,1
JAK1/TYK2,J1TYK2_100,CHEMBL3622829,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,4.74,5.12,4.74,5.12,,,1
JAK1/TYK2,J1TYK2_101,CHEMBL3622831,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.43,5.46,5.43,5.46,,,1
JAK1/TYK2,J1TYK2_102,CHEMBL3622833,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.03,5.5,5.03,5.5,,,1
JAK1/TYK2,J1TYK2_103,CHEMBL3814099,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.28,4.51,5.28,4.51,,,1
JAK1/TYK2,J1TYK2_104,CHEMBL3814951,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.16,4.38,5.16,4.38,,,1
JAK1/TYK2,J1TYK2_105,CHEMBL3884319,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.0,5.0,5.0,5.0,,,1
JAK1/TYK2,J1TYK2_106,CHEMBL4277379,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.48,5.32,5.48,5.32,,,1
JAK1/TYK2,J1TYK2_107,CHEMBL5394153,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,4.3,4.3,4.3,4.3,,,1
JAK1/TYK2,J1TYK2_108,CHEMBL5431291,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,4.3,4.3,4.3,4.3,,,1
JAK1/TYK2,J1TYK2_109,CHEMBL5742734,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.26,5.26,5.26,5.26,,,1
JAK1/TYK2,J1TYK2_110,CHEMBL5809950,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_TYK2_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.26,5.26,5.26,5.26,,,1
PIK3CA/mTOR,HOPM_001,CHEMBL3643261,,,panel_default,1,holdout,1,dual,,missing_arm,1,,,,,,,0
PIK3CA/mTOR,HOPM_002,CHEMBL1081312,,,panel_default,1,holdout,1,dual,,missing_arm,1,,,,,,,0
PIK3CA/mTOR,HOPM_003,CHEMBL3645817,,,panel_default,1,holdout,1,dual,,missing_arm,1,,,,,,,0
PIK3CA/mTOR,HOPM_004,CHEMBL3670209,,,panel_default,1,holdout,1,dual,,missing_arm,1,,,,,,,0
PIK3CA/mTOR,HOPM_005,CHEMBL3681141,,,panel_default,1,holdout,1,dual,,missing_arm,1,,,,,,,0
