molecule_chembl_id,class,pchembl_PIK3CA,pchembl_MTOR,min_pchembl,delta_abs,theta
CHEMBL595507,dual,7.40,6.82,6.82,0.58,6.0
CHEMBL1094016,dual,6.81,7.77,6.81,0.96,6.0
CHEMBL1242376,dual,6.85,6.81,6.81,0.04,6.0
CHEMBL2206908,dual,8.40,6.81,6.81,1.59,6.0
CHEMBL3639448,dual,6.81,7.77,6.81,0.96,6.0
CHEMBL3643207,dual,6.81,8.10,6.81,1.29,6.0
CHEMBL3643226,dual,6.81,8.42,6.81,1.61,6.0
CHEMBL3645792,dual,6.81,8.74,6.81,1.93,6.0
CHEMBL3645837,dual,6.81,8.65,6.81,1.84,6.0
CHEMBL3645839,dual,6.81,8.60,6.81,1.79,6.0
CHEMBL3649441,dual,7.55,6.81,6.81,0.74,6.0
CHEMBL3940070,dual,6.81,7.18,6.81,0.37,6.0
CHEMBL4279898,dual,7.62,6.81,6.81,0.81,6.0
CHEMBL3112724,dual,8.22,6.80,6.80,1.42,6.0
CHEMBL3618243,dual,8.21,6.80,6.80,1.41,6.0
CHEMBL3643133,dual,6.80,8.10,6.80,1.30,6.0
CHEMBL3643182,dual,6.80,7.96,6.80,1.16,6.0
CHEMBL3643241,dual,6.80,8.05,6.80,1.25,6.0
CHEMBL3645804,dual,6.80,7.92,6.80,1.12,6.0
CHEMBL3645808,dual,6.80,7.77,6.80,0.97,6.0
CHEMBL3645840,dual,6.80,7.68,6.80,0.88,6.0
CHEMBL3645895,dual,6.80,8.03,6.80,1.23,6.0
CHEMBL3645965,dual,6.80,9.24,6.80,2.44,6.0
CHEMBL3649439,dual,7.68,6.80,6.80,0.88,6.0
CHEMBL3670163,dual,6.80,7.34,6.80,0.54,6.0
CHEMBL3670244,dual,6.96,6.80,6.80,0.16,6.0
CHEMBL5181030,dual,6.98,6.80,6.80,0.18,6.0
CHEMBL590620,dual,7.80,6.80,6.80,1.00,6.0
CHEMBL604988,dual,7.38,6.80,6.80,0.58,6.0
CHEMBL1242114,dual,6.79,8.52,6.79,1.73,6.0
CHEMBL1668274,dual,7.92,6.79,6.79,1.13,6.0
CHEMBL2206921,dual,8.70,6.79,6.79,1.91,6.0
CHEMBL3639447,dual,6.79,7.76,6.79,0.97,6.0
CHEMBL3640950,dual,7.19,6.79,6.79,0.40,6.0
CHEMBL3640987,dual,6.79,8.52,6.79,1.73,6.0
CHEMBL3641003,dual,6.79,9.00,6.79,2.21,6.0
CHEMBL3643155,dual,6.79,8.11,6.79,1.32,6.0
CHEMBL3643210,dual,6.79,7.75,6.79,0.96,6.0
CHEMBL3645776,dual,6.79,8.85,6.79,2.06,6.0
CHEMBL3645802,dual,6.79,7.54,6.79,0.75,6.0
CHEMBL3645813,dual,6.79,8.50,6.79,1.71,6.0
CHEMBL3645846,dual,6.79,8.07,6.79,1.28,6.0
CHEMBL3645859,dual,6.79,8.71,6.79,1.92,6.0
CHEMBL3645891,dual,6.79,8.49,6.79,1.70,6.0
CHEMBL3646567,dual,6.99,6.79,6.79,0.20,6.0
CHEMBL4291635,dual,7.31,6.79,6.79,0.52,6.0
CHEMBL5573450,dual,6.79,8.68,6.79,1.89,6.0
CHEMBL3643245,dual,6.78,8.14,6.78,1.36,6.0
CHEMBL3645847,dual,6.78,7.73,6.78,0.95,6.0
CHEMBL3648886,dual,6.78,9.35,6.78,2.57,6.0
CHEMBL3670159,dual,6.78,7.80,6.78,1.02,6.0
CHEMBL3670206,dual,7.00,6.78,6.78,0.22,6.0
CHEMBL4297181,dual,8.22,6.78,6.78,1.44,6.0
CHEMBL3109143,dual,6.77,7.44,6.77,0.67,6.0
CHEMBL3334621,dual,6.77,9.22,6.77,2.45,6.0
CHEMBL3643087,dual,6.77,9.00,6.77,2.23,6.0
CHEMBL3645818,dual,6.77,8.53,6.77,1.76,6.0
CHEMBL3645959,dual,6.77,8.81,6.77,2.04,6.0
CHEMBL3667433,dual,6.77,6.87,6.77,0.10,6.0
CHEMBL5437417,dual,6.77,6.99,6.77,0.22,6.0
CHEMBL593063,dual,7.18,6.77,6.77,0.41,6.0
CHEMBL1090383,dual,6.76,8.56,6.76,1.80,6.0
CHEMBL2172632,dual,6.76,7.62,6.76,0.86,6.0
CHEMBL3112707,dual,6.76,7.11,6.76,0.35,6.0
CHEMBL3112728,dual,8.22,6.76,6.76,1.46,6.0
CHEMBL3112734,dual,6.76,7.18,6.76,0.42,6.0
CHEMBL3645773,dual,6.76,7.89,6.76,1.13,6.0
CHEMBL3645862,dual,6.76,7.70,6.76,0.94,6.0
CHEMBL3645901,dual,6.76,8.05,6.76,1.29,6.0
CHEMBL3645910,dual,6.76,10.15,6.76,3.39,6.0
CHEMBL3645948,dual,6.76,8.42,6.76,1.66,6.0
CHEMBL3648889,dual,6.76,8.99,6.76,2.23,6.0
CHEMBL3670170,dual,6.76,7.43,6.76,0.67,6.0
CHEMBL3670174,dual,6.76,7.64,6.76,0.88,6.0
CHEMBL4868512,dual,7.72,6.76,6.76,0.96,6.0
CHEMBL576091,dual,6.76,9.70,6.76,2.94,6.0
CHEMBL2172490,dual,6.75,8.52,6.75,1.77,6.0
CHEMBL3327008,dual,7.17,6.75,6.75,0.42,6.0
CHEMBL3640992,dual,6.75,8.15,6.75,1.40,6.0
CHEMBL3641015,dual,6.75,8.70,6.75,1.95,6.0
CHEMBL3643153,dual,6.75,7.70,6.75,0.95,6.0
CHEMBL3643920,dual,8.10,6.75,6.75,1.35,6.0
CHEMBL3645769,dual,6.75,8.46,6.75,1.71,6.0
CHEMBL3645838,dual,6.75,8.83,6.75,2.08,6.0
CHEMBL3645880,dual,6.75,8.54,6.75,1.79,6.0
CHEMBL3645907,dual,6.75,8.91,6.75,2.16,6.0
CHEMBL5277445,dual,6.75,7.91,6.75,1.16,6.0
CHEMBL594244,dual,6.75,9.00,6.75,2.25,6.0
CHEMBL3640968,dual,6.74,7.50,6.74,0.76,6.0
CHEMBL3641007,dual,6.74,8.52,6.74,1.78,6.0
CHEMBL3643137,dual,6.74,7.58,6.74,0.84,6.0
CHEMBL3645950,dual,6.74,8.07,6.74,1.33,6.0
CHEMBL3670205,dual,6.74,6.91,6.74,0.17,6.0
CHEMBL4565988,dual,8.10,6.74,6.74,1.36,6.0
CHEMBL1242377,dual,6.73,7.43,6.73,0.70,6.0
CHEMBL3622533,dual,8.10,6.73,6.73,1.37,6.0
CHEMBL3640969,dual,6.73,6.96,6.73,0.23,6.0
CHEMBL3641019,dual,6.73,8.70,6.73,1.97,6.0
CHEMBL3643120,dual,6.73,7.92,6.73,1.19,6.0
CHEMBL3645861,dual,6.73,8.80,6.73,2.07,6.0
CHEMBL3645903,dual,6.73,7.87,6.73,1.14,6.0
CHEMBL3645964,dual,6.73,9.25,6.73,2.52,6.0
CHEMBL3646445,dual,7.64,6.73,6.73,0.91,6.0
CHEMBL3670260,dual,6.73,6.90,6.73,0.17,6.0
CHEMBL4211915,dual,7.82,6.73,6.73,1.09,6.0
CHEMBL1088834,dual,6.75,6.72,6.72,0.03,6.0
CHEMBL1095932,dual,6.72,9.70,6.72,2.98,6.0
CHEMBL1242202,dual,6.72,6.77,6.72,0.05,6.0
CHEMBL1762775,dual,6.72,6.75,6.72,0.03,6.0
CHEMBL2057730,dual,7.11,6.72,6.72,0.39,6.0
CHEMBL2418353,dual,6.72,8.05,6.72,1.33,6.0
CHEMBL3349370,dual,7.41,6.72,6.72,0.69,6.0
CHEMBL3640939,dual,6.72,7.70,6.72,0.98,6.0
CHEMBL3640991,dual,6.72,8.30,6.72,1.58,6.0
CHEMBL3643220,dual,6.72,9.03,6.72,2.31,6.0
CHEMBL3645777,dual,6.72,7.96,6.72,1.24,6.0
CHEMBL3670151,dual,6.72,7.80,6.72,1.08,6.0
CHEMBL3984782,dual,6.74,6.72,6.72,0.02,6.0
CHEMBL4515766,dual,8.70,6.72,6.72,1.98,6.0
CHEMBL5191753,dual,6.83,6.72,6.72,0.11,6.0
CHEMBL5661831,dual,6.72,7.96,6.72,1.24,6.0
CHEMBL273832,dual,8.57,6.71,6.71,1.86,6.0
CHEMBL3640970,dual,6.71,8.40,6.71,1.69,6.0
CHEMBL3645803,dual,6.71,7.62,6.71,0.91,6.0
CHEMBL3645898,dual,6.71,7.84,6.71,1.13,6.0
CHEMBL3645973,dual,6.71,9.35,6.71,2.64,6.0
CHEMBL3670181,dual,6.71,7.51,6.71,0.80,6.0
CHEMBL4876895,dual,9.37,6.71,6.71,2.66,6.0
CHEMBL5209219,dual,6.71,6.80,6.71,0.09,6.0
CHEMBL572932,dual,6.71,9.00,6.71,2.29,6.0
CHEMBL577966,dual,6.71,9.15,6.71,2.44,6.0
CHEMBL1760158,dual,6.70,7.57,6.70,0.87,6.0
CHEMBL2165052,dual,7.92,6.70,6.70,1.22,6.0
CHEMBL2206913,dual,7.70,6.70,6.70,1.00,6.0
CHEMBL3586383,dual,6.70,8.40,6.70,1.70,6.0
CHEMBL3618233,dual,7.85,6.70,6.70,1.15,6.0
CHEMBL3643074,dual,6.70,8.70,6.70,2.00,6.0
CHEMBL3643106,dual,6.70,8.00,6.70,1.30,6.0
CHEMBL3643127,dual,6.70,8.22,6.70,1.52,6.0
CHEMBL3643222,dual,6.70,9.40,6.70,2.70,6.0
CHEMBL3645774,dual,6.70,7.98,6.70,1.28,6.0
CHEMBL3645814,dual,6.70,9.00,6.70,2.30,6.0
CHEMBL3645857,dual,6.70,8.46,6.70,1.76,6.0
CHEMBL3645956,dual,6.70,8.82,6.70,2.12,6.0
CHEMBL3646582,dual,7.62,6.70,6.70,0.92,6.0
CHEMBL3670142,dual,6.70,7.08,6.70,0.38,6.0
CHEMBL3670180,dual,6.70,8.05,6.70,1.35,6.0
CHEMBL4281223,dual,7.00,6.70,6.70,0.30,6.0
CHEMBL589858,dual,6.70,8.70,6.70,2.00,6.0
CHEMBL593064,dual,7.43,6.70,6.70,0.73,6.0
CHEMBL1088833,dual,7.10,6.69,6.69,0.41,6.0
CHEMBL3618245,dual,8.35,6.69,6.69,1.66,6.0
CHEMBL3640985,dual,6.69,8.40,6.69,1.71,6.0
CHEMBL3643072,dual,6.69,8.52,6.69,1.83,6.0
CHEMBL3643172,dual,6.69,8.52,6.69,1.83,6.0
CHEMBL3643242,dual,6.69,7.05,6.69,0.36,6.0
CHEMBL3645934,dual,6.69,8.68,6.69,1.99,6.0
CHEMBL3645936,dual,6.69,8.79,6.69,2.10,6.0
CHEMBL3648887,dual,6.69,8.47,6.69,1.78,6.0
CHEMBL3641024,dual,6.68,8.70,6.68,2.02,6.0
CHEMBL3643158,dual,6.68,8.02,6.68,1.34,6.0
CHEMBL3645930,dual,6.68,8.79,6.68,2.11,6.0
CHEMBL3645963,dual,6.68,9.68,6.68,3.00,6.0
CHEMBL562439,dual,6.68,8.96,6.68,2.28,6.0
CHEMBL564099,dual,6.68,7.66,6.68,0.98,6.0
CHEMBL576507,dual,6.68,8.77,6.68,2.09,6.0
CHEMBL1090131,dual,7.44,6.67,6.67,0.77,6.0
CHEMBL3640983,dual,6.67,8.70,6.67,2.03,6.0
CHEMBL3640990,dual,6.67,8.52,6.67,1.85,6.0
CHEMBL3643063,dual,6.67,8.52,6.67,1.85,6.0
CHEMBL3643213,dual,6.67,7.62,6.67,0.95,6.0
CHEMBL3645826,dual,6.67,9.05,6.67,2.38,6.0
CHEMBL3645893,dual,6.67,8.66,6.67,1.99,6.0
CHEMBL3645958,dual,6.67,8.90,6.67,2.23,6.0
CHEMBL3670253,dual,6.67,7.26,6.67,0.59,6.0
CHEMBL4868231,dual,9.29,6.67,6.67,2.62,6.0
CHEMBL584362,dual,7.44,6.67,6.67,0.77,6.0
CHEMBL1092814,dual,6.66,7.72,6.66,1.06,6.0
CHEMBL3577921,dual,8.68,6.66,6.66,2.02,6.0
CHEMBL3643068,dual,6.66,8.70,6.66,2.04,6.0
CHEMBL3643091,dual,6.66,8.40,6.66,1.74,6.0
CHEMBL3645957,dual,6.66,8.57,6.66,1.91,6.0
CHEMBL3798574,dual,6.66,9.20,6.66,2.54,6.0
CHEMBL600367,dual,6.66,9.92,6.66,3.26,6.0
CHEMBL6190734,dual,7.07,6.66,6.66,0.41,6.0
CHEMBL1091159,dual,6.65,7.52,6.65,0.87,6.0
CHEMBL1092394,dual,6.65,9.05,6.65,2.40,6.0
CHEMBL3640944,dual,6.65,7.72,6.65,1.07,6.0
CHEMBL3640962,dual,6.65,7.05,6.65,0.40,6.0
CHEMBL3640971,dual,6.65,7.51,6.65,0.86,6.0
CHEMBL3640980,dual,6.65,8.10,6.65,1.45,6.0
CHEMBL3643208,dual,6.65,7.77,6.65,1.12,6.0
CHEMBL3645897,dual,6.65,7.85,6.65,1.20,6.0
CHEMBL4280614,dual,7.31,6.65,6.65,0.66,6.0
CHEMBL4861201,dual,7.70,6.65,6.65,1.05,6.0
CHEMBL562365,dual,6.65,8.68,6.65,2.03,6.0
CHEMBL1097261,dual,6.64,7.57,6.64,0.93,6.0
CHEMBL1241580,dual,6.75,6.64,6.64,0.11,6.0
CHEMBL1760157,dual,6.64,7.55,6.64,0.91,6.0
CHEMBL1822059,dual,7.64,6.64,6.64,1.00,6.0
CHEMBL3643129,dual,6.64,8.15,6.64,1.51,6.0
CHEMBL3643141,dual,6.64,8.30,6.64,1.66,6.0
CHEMBL3643188,dual,6.64,8.70,6.64,2.06,6.0
CHEMBL3670273,dual,6.64,7.31,6.64,0.67,6.0
CHEMBL567172,dual,6.64,9.70,6.64,3.06,6.0
CHEMBL5990575,dual,8.22,6.64,6.64,1.58,6.0
CHEMBL606621,dual,6.64,9.52,6.64,2.88,6.0
CHEMBL1090434,dual,6.63,7.43,6.63,0.80,6.0
CHEMBL1097893,dual,6.63,8.85,6.63,2.22,6.0
CHEMBL1928561,dual,9.10,6.63,6.63,2.47,6.0
CHEMBL3640941,dual,6.63,7.75,6.63,1.12,6.0
CHEMBL3643073,dual,6.63,8.70,6.63,2.07,6.0
CHEMBL3643095,dual,6.63,8.15,6.63,1.52,6.0
CHEMBL3643235,dual,6.63,7.95,6.63,1.32,6.0
CHEMBL3643267,dual,6.63,8.75,6.63,2.12,6.0
CHEMBL3643269,dual,6.63,8.47,6.63,1.84,6.0
CHEMBL3645780,dual,6.63,7.94,6.63,1.31,6.0
CHEMBL3645868,dual,6.63,8.28,6.63,1.65,6.0
CHEMBL4741382,dual,6.63,7.92,6.63,1.29,6.0
CHEMBL5574430,dual,6.63,7.32,6.63,0.69,6.0
CHEMBL565808,dual,6.63,8.57,6.63,1.94,6.0
CHEMBL604123,dual,6.63,9.92,6.63,3.29,6.0
CHEMBL2058163,dual,9.40,6.62,6.62,2.78,6.0
CHEMBL2172484,dual,6.62,8.40,6.62,1.78,6.0
CHEMBL3357869,dual,8.40,6.62,6.62,1.78,6.0
CHEMBL3643215,dual,6.62,8.66,6.62,2.04,6.0
CHEMBL3645806,dual,6.62,7.56,6.62,0.94,6.0
CHEMBL3645939,dual,6.62,7.98,6.62,1.36,6.0
CHEMBL3645975,dual,6.62,9.25,6.62,2.63,6.0
CHEMBL3646580,dual,7.35,6.62,6.62,0.73,6.0
CHEMBL3648869,dual,6.62,8.35,6.62,1.73,6.0
CHEMBL3670239,dual,7.33,6.62,6.62,0.71,6.0
CHEMBL3938266,dual,6.73,6.62,6.62,0.11,6.0
CHEMBL578453,dual,6.62,6.84,6.62,0.22,6.0
CHEMBL1241949,dual,6.61,7.48,6.61,0.87,6.0
CHEMBL3327009,dual,7.63,6.61,6.61,1.02,6.0
CHEMBL3641016,dual,6.61,9.08,6.61,2.47,6.0
CHEMBL3643076,dual,6.61,8.70,6.61,2.09,6.0
CHEMBL3643253,dual,6.61,7.71,6.61,1.10,6.0
CHEMBL3643940,dual,7.64,6.61,6.61,1.03,6.0
CHEMBL3645854,dual,6.61,8.61,6.61,2.00,6.0
CHEMBL3646449,dual,8.70,6.61,6.61,2.09,6.0
CHEMBL3670145,dual,6.61,7.14,6.61,0.53,6.0
CHEMBL4280989,dual,7.24,6.61,6.61,0.63,6.0
CHEMBL5198698,dual,7.05,6.61,6.61,0.44,6.0
CHEMBL596790,dual,6.61,8.00,6.61,1.39,6.0
CHEMBL601864,dual,6.61,8.87,6.61,2.26,6.0
CHEMBL603212,dual,6.61,7.24,6.61,0.63,6.0
CHEMBL1090709,dual,6.60,8.12,6.60,1.52,6.0
CHEMBL1091596,dual,6.60,9.74,6.60,3.14,6.0
CHEMBL271780,dual,7.42,6.60,6.60,0.82,6.0
CHEMBL3641022,dual,6.60,8.52,6.60,1.92,6.0
CHEMBL3643113,dual,6.60,8.30,6.60,1.70,6.0
CHEMBL3643249,dual,6.60,7.30,6.60,0.70,6.0
CHEMBL3645789,dual,6.60,7.82,6.60,1.22,6.0
CHEMBL3645940,dual,6.60,7.82,6.60,1.22,6.0
CHEMBL3646584,dual,8.40,6.60,6.60,1.80,6.0
CHEMBL3649477,dual,7.51,6.60,6.60,0.91,6.0
CHEMBL4744965,dual,7.26,6.60,6.60,0.66,6.0
CHEMBL4870336,dual,7.63,6.60,6.60,1.03,6.0
CHEMBL4874434,dual,8.42,6.60,6.60,1.82,6.0
CHEMBL5170663,dual,6.60,6.69,6.60,0.09,6.0
CHEMBL592064,dual,7.08,6.60,6.60,0.48,6.0
CHEMBL5921250,dual,8.22,6.60,6.60,1.62,6.0
CHEMBL1098306,dual,6.59,9.10,6.59,2.51,6.0
CHEMBL2172633,dual,6.59,7.46,6.59,0.87,6.0
CHEMBL3640933,dual,6.59,8.22,6.59,1.63,6.0
CHEMBL3645786,dual,6.59,8.02,6.59,1.43,6.0
CHEMBL3649438,dual,7.82,6.59,6.59,1.23,6.0
CHEMBL3670279,dual,6.63,6.59,6.59,0.04,6.0
CHEMBL4112318,dual,8.01,6.59,6.59,1.42,6.0
CHEMBL4246563,dual,6.59,6.64,6.59,0.05,6.0
CHEMBL5572006,dual,6.59,7.28,6.59,0.69,6.0
CHEMBL570870,dual,6.59,9.05,6.59,2.46,6.0
CHEMBL1091882,dual,7.52,6.58,6.58,0.94,6.0
CHEMBL1668264,dual,9.30,6.58,6.58,2.72,6.0
CHEMBL1762789,dual,6.58,6.72,6.58,0.14,6.0
CHEMBL1773576,dual,7.21,6.58,6.58,0.63,6.0
CHEMBL3109133,dual,7.57,6.58,6.58,0.99,6.0
CHEMBL3643101,dual,6.58,8.15,6.58,1.57,6.0
CHEMBL3645815,dual,6.58,8.77,6.58,2.19,6.0
CHEMBL3645906,dual,6.58,9.17,6.58,2.59,6.0
CHEMBL3646608,dual,6.91,6.58,6.58,0.33,6.0
CHEMBL3649471,dual,7.23,6.58,6.58,0.65,6.0
CHEMBL3670232,dual,6.83,6.58,6.58,0.25,6.0
CHEMBL3932908,dual,6.58,7.12,6.58,0.54,6.0
CHEMBL4114155,dual,6.78,6.58,6.58,0.20,6.0
CHEMBL4528622,dual,7.43,6.58,6.58,0.85,6.0
CHEMBL5207019,dual,6.93,6.58,6.58,0.35,6.0
CHEMBL585206,dual,6.58,8.96,6.58,2.38,6.0
CHEMBL1097894,dual,6.57,8.32,6.57,1.75,6.0
CHEMBL1773582,dual,7.42,6.57,6.57,0.85,6.0
CHEMBL2057736,dual,8.35,6.57,6.57,1.78,6.0
CHEMBL2172483,dual,6.57,7.41,6.57,0.84,6.0
CHEMBL3109138,dual,6.57,6.90,6.57,0.33,6.0
CHEMBL3640996,dual,6.57,8.10,6.57,1.53,6.0
CHEMBL3643130,dual,6.57,8.40,6.57,1.83,6.0
CHEMBL3643186,dual,6.57,7.75,6.57,1.18,6.0
CHEMBL3643209,dual,6.57,8.10,6.57,1.53,6.0
CHEMBL3645845,dual,6.57,8.68,6.57,2.11,6.0
CHEMBL3645899,dual,6.57,7.88,6.57,1.31,6.0
CHEMBL3646451,dual,8.05,6.57,6.57,1.48,6.0
CHEMBL3646471,dual,7.92,6.57,6.57,1.35,6.0
CHEMBL3646635,dual,6.57,6.58,6.57,0.01,6.0
CHEMBL4755158,dual,6.57,6.93,6.57,0.36,6.0
CHEMBL567694,dual,6.57,9.05,6.57,2.48,6.0
CHEMBL576143,dual,6.57,8.64,6.57,2.07,6.0
CHEMBL600368,dual,6.57,9.92,6.57,3.35,6.0
CHEMBL600811,dual,6.57,9.13,6.57,2.56,6.0
CHEMBL6022979,dual,6.68,6.57,6.57,0.11,6.0
CHEMBL1090387,dual,6.56,7.15,6.56,0.59,6.0
CHEMBL1242113,dual,6.56,7.70,6.56,1.14,6.0
CHEMBL3601923,dual,8.15,6.56,6.56,1.59,6.0
CHEMBL3643216,dual,6.56,8.65,6.56,2.09,6.0
CHEMBL3643266,dual,6.56,7.91,6.56,1.35,6.0
CHEMBL3645851,dual,6.56,8.51,6.56,1.95,6.0
CHEMBL3645853,dual,6.56,8.05,6.56,1.49,6.0
CHEMBL3645865,dual,6.74,6.56,6.56,0.18,6.0
CHEMBL3681181,dual,8.11,6.56,6.56,1.55,6.0
CHEMBL1242026,dual,6.55,7.48,6.55,0.93,6.0
CHEMBL2322228,dual,7.52,6.55,6.55,0.97,6.0
CHEMBL3643171,dual,6.55,7.51,6.55,0.96,6.0
CHEMBL3643248,dual,6.55,7.68,6.55,1.13,6.0
CHEMBL3645796,dual,6.55,7.96,6.55,1.41,6.0
CHEMBL3645902,dual,6.55,8.56,6.55,2.01,6.0
CHEMBL3648881,dual,6.55,8.36,6.55,1.81,6.0
CHEMBL5396655,dual,6.55,7.32,6.55,0.77,6.0
CHEMBL552532,dual,6.55,8.82,6.55,2.27,6.0
CHEMBL565987,dual,6.55,8.82,6.55,2.27,6.0
CHEMBL1091360,dual,6.54,9.40,6.54,2.86,6.0
CHEMBL1097263,dual,6.54,7.14,6.54,0.60,6.0
CHEMBL1760153,dual,6.54,6.76,6.54,0.22,6.0
CHEMBL1773575,dual,7.12,6.54,6.54,0.58,6.0
CHEMBL1822214,dual,7.12,6.54,6.54,0.58,6.0
CHEMBL2165039,dual,7.21,6.54,6.54,0.67,6.0
CHEMBL3645779,dual,6.54,8.11,6.54,1.57,6.0
CHEMBL3645916,dual,6.54,9.33,6.54,2.79,6.0
CHEMBL3645953,dual,6.54,8.01,6.54,1.47,6.0
CHEMBL3890827,dual,6.54,7.72,6.54,1.18,6.0
CHEMBL3968419,dual,6.61,6.54,6.54,0.07,6.0
CHEMBL4787267,dual,7.54,6.54,6.54,1.00,6.0
CHEMBL595746,dual,7.58,6.54,6.54,1.04,6.0
CHEMBL6161031,dual,6.54,7.22,6.54,0.68,6.0
CHEMBL1091351,dual,6.53,9.27,6.53,2.74,6.0
CHEMBL3643250,dual,6.53,7.48,6.53,0.95,6.0
CHEMBL3645892,dual,6.53,8.36,6.53,1.83,6.0
CHEMBL3645955,dual,6.53,8.26,6.53,1.73,6.0
CHEMBL1928541,dual,9.30,6.52,6.52,2.78,6.0
CHEMBL3643085,dual,6.52,7.55,6.52,1.03,6.0
CHEMBL3643086,dual,6.52,8.30,6.52,1.78,6.0
CHEMBL3800138,dual,6.52,7.60,6.52,1.08,6.0
CHEMBL4291436,dual,6.52,7.28,6.52,0.76,6.0
CHEMBL5273431,dual,6.52,7.93,6.52,1.41,6.0
CHEMBL601876,dual,6.52,8.92,6.52,2.40,6.0
CHEMBL1091694,dual,6.51,6.94,6.51,0.43,6.0
CHEMBL1093068,dual,6.51,7.24,6.51,0.73,6.0
CHEMBL2172640,dual,6.51,8.22,6.51,1.71,6.0
CHEMBL3640961,dual,6.51,7.09,6.51,0.58,6.0
CHEMBL3640967,dual,6.51,7.89,6.51,1.38,6.0
CHEMBL3640988,dual,6.51,8.40,6.51,1.89,6.0
CHEMBL3643181,dual,6.51,8.10,6.51,1.59,6.0
CHEMBL3643279,dual,6.51,8.31,6.51,1.80,6.0
CHEMBL3645855,dual,6.51,8.33,6.51,1.82,6.0
CHEMBL3681163,dual,6.99,6.51,6.51,0.48,6.0
CHEMBL591337,dual,7.19,6.51,6.51,0.68,6.0
CHEMBL1095945,dual,6.50,7.80,6.50,1.30,6.0
CHEMBL1615182,dual,6.50,7.03,6.50,0.53,6.0
CHEMBL3643115,dual,6.50,7.89,6.50,1.39,6.0
CHEMBL3649465,dual,8.22,6.50,6.50,1.72,6.0
CHEMBL3681148,dual,6.50,7.30,6.50,0.80,6.0
CHEMBL3960662,dual,6.50,6.70,6.50,0.20,6.0
CHEMBL4548212,dual,7.50,6.50,6.50,1.00,6.0
CHEMBL574234,dual,6.50,9.22,6.50,2.72,6.0
CHEMBL577743,dual,6.50,9.15,6.50,2.65,6.0
CHEMBL1097895,dual,6.49,8.59,6.49,2.10,6.0
CHEMBL3643081,dual,6.49,7.62,6.49,1.13,6.0
CHEMBL3643118,dual,6.49,7.77,6.49,1.28,6.0
CHEMBL3643128,dual,6.49,7.77,6.49,1.28,6.0
CHEMBL3645858,dual,6.49,9.17,6.49,2.68,6.0
CHEMBL3645889,dual,6.49,8.12,6.49,1.63,6.0
CHEMBL3646581,dual,7.22,6.49,6.49,0.73,6.0
CHEMBL3649463,dual,8.15,6.49,6.49,1.66,6.0
CHEMBL3954517,dual,6.49,6.67,6.49,0.18,6.0
CHEMBL593157,dual,6.49,9.47,6.49,2.98,6.0
CHEMBL605529,dual,6.49,7.70,6.49,1.21,6.0
CHEMBL3643139,dual,6.48,7.68,6.48,1.20,6.0
CHEMBL3643228,dual,6.48,7.68,6.48,1.20,6.0
CHEMBL3645864,dual,6.48,8.54,6.48,2.06,6.0
CHEMBL3645941,dual,6.48,7.88,6.48,1.40,6.0
CHEMBL3648879,dual,6.48,8.15,6.48,1.67,6.0
CHEMBL3670254,dual,6.48,7.17,6.48,0.69,6.0
CHEMBL5435788,dual,7.34,6.48,6.48,0.86,6.0
CHEMBL3109126,dual,7.21,6.47,6.47,0.74,6.0
CHEMBL3643083,dual,6.47,7.48,6.47,1.01,6.0
CHEMBL3643084,dual,6.47,7.89,6.47,1.42,6.0
CHEMBL3643178,dual,6.47,7.55,6.47,1.08,6.0
CHEMBL3645849,dual,6.47,8.33,6.47,1.86,6.0
CHEMBL3645850,dual,6.47,8.29,6.47,1.82,6.0
CHEMBL3649464,dual,8.30,6.47,6.47,1.83,6.0
CHEMBL3667441,dual,7.40,6.47,6.47,0.93,6.0
CHEMBL4760118,dual,7.64,6.47,6.47,1.17,6.0
CHEMBL2206914,dual,8.22,6.46,6.46,1.76,6.0
CHEMBL3577924,dual,8.77,6.46,6.46,2.31,6.0
CHEMBL3643108,dual,6.46,7.80,6.46,1.34,6.0
CHEMBL3643132,dual,6.46,7.89,6.46,1.43,6.0
CHEMBL3643173,dual,6.46,7.82,6.46,1.36,6.0
CHEMBL3643179,dual,6.46,7.89,6.46,1.43,6.0
CHEMBL3643254,dual,6.46,7.49,6.46,1.03,6.0
CHEMBL3645797,dual,6.46,7.14,6.46,0.68,6.0
CHEMBL3645954,dual,6.46,8.42,6.46,1.96,6.0
CHEMBL3646433,dual,7.75,6.46,6.46,1.29,6.0
CHEMBL3646510,dual,6.46,7.30,6.46,0.84,6.0
CHEMBL3670146,dual,6.46,7.03,6.46,0.57,6.0
CHEMBL575976,dual,6.46,9.72,6.46,3.26,6.0
CHEMBL586702,dual,8.30,6.46,6.46,1.84,6.0
CHEMBL596994,dual,6.46,7.95,6.46,1.49,6.0
CHEMBL1092555,dual,7.16,6.45,6.45,0.71,6.0
CHEMBL3643117,dual,6.45,7.62,6.45,1.17,6.0
CHEMBL3643227,dual,6.45,8.99,6.45,2.54,6.0
CHEMBL3643247,dual,6.45,7.47,6.45,1.02,6.0
CHEMBL3643942,dual,7.46,6.45,6.45,1.01,6.0
CHEMBL3645819,dual,6.45,8.26,6.45,1.81,6.0
CHEMBL3645844,dual,6.45,7.64,6.45,1.19,6.0
CHEMBL3645852,dual,6.45,8.27,6.45,1.82,6.0
