repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type,p_active_nlrp3,nlrp3_percentile,nlrp3_pred_active,max_tanimoto_nlrp3_train,scaffold,rank_nlrp3,glide_score_xp,docking_status,pdb_id,nlrp3_glide_score_xp,nlrp3_docking_status,nlrp3_pdb_id,s_u_percentile,s_n_ml_percentile,s_n_dock_percentile,s_n_percentile,pareto_front
REP_08142,CHEMBL5095219,AZD-5122,C[C@@H](Nc1cc(NS(=O)(=O)N2CCC2)nc(SCc2cccc(F)c2F)n1)[C@@H](O)CO,QVKPEMXUBULFBM-RISCZKNCSA-N,475.54,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=S(=O)(Nc1ccnc(SCc2ccccc2)n1)N1CCC1,1060,-7.0828435573367,docked,9DKB,-7.41271372175448,docked,7ALV,29.496898690558236,50.137835975189525,96.0027567195038,96.0027567195038,False
REP_05377,CHEMBL29609,PLECONARIL,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,KQOXLKOJHVFTRN-UHFFFAOYSA-N,381.35,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1cc(CCCOc2ccc(-c3ncon3)cc2)on1,786,-7.08016930341216,docked,9DKB,-4.21161210460377,docked,7ALV,29.427980702963474,50.137835975189525,42.38456237077878,50.137835975189525,False
REP_03638,CHEMBL2105536,SULFACECOLE,CCOCC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,HZSKRKPZUQECIE-UHFFFAOYSA-N,339.37,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=S(=O)(Nc1ccon1)c1ccccc1,1207,-7.07385424802975,docked,9DKB,-6.0031993611278,docked,7ALV,29.35906271536871,24.017918676774638,82.77050310130944,82.77050310130944,False
REP_05541,CHEMBL322832,LEXIPAFANT,CCOC(=O)[C@H](CC(C)C)N(C)S(=O)(=O)c1ccc(Cn2c(C)nc3cnccc32)cc1,AQRXDPFOYJSPMP-QFIPXVFZSA-N,458.58,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5623345,81.46411828344753,True,,c1ccc(Cn2cnc3cnccc32)cc1,1543,-7.07143157426128,docked,9DKB,-4.2041888257677,docked,7ALV,29.29014472777395,2.894555478980014,42.108890420399725,42.108890420399725,False
REP_08201,CHEMBL5314954,ALTEMINOSTAT,CN1CCN(C(=O)N(CCCCCCC(=O)NO)c2ccc(-c3ccc4cnn(C)c4c3)cc2)CC1,YEQGPOVCXMZUBT-UHFFFAOYSA-N,492.62,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1ccc(-c2ccc3cn[nH]c3c2)cc1)N1CCNCC1,1094,-7.06855107915095,docked,9DKB,-4.64174024220777,docked,7ALV,29.221226740179183,50.137835975189525,53.48035837353549,53.48035837353549,False
REP_01814,CHEMBL1473252,SODIUM TANSHINONE IIA SULFONATE,Cc1c(S(=O)(=O)[O-])oc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,UJCACMLMPLLRGW-UHFFFAOYSA-M,373.41,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1C(=O)c2c(ccc3c2CCCC3)-c2occc21,226,-7.06539423512568,docked,9DKB,-5.27132879844295,docked,7ALV,29.15230875258442,91.38525155065473,68.81461061337009,91.38525155065473,False
REP_06649,CHEMBL4650332,ETAVOPIVAT,O=C([C@H](CO)c1ccccc1)N1CC2=C(C1)CN(S(=O)(=O)c1cnc3c(c1)OCCO3)C2,KZFFYEPYCVDOGE-LJQANCHMSA-N,457.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Cc1ccccc1)N1CC2=C(C1)CN(S(=O)(=O)c1cnc3c(c1)OCCO3)C2,546,-7.06353292769713,docked,9DKB,-3.12994547159448,docked,7ALV,29.08339076498966,50.137835975189525,22.2605099931082,50.137835975189525,False
REP_02364,CHEMBL1910936,MK3207,O=C(CN1C(=O)C2(CCCC2)NC[C@H]1c1cc(F)cc(F)c1)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21,AZAANWYREOQRFB-SETSBSEESA-N,557.6,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(CN1C(=O)C2(CCCC2)NCC1c1ccccc1)Nc1ccc2c(c1)CC1(C2)C(=O)Nc2ncccc21,216,-7.06313835255372,docked,9DKB,0.312721982644954,docked,7ALV,29.014472777394896,91.38525155065473,2.205375603032389,91.38525155065473,False
REP_06896,CHEMBL5095198,TILDACERFONT,CCC(CC)c1cc(C)nc2c(-c3nc(N4CCOCC4)sc3Cl)c(C)nn12,CLKXPWDYEYIPFS-UHFFFAOYSA-N,419.98,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1cnc2c(-c3csc(N4CCOCC4)n3)cnn2c1,819,-7.06235364915729,docked,9DKB,-6.27440595326875,docked,7ALV,28.94555478980014,50.137835975189525,86.90558235699517,86.90558235699517,False
REP_00921,CHEMBL3989926,SITRAVATINIB,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4F)c3s2)nc1,WLAVZAAODLTUSW-UHFFFAOYSA-N,629.69,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc4cc(-c5ccccn5)sc34)cc2)CC1,888,-7.05909807479072,docked,9DKB,-3.94704272958931,docked,7ALV,28.87663680220538,50.137835975189525,36.388697450034456,50.137835975189525,False
REP_07902,CHEMBL4212692,XP-102,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(CC)CC4)ccc32)c1F,AEJACXAFHXBVHF-UHFFFAOYSA-N,569.68,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(-n2cc(-c3cncnc3)c3nc(NC4CCNCC4)ccc32)cc1,921,-7.05833404504507,docked,9DKB,-5.60936307146273,docked,7ALV,28.807718814610617,50.137835975189525,76.0854583046175,76.0854583046175,False
REP_02709,CHEMBL2104159,BROMOXANIDE,Cc1c([N+](=O)[O-])cc(C(C)(C)C)c(O)c1C(=O)Nc1ccc(Br)cc1C(F)(F)F,WRPRKPMHLLGGIZ-UHFFFAOYSA-N,475.26,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(Nc1ccccc1)c1ccccc1,1228,-7.04634116357352,docked,9DKB,-5.98892685245364,docked,7ALV,28.738800827015854,24.017918676774638,82.56374913852515,82.56374913852515,False
REP_01568,CHEMBL1237124,MECLOCYCLINE,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,GGQJXCQBBONZFX-IWVLMIASSA-N,476.87,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,C=C1c2ccccc2C(=O)C2=CC3C(=O)C=CCC3CC12,566,-7.04266418076798,docked,9DKB,-5.71974773227025,docked,7ALV,28.669882839421092,50.137835975189525,78.49758787043419,78.49758787043419,False
REP_06344,CHEMBL4297392,IOWH-032,O=C(NCc1ccc(Oc2ccccc2)cc1)c1nc(-c2cc(Br)c(O)c(Br)c2)no1,DSFNLJXHXBIKDS-UHFFFAOYSA-N,545.19,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NCc1ccc(Oc2ccccc2)cc1)c1nc(-c2ccccc2)no1,893,-7.04064435602755,docked,9DKB,-3.33533890090124,docked,7ALV,28.600964851826326,50.137835975189525,24.948311509303934,50.137835975189525,False
REP_07962,CHEMBL4297465,GCC-4401C,O=C(NC[C@H]1CN(c2ccc(N3CCNC=N3)cc2)C(=O)O1)c1ccc(Cl)s1,ZFDKSINSDZTWFU-AWEZNQCLSA-N,419.89,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NCC1CN(c2ccc(N3CCNC=N3)cc2)C(=O)O1)c1cccs1,912,-7.0400863565356,docked,9DKB,-4.08814075765853,docked,7ALV,28.532046864231564,50.137835975189525,39.62784286698828,50.137835975189525,False
REP_07344,CHEMBL6068538,ASP-7962,NC(=O)C1CCN(c2ncccc2NC(=O)c2coc(N3CCOCC3)n2)CC1,YAINOXAKUDEPBZ-UHFFFAOYSA-N,400.44,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1cccnc1N1CCCCC1)c1coc(N2CCOCC2)n1,637,-7.03138254701163,docked,9DKB,-6.78797505711716,docked,7ALV,28.4631288766368,50.137835975189525,92.41902136457615,92.41902136457615,False
REP_01184,CHEMBL5267842,PALTUSOTINE,N#Cc1cccc(-c2ccc3ncc(-c4cc(F)cc(F)c4)c(N4CCC(N)CC4)c3c2)c1O,GHILNKWBALQPDP-UHFFFAOYSA-N,456.5,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(-c2ccc3ncc(-c4ccccc4)c(N4CCCCC4)c3c2)cc1,1050,-7.03002648999034,docked,9DKB,-2.42646797522079,docked,7ALV,28.394210889042036,50.137835975189525,13.645761543762925,50.137835975189525,False
REP_05883,CHEMBL3813842,PAXALISIB,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,LGWACEZVCMBSKW-UHFFFAOYSA-N,382.43,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ncc(-c2nc(N3CCOCC3)c3nc4n(c3n2)CCOC4)cn1,1155,-7.01949415198745,docked,9DKB,-0.814609540193543,docked,7ALV,28.325292901447273,24.017918676774638,4.548587181254304,24.017918676774638,False
REP_06921,CHEMBL5095257,BEXOTEGRAST,COCCN(CCCCC1=CC=C2CCCN=C2N1)CC[C@H](Nc1ncnc2ccccc12)C(=O)O,CWOFQJBATWQSHL-DEOSSOPVSA-N,492.62,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,C1=C(CCCCNCCCNc2ncnc3ccccc23)NC2=NCCCC2=C1,821,-7.0188905777515,docked,9DKB,-3.65085714835443,docked,7ALV,28.25637491385251,50.137835975189525,30.87525844245348,50.137835975189525,False
REP_04638,CHEMBL2107746,ELOMOTECAN,CC[C@@]1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(Cl)c(C)cc1c2CN1CCC(C)CC1,KAQREZSTQZWNAG-GDLZYMKVSA-N,522.05,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C1CCc2cc3n(c(=O)c2CO1)Cc1c-3nc2ccccc2c1CN1CCCCC1,925,-7.01641968625976,docked,9DKB,-3.87257301732458,docked,7ALV,28.18745692625775,50.137835975189525,35.079255685733976,50.137835975189525,False
REP_07142,CHEMBL532998,BROMOFENOFOS,O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,MMYHZEDBTMXYAF-UHFFFAOYSA-N,581.77,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(-c2ccccc2)cc1,483,-7.01371538958921,docked,9DKB,-7.10752269047216,docked,7ALV,28.118538938662997,75.63749138525155,94.14197105444521,94.14197105444521,False
REP_07842,CHEMBL3732012,GDC-0134,Nc1ncc(-c2cc(N3C[C@@H]4C[C@H]3CO4)nc(N3CCC(F)(F)C3)n2)cc1OC(F)F,SKMKJBYBPYBDMN-RYUDHWBXSA-N,440.4,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1cncc(-c2cc(N3CC4CC3CO4)nc(N3CCCC3)n2)c1,871,-7.01237970722886,docked,9DKB,-3.37502746347321,docked,7ALV,28.04962095106823,50.137835975189525,25.913163335630596,50.137835975189525,False
REP_02647,CHEMBL2104067,CEFAPAROLE,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](N)c4ccc(O)cc4)[C@H]3SC2)s1,SBUCDZYLTRYMFG-PBFPGSCMSA-N,493.59,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nncs3)CSC12,941,-7.00683770452005,docked,9DKB,-5.21184137346949,docked,7ALV,27.98070296347347,50.137835975189525,67.3328738800827,67.3328738800827,False
REP_07122,CHEMBL5314924,MK-8189,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3nnc(C)s3)nc(C)n2)nc1,WQKPZDLZRFTMTI-CABCVRRESA-N,382.49,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(C2CC2COc2cc(NCc3nncs3)ncn2)nc1,633,-6.99884356152266,docked,9DKB,-4.4474014664318,docked,7ALV,27.911784975878707,50.137835975189525,48.518263266712616,50.137835975189525,False
REP_01054,CHEMBL4483575,REMIBRUTINIB,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,CUABMPOJOBCXJI-UHFFFAOYSA-N,507.54,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1cccc(-c2ccncn2)c1)c1ccc(C2CC2)cc1,60,-6.99349072248905,docked,9DKB,-4.76569563509933,docked,7ALV,27.842866988283944,91.38525155065473,56.71950379048931,91.38525155065473,False
REP_04635,CHEMBL2107732,BAMIRASTINE,CC(C)(C(=O)O)c1cn2nc(NCCCN3CCC(OC(c4ccccc4)c4ccccc4)CC3)ccc2n1,WTBRUSNNZKWTMI-UHFFFAOYSA-N,527.67,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(C(OC2CCN(CCCNc3ccc4nccn4n3)CC2)c2ccccc2)cc1,928,-6.99035871630001,docked,9DKB,-2.76755079090947,docked,7ALV,27.77394900068918,50.137835975189525,17.16057891109579,50.137835975189525,False
REP_07729,CHEMBL245030,SR-13668,CCOC(=O)c1ccc2[nH]c3c(OC)c4[nH]c5ccc(C(=O)OCC)cc5c4cc3c2c1,BMTPVPNVQOYGAP-UHFFFAOYSA-N,430.46,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc2c(c1)[nH]c1cc3[nH]c4ccccc4c3cc12,1138,-6.9877399068303,docked,9DKB,-3.97285390426922,docked,7ALV,27.705031013094416,24.017918676774638,37.07787732598208,37.07787732598208,False
REP_06178,CHEMBL4081588,ZED-1227,CCC(CC)CNC(=O)Cn1cccc(NC(=O)[C@H](CC/C=C/C(=O)OC)NC(=O)c2cncn2C)c1=O,VHGWUSABWIEXKQ-BEBFYNPSSA-N,528.61,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.75710475,83.02680610650319,True,,O=C(CNC(=O)c1cnc[nH]1)Nc1ccc[nH]c1=O,1413,-6.97998727258103,docked,9DKB,-4.50739711587014,docked,7ALV,27.636113025499654,11.302549965541006,50.103376981392145,50.103376981392145,False
REP_06647,CHEMBL4650330,RIMTUZALCAP,Cc1ccn(-c2nc(NC3CCC(F)(F)CC3)cc(N3CCOCC3)n2)n1,OVLIDRAJVMUEMC-UHFFFAOYSA-N,378.43,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1cnn(-c2nc(NC3CCCCC3)cc(N3CCOCC3)n2)c1,545,-6.97924812248968,docked,9DKB,-2.83151895861992,docked,7ALV,27.56719503790489,50.137835975189525,17.711922811853896,50.137835975189525,False
REP_06723,CHEMBL4783351,EMAVUSERTIB,Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CC[C@@H](O)C3)co2)ccn1,SJHNWSAWWOAWJH-MRXNPFEDSA-N,491.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1cc2oc(N3CCOCC3)nc2nc1N1CCCC1)c1coc(-c2ccncc2)n1,1065,-6.97723843943589,docked,9DKB,-3.8908723980587,docked,7ALV,27.498277050310126,50.137835975189525,35.28600964851827,50.137835975189525,False
REP_04335,CHEMBL2107078,SETIPAFANT,COc1ccc(NC(=O)N2CCc3c(sc4c3C(c3ccccc3Cl)=NCc3nnc(C)n3-4)C2)cc1,DDJKTQDAEYPACV-UHFFFAOYSA-N,519.03,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.76772624,83.17105421324679,True,,O=C(Nc1ccccc1)N1CCc2c(sc3c2C(c2ccccc2)=NCc2nncn2-3)C1,1401,-6.96827273618923,docked,9DKB,-2.67504872416138,docked,7ALV,27.429359062715363,12.06064782908339,15.920055134390076,15.920055134390076,False
REP_00862,CHEMBL3545369,EPACADOSTAT,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,FBKMWOJEPMPVTQ-UHFFFAOYSA-N,438.24,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.800658,83.39944704892415,True,,N=C(Nc1ccccc1)c1cnon1,1382,-6.96742170579371,docked,9DKB,-7.33117426659346,docked,7ALV,27.36044107512061,13.232253618194347,95.58924879393523,95.58924879393523,False
REP_07658,CHEMBL2031465,AZD-6703,Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,ZMAZXHICVRYLQN-UHFFFAOYSA-N,417.51,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NC1CC1)c1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1,716,-6.96290814651611,docked,9DKB,-1.87686870522338,docked,7ALV,27.29152308752585,50.137835975189525,9.303928325292897,50.137835975189525,False
REP_00965,CHEMBL4297183,BALOVAPTAN,CN1Cc2cc(Cl)ccc2-n2c(nnc2[C@H]2CC[C@H](Oc3ccccn3)CC2)C1,GMPZPHGHNDMRKL-RZDIXWSQSA-N,409.92,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc(OC2CCC(c3nnc4n3-c3ccccc3CNC4)CC2)nc1,1328,-6.96180344579818,docked,9DKB,-3.87994674311606,docked,7ALV,27.222605099931087,24.017918676774638,35.21709166092351,35.21709166092351,False
REP_07126,CHEMBL5314935,VONAFEXOR,O=C(O)c1cc2c(Cl)c(N3CCN(S(=O)(=O)c4c(Cl)cccc4Cl)CC3)ccc2o1,XLGQSYUNOIJBNR-UHFFFAOYSA-N,489.76,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.63163894,82.05313138598389,True,,O=S(=O)(c1ccccc1)N1CCN(c2ccc3occc3c2)CC1,1494,-6.96117936851284,docked,9DKB,-0.982715399179061,docked,7ALV,27.15368711233632,6.133700895933838,5.1688490696071625,6.133700895933838,False
REP_05088,CHEMBL2349310,AZD-8797,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,ZMQSLMZOWVGBSM-GXTWGEPZSA-N,403.58,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(CSc2ncc3scnc3n2)cc1,101,-6.95454248559545,docked,9DKB,-4.7273131678789,docked,7ALV,27.08476912474156,91.38525155065473,55.68573397656789,91.38525155065473,False
REP_06130,CHEMBL3989970,MAVELERTINIB,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@H]1F,JYIUNVOCEFIUIU-GHMZBOCLSA-N,415.43,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1nc2c(Nc3cn[nH]c3)nc(N3CCCC3)nc2[nH]1,710,-6.95444630156868,docked,9DKB,-2.85115533993081,docked,7ALV,27.015851137146797,50.137835975189525,18.056512749827704,50.137835975189525,False
REP_05621,CHEMBL3357685,ZELENIRSTAT,Cc1c(NS(=O)(=O)c2c(Cl)cc(-c3ccnc(N4CCNCC4)c3)cc2Cl)c(CC(C)C)nn1C,WKTSLVQYGBHNRV-UHFFFAOYSA-N,537.52,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=S(=O)(Nc1cn[nH]c1)c1ccc(-c2ccnc(N3CCNCC3)c2)cc1,693,-6.9493795878308,docked,9DKB,-2.55895727821367,docked,7ALV,26.94693314955203,50.137835975189525,14.610613370089599,50.137835975189525,False
REP_01310,CHEMBL107430,NRX195183,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl,PNAWUIKCVQSLFG-UHFFFAOYSA-N,437.87,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(Nc1ccccc1)c1ccc2c(c1)CCCC2,1193,-6.94247837527457,docked,9DKB,-0.833382215660324,docked,7ALV,26.87801516195727,24.017918676774638,4.617505168849068,24.017918676774638,False
REP_07984,CHEMBL4303470,GSK-923295A,CC(C)Oc1ccc(C(=O)N[C@H](CNC(=O)CN(C)C)Cc2ccc(-c3cn4cccc([C@H](C)O)c4n3)cc2)cc1Cl,WHMXDBPHBVLYRC-OFVILXPXSA-N,592.14,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NCCc1ccc(-c2cn3ccccc3n2)cc1)c1ccccc1,953,-6.94111990984541,docked,9DKB,-8.37545926262675,docked,7ALV,26.809097174362506,50.137835975189525,98.48380427291524,98.48380427291524,False
REP_07058,CHEMBL5314496,ZELNECIRNON,Cc1nc(N2CC([C@H]3CCCN([C@H]4C[C@](C)(C(=O)O)C4)C3)C2)nc(N[C@H](C)c2ccc(Cl)cc2Cl)c1Cl,ANPSFQZLPNWKHR-BPZFHHOVSA-N,566.96,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(CNc2ccnc(N3CC(C4CCCN(C5CCC5)C4)C3)n2)cc1,776,-6.94017087371054,docked,9DKB,-5.47151276115037,docked,7ALV,26.740179186767744,50.137835975189525,72.50172294968986,72.50172294968986,False
REP_02045,CHEMBL1684984,IZORLISIB,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,JEGHXKRHKHPBJD-UHFFFAOYSA-N,377.43,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.651237,82.23344151941339,True,,c1ncc(-c2nc(N3CCOCC3)nc3c2CCN3)cn1,1479,-6.92771329643285,docked,9DKB,-2.59188318663456,docked,7ALV,26.67126119917298,7.098552722260509,14.955203308063403,14.955203308063403,False
REP_05677,CHEMBL35057,TIOSPIRONE,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,ZFZPJDFBJFHYIV-UHFFFAOYSA-N,440.61,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,1159,-6.92648029541383,docked,9DKB,-4.87057803539753,docked,7ALV,26.602343211578216,24.017918676774638,59.20055134390076,59.20055134390076,False
REP_07031,CHEMBL5314465,GEMLAPODECT,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1,MMCSMWHWVGGCGL-UHFFFAOYSA-N,431.46,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.7178614,82.73830989301598,True,,O=C(Nc1ccn2nc(-c3ccccc3)nc2c1)c1[nH]ncc1C(=O)N1CCOCC1,1437,-6.92358863101454,docked,9DKB,-5.48098754999863,docked,7ALV,26.533425223983464,9.786354238456237,72.70847691247415,72.70847691247415,False
REP_07248,CHEMBL5940975,RG6341,Cc1nc2ncn(C)c2c(=O)n1Cc1nc([C@@H]2CO[C@@H](c3ccc(Cl)cc3)C2)no1,FIBJEOLUMVIRIT-DZGCQCFKSA-N,426.86,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,613,-6.9217351736225,docked,9DKB,-5.44703663778678,docked,7ALV,26.4645072363887,50.137835975189525,72.01929703652654,72.01929703652654,False
REP_01189,CHEMBL5314430,TINENGOTINIB,Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,DQFCVOOFMXEPOC-UHFFFAOYSA-N,394.87,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(C2=Nc3c[nH]nc3Nc3cc(N4CCOCC4)ncc32)cc1,451,-6.91996832654845,docked,9DKB,-3.38983127753903,docked,7ALV,26.39558924879394,75.63749138525155,26.25775327360441,75.63749138525155,False
REP_05708,CHEMBL3545155,JI-101,COc1ccc(Br)cc1NC(=O)Nc1cccc2c1ccn2Cc1ccnc(N)c1,ZXBFYBLSJMEBEP-UHFFFAOYSA-N,466.34,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.6636441,82.35364827503305,True,,O=C(Nc1ccccc1)Nc1cccc2c1ccn2Cc1ccncc1,1469,-6.91628670318218,docked,9DKB,-5.56447534297451,docked,7ALV,26.326671261199174,7.71881461061337,75.05168849069608,75.05168849069608,False
REP_07786,CHEMBL3338194,BMS-903452,CS(=O)(=O)c1ccc(-n2cc(Cl)c(OC3CCN(c4ncc(Cl)cn4)CC3)cc2=O)c(F)c1,OGIAVRWXUPYGGC-UHFFFAOYSA-N,513.38,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=c1cc(OC2CCN(c3ncccn3)CC2)ccn1-c1ccccc1,756,-6.91095231306274,docked,9DKB,-4.91010808320225,docked,7ALV,26.25775327360441,50.137835975189525,59.54514128187457,59.54514128187457,False
REP_03119,CHEMBL2104764,LUXABENDAZOLE,COC(=O)Nc1nc2cc(OS(=O)(=O)c3ccc(F)cc3)ccc2[nH]1,ZVIDWFUBDDXAJA-UHFFFAOYSA-N,365.34,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.85881174,83.65188123572544,True,,O=S(=O)(Oc1ccc2[nH]cnc2c1)c1ccccc1,1361,-6.89671439194687,docked,9DKB,-5.48895886015221,docked,7ALV,26.18883528600965,14.679531357684356,72.91523087525844,72.91523087525844,False
REP_01702,CHEMBL1364906,LUFENURON,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,PWPJGUXAGUPAHP-UHFFFAOYSA-N,511.15,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(NC(=O)c1ccccc1)Nc1ccccc1,1223,-6.89593312192987,docked,9DKB,-6.10343090039319,docked,7ALV,26.119917298414887,24.017918676774638,84.28669882839421,84.28669882839421,False
